trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,model_path,model_sha256,shared_pi0,fitted_from_population_iteration,format,class,indices,l2,standardize,mean,scale,coefficients,intercept,converged,iterations,condition_number,feature_names
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,1,pi1,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.02__l2x_1__next_use__seed_1/pi1.json,7399cd91243f94fcfb7bb536703b7595d920ccc801372b8f5cf38a159f408163,False,0,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.2360219108287493, -4.6437128210894265, 9.185598570362727, 5.546110171025594, 0.010458586736712605, 0.21916666666666668, 3.7577416087555884, 3.7154804342945416, 1.6121601830212542, 0.19884901051446247, 3.6879644318000477, 1.9078146356010437, 1.1884240173729261, 0.6840941556517283, 0.0, 0.17370156519254049, 0.8935315301084519, 1.1217711211284003, 0.8967469478758424, -0.0697771849966538, -0.5308773502400734, 0.7189631244627634, 1.2286231719001135]","[0.4250023359161999, 0.5934504960175208, 1.1275899821331887, 0.9942654488184761, 0.0056764077247074, 0.4136818087478453, 2.0842753143251307, 2.0686150923034017, 2.0555917847376803, 0.29355313481100564, 2.0731808007979495, 2.382124153522823, 2.114938149397145, 1.662691021835849, 1.0, 0.3006573094145533, 0.3106427404230873, 0.32424488373530236, 0.206502526362486, 0.4041323097908519, 0.42051597596266793, 0.14748579181568647, 0.4235658627955652]","[-0.10926932727897004, 0.26624010814347526, 0.029323221386318234, 0.007845759931099334, -0.09536825474119368, 0.10451429414070144, 0.05390310869360015, -0.21924718400747104, -0.07368888118406224, 0.31449315358352997, 0.062007513762878025, -0.029017579337008576, 0.020536516655578724, 0.06830623761971831, 0.0, -0.04765475702931571, -0.03276005738216886, 0.24234402250099774, -0.09742411348405917, 0.04009636134068891, -0.24521985640582994, 0.016990647894598435, -0.017973105949749303]",-5.737849388685046,True,1,1036.6348192966716,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,2,pi2,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.02__l2x_1__next_use__seed_1/pi2.json,2c237fac3fa5193f9b1ea044dab6a9d5f61c3baf5eaeafddc92e34b9b12e6218,False,1,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.1985503100617727, -4.589629282725652, 9.45471997593244, 5.498883775087992, 0.01030236311049744, 0.26388666666666666, 3.6089123832734424, 3.5679390945418676, 1.4592773266318817, 0.1765426879659002, 3.5687244097352027, 1.7336792896223068, 1.0573867730355262, 0.6319850211159388, 0.0, 0.15138841733932495, 0.8795859117817879, 1.0973130877844492, 0.9060782743394374, -0.04018798030409779, -0.5139363868761785, 0.7144344634596507, 1.1911766562573114]","[0.43024782550675983, 0.5171405929673374, 1.1365303955678916, 0.9771882294155678, 0.005452841811518, 0.44073857764237323, 2.2438737300007983, 2.2268709350263447, 2.0024129718897696, 0.2836556587886115, 2.2415603566383377, 2.3329437311858423, 2.02327851867218, 1.6060108777076927, 1.0, 0.28669527659742794, 0.29301272430322883, 0.3321908016790344, 0.1952491869544361, 0.35500649947398843, 0.42996848249990877, 0.12737405350629144, 0.42866154759671593]","[-0.09419515212777531, 0.202658667201257, 0.022176586288067818, 0.017609024945214553, -0.05672138831153102, 0.1138392568218561, 0.07122020628763216, -0.19563059810277558, -0.10920905411422552, 0.31822880405343956, 0.07562849577797841, 0.011771897445379936, 0.019376369849894336, 0.0668343001424694, 0.0, -0.0388560847230279, -0.04814276854096896, 0.23063704367188737, -0.07125345180009843, 0.027371379708751177, -0.2500250262444259, 0.0019298723106198337, -0.032534577015642815]",-5.725648990886976,True,1,1023.2640835045038,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.02__l2x_1__next_use__seed_1/pi3.json,f790e23cd6cf4611ab01f2e8f7abcdef1a675b1234230ed7b0cb00d319bb0808,False,2,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.244047628639539, -4.673794039017359, 9.33492864681244, 5.633872540256182, 0.009770200652680359, 0.18610666666666667, 3.9902950895770393, 3.948783568921089, 1.5822917141886712, 0.18909100064808582, 3.9450540421493847, 1.90009364787817, 1.1105430892817179, 0.6511531262675921, 0.0, 0.14256913917541503, 0.878717877480189, 1.1332349206670125, 0.8972210791983704, -0.04524105569463728, -0.5744476373272409, 0.7097903415441513, 1.234723779021899]","[0.41004374669835497, 0.5634934055961611, 1.1314428161361842, 0.9417579611589209, 0.005500134804409014, 0.3891927225538639, 2.0102367382341124, 1.9989780131610257, 2.0283809717619734, 0.2861954940916923, 2.0136947736927935, 2.3767194432230814, 2.060935383859636, 1.6264517608971438, 1.0, 0.2803928732947768, 0.30814303364773293, 0.3146582669090002, 0.20325626063559132, 0.3684001939777407, 0.41545728248264585, 0.14350013522466368, 0.4101453127582349]","[-0.12334806393825055, 0.23002027699590952, 0.03187087717773678, 0.050220748902285624, -0.05919160092526964, 0.12196727215398968, 0.06624787942070573, -0.227956562078525, -0.0697435897179848, 0.29335637855665275, 0.07058815909673052, -0.006448840816992528, 0.0040487364731765525, 0.05747391984321971, 0.0, -0.04263983396188536, -0.031447083433833165, 0.2382916820897241, -0.10278837840412458, 0.02434724602098413, -0.25897084790008007, 0.026119128284009408, -0.005410858684253044]",-5.714039875636883,True,1,974.1741122487274,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/pi0/toolagent_trace__next_use.json,2696e5e55f005760cd2a8aafe376b346718f72dcd46864fe8a35217951121c4c,True,,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[0.8087510993358855, -5.330251780291209, 9.232091469802096, 5.518571860098454, 0.01823078000419449, 0.801273724344706, 0.9374644907229762, 0.9331069594485009, 0.25603579784877195, 0.02973023391623671, 0.9302254270386412, 0.3274540046172153, 0.12746617317498563, 0.056987164368327604, 0.02582357538374822, 0.12140678885721004, 0.41089917047734675, 0.6101699533181172, 0.7485951697195596, -0.007239063684335061, -0.1604293781130478, 0.6290091869111429, 0.8059378120235196]","[0.294465181032755, 1.3524140203891637, 1.0948633412464241, 1.2755250706145507, 0.07938663610816482, 0.3990415304444765, 1.9120897577248699, 1.9047719431175851, 0.9698596933126613, 0.1350528396624365, 1.9020746633850574, 1.210389554986698, 0.7749034307322245, 0.5072348701991415, 0.1497666697641705, 0.29222308713838024, 0.42661982716397967, 0.41292119495153573, 0.4224237233989294, 0.14273430460529818, 0.34908537266251166, 0.22905705056768985, 0.29172708400615566]","[-0.04510666907562296, 0.14559193693398845, -0.0013908972659245466, 0.06201655900200114, 0.005394440621537193, -0.039163450568574114, 0.02883357952727851, -0.05841037824032743, -0.06559598008242744, 0.09258622318774037, 0.029104523721834967, -0.01892379613576817, 0.012004442716983841, 0.015270118187595053, -0.07890845203232004, 0.07206084224511423, 0.08641304077578396, 0.14932384349870645, -0.09703920084376758, 0.001587460486212228, 0.007229822197495771, 0.05215841906204938, 0.02267445735827089]",-6.145802666686512,True,1,836.65192258519,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,1,pi1,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.02__l2x_1__next_use__seed_0/pi1.json,f76059f8ef9e3a66f5ca6bd3f8f06bd3f24854e35de7d205e6455b477b2a36ca,False,0,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.2360937518636386, -4.642012155140241, 9.188875370222727, 5.543498438181877, 0.01048690354715567, 0.21922, 3.755967919236819, 3.7127571935399373, 1.6144610799918122, 0.19979068646171033, 3.6854970234338444, 1.9091376999298733, 1.181236002380848, 0.6780014603487651, 0.0, 0.1737476846631368, 0.8946434773476919, 1.122780485839049, 0.8974734592560182, -0.07047090388441205, -0.52982136620018, 0.7192562682271004, 1.2287414575171471]","[0.4254185423027688, 0.5929886010951341, 1.1278079679572641, 0.9939430166082691, 0.005685777241302118, 0.4137180097602714, 2.083260159355476, 2.067151615949302, 2.0551024814197967, 0.2943521547125954, 2.072210985975415, 2.381471189305652, 2.1082324359898763, 1.6547302465975666, 1.0, 0.30062455853071274, 0.31015700327363893, 0.32535014459184686, 0.20587775667567548, 0.404101039225482, 0.42051235286064736, 0.14788979583883816, 0.42401994002653576]","[-0.1189562571579537, 0.26428787023732137, 0.031035876664891705, 0.030368193987747212, -0.07863060713365627, 0.10813238748288095, 0.05450598958425826, -0.2242743090390499, -0.0613830802347562, 0.30866698352464955, 0.06255594141949465, -0.030400375252460626, 0.018351095395335595, 0.06153267013000887, 0.0, -0.053832008788205064, -0.03178451344743265, 0.25088958981365583, -0.10409933937877465, 0.03979031739007568, -0.2464749030265555, 0.014723502614319409, -0.01903959968668101]",-5.7332554266024935,True,1,1036.755725868761,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,2,pi2,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.02__l2x_1__next_use__seed_0/pi2.json,19b1b5f33d8d6cbee53a64d931dd65d4d54fbb8699dcee92d3b79081abe6dce5,False,1,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.204208239294688, -4.596898844062487, 9.439428777217865, 5.515011444724401, 0.010254606763261837, 0.2539266666666667, 3.6573207672007877, 3.6170466473150253, 1.4869286672436683, 0.1784779325675767, 3.619166041812102, 1.770146938724518, 1.0569512109875678, 0.6205905889972051, 0.0, 0.1515509369023641, 0.88176184765021, 1.1014198552425702, 0.9044397456807395, -0.03815473159277257, -0.52066228970302, 0.7137036003462474, 1.1966724824468296]","[0.4267534546218115, 0.520176459519521, 1.1371906820286952, 0.9737640061594374, 0.005490300801804962, 0.4352561482876747, 2.219989226609366, 2.204073901895055, 2.008997562577423, 0.28275339081108464, 2.219641081533826, 2.343641852761895, 2.0218866148260455, 1.5930000372710795, 1.0, 0.2868162083089472, 0.291836347875894, 0.33064159392624726, 0.196993883705469, 0.3550372959721671, 0.4274421408708099, 0.13006121314756788, 0.4252494761905917]","[-0.07588071439097781, 0.21401419041253306, 0.02575168799151427, 0.04166249287948952, -0.05553506477499964, 0.11492457770152338, 0.06101247000679098, -0.19798451765419067, -0.10886799725846484, 0.2999584068060267, 0.06532428337756196, 0.0024275581669988386, 0.01149315233772206, 0.053966498364536, 0.0, -0.03598804333044814, -0.042744308627350174, 0.2419150660487997, -0.07829599133665237, 0.026897875697558707, -0.24333985819134898, 0.011628537748909087, -0.026519432625095558]",-5.727098273983509,True,1,1017.072787274579,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.02__l2x_1__next_use__seed_0/pi3.json,743c2f5dc33c9a5aaa2ca1406fec4802d423b913523b0945a7f47089bb444bd1,False,2,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.238286857380867, -4.658750106013616, 9.338591211719512, 5.6145353469800945, 0.009866859554228528, 0.19427333333333333, 3.946895685962836, 3.906159853705565, 1.5685177819266598, 0.18681902455740093, 3.9004897222558657, 1.8919491627248128, 1.0939380177021027, 0.6313901965490977, 0.0, 0.14467491685231526, 0.88248658258756, 1.1316510436836877, 0.9005323235319058, -0.04640597206826533, -0.5687588406890988, 0.7151381037433943, 1.2292526562388737]","[0.4103858321143785, 0.556371954592547, 1.1318072912010653, 0.9447062751333372, 0.0055133607772284285, 0.39564024730667746, 2.039155286480524, 2.027522395250657, 2.019147304773517, 0.28431410614695324, 2.0406904101694274, 2.3728984239115385, 2.048276373941578, 1.6063461270135344, 1.0, 0.28201825886672655, 0.3043823834839039, 0.31754059691162834, 0.19954330802842948, 0.36705896340591304, 0.41667695626138573, 0.13207382725911151, 0.41011025528120393]","[-0.12431998491561547, 0.23171805850094773, 0.024403075601890967, 0.058459409332848426, -0.06705744649949164, 0.13193184995975363, 0.06311052215640177, -0.23407240503374024, -0.0635332339332207, 0.3023552690463031, 0.0682874702371885, -0.028472411707813127, 0.007494123647600673, 0.06130824067184887, 0.0, -0.047470587800710624, -0.026966083771382286, 0.2412862361818021, -0.09648815217079407, 0.02904648482142293, -0.2670291635230991, 0.005874027200696475, -0.004242871574164271]",-5.713285111108262,True,1,977.5760077486568,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/pi0/toolagent_trace__binary.json,a65177cf0a9a21996aedeef1cb62244019828c8cb19d7220b1ff517e7a049090,True,,persistent-kv-admission-ranker-v1,LogisticRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[0.8096629016330695, -5.321094764998092, 9.23036882841083, 5.514174091950778, 0.018314729632971392, 0.799897484148662, 0.9467494658557233, 0.9421397264367972, 0.2588276932990503, 0.03029841580449546, 0.9390221925266732, 0.3277154906735184, 0.13007740931793024, 0.06254365043392034, 0.02604143480963055, 0.12194674231188699, 0.41342269278363236, 0.6133515267377022, 0.7513975391142586, -0.0077272733290498965, -0.1612044093511933, 0.629511193038368, 0.8067950537728491]","[0.2948448009640376, 1.3534749402148634, 1.0950990738772708, 1.2758803776720107, 0.07955338405129857, 0.4000768663660809, 1.9226167751979413, 1.9148433439031107, 0.9787147731873891, 0.13659244944125024, 1.9118863085939015, 1.2120095499083225, 0.7822323278031206, 0.534299310406172, 0.14972427920825127, 0.2920079421768785, 0.42611817003718405, 0.4116831053362716, 0.420551888852635, 0.1459060684768322, 0.34984633196854936, 0.22748607578438387, 0.29198949440623817]","[-0.030948931803028313, 0.42654302771565117, -0.007113715574975574, -0.262926071859118, -0.14094442230873966, 0.10110420383863544, 0.17406934134672045, 0.1454300387685245, -0.015895694900514925, 0.1088194434511539, 0.17641050655060317, -0.07025939191500939, 0.07661244922196764, 0.061711627992636936, -0.15419739008684455, 0.05297263782742442, 0.3376265134639054, 0.2245628894053318, 0.31645547999071993, 0.01787585994592326, 0.0927663164548065, 0.4440283314116868, 0.02230169075249223]",-2.3933849547877704,True,7,,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,1,pi1,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.01__l2x_4__binary__seed_4/pi1.json,a072af31a16bfb47aa80267aa572f5d04f72fee45196427ba4309455541ca93e,False,0,persistent-kv-admission-ranker-v1,LogisticRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.0716070213890077, -4.351216406202316, 9.20840818124771, 5.0671078031222025, 0.014765004361455794, 0.4203733333333333, 2.8182640140159925, 2.7941685723408063, 1.0420719732545165, 0.12268928662045388, 2.778600190340678, 1.2632611423897744, 0.7210003271182378, 0.39490950756072996, 9.241962432861327e-06, 0.28966628433227537, 0.8333423634982109, 1.0064635929592451, 0.9394438607117037, -0.03966382798851337, -0.42306698531978765, 0.7130531893157959, 1.066722487739722]","[0.41370994130259153, 0.7573068491026067, 1.1149825722019404, 1.1661076169523592, 0.01139581739798003, 0.4936188752018662, 2.4578634800801877, 2.4413780170885118, 1.8045326487937747, 0.2441073729583374, 2.438353088138703, 2.1420539915989902, 1.7451449040579803, 1.3083031110837657, 0.0025309987765528242, 0.3450800088707214, 0.2747960356580514, 0.3299760134732346, 0.16228281331282393, 0.30890290292423145, 0.4423488405489791, 0.1224031432702284, 0.4112484946357712]","[0.05807523696265424, 0.47807025944728776, 0.043935403514167096, 0.06431710923802163, -0.13216164580458964, 0.04783929290081912, 0.1200511248930732, 0.005390472767833792, -0.1549660078794242, 0.3254020628349218, 0.1287009853751174, -0.09751156198786863, 0.06526989814482329, 0.0625072888974061, 0.004290959460303292, -0.05324559107798137, -0.00782776945546191, 0.060803786853713966, -0.001848617582587326, 0.06069619629184739, -0.04402150469054501, -6.553981736699664e-06, 0.1016768793882277]",-0.7391236657871438,True,5,,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,2,pi2,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.01__l2x_4__binary__seed_4/pi2.json,24965a1f04787008475b18aa1ebc4e7d0e65ae93a403a8049c69d1708abc8b1d,False,1,persistent-kv-admission-ranker-v1,LogisticRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.1166794989641506, -4.455638374678294, 9.307313497861227, 5.235747921177547, 0.014058189476297703, 0.3573866666666667, 3.1887633740353585, 3.1616798032371203, 1.2337254018501387, 0.1439136770228491, 3.1531653884879747, 1.47430142441988, 0.8251805092628797, 0.43444678250630697, 9.241962432861327e-06, 0.27283667074203494, 0.7947849428009987, 1.0096232886147498, 0.8999635604652018, -0.03559798990474665, -0.4588034657969621, 0.6879977840097745, 1.110981785697937]","[0.41493349335128493, 0.8437614736727147, 1.1156674471860508, 1.225429116520498, 0.011813131866669208, 0.47923004617360493, 2.4461900661717233, 2.4314874175229786, 1.9237838553965356, 0.25789372194517834, 2.4379395292303276, 2.258284280424525, 1.8433300421365915, 1.3650133931862987, 0.0025309987765528242, 0.34187939490036995, 0.3229386153486337, 0.3299842888972732, 0.21073735638639443, 0.3304779898886878, 0.43759898726755436, 0.16785550697174084, 0.4122771875896874]","[0.025914451821620707, 0.5569815627566438, 0.07550689626374835, 0.1092459318419492, -0.0895599635230702, 0.1157178765696518, 0.15247404372668566, 0.027704827902204146, -0.18257080130470463, 0.27466986375665997, 0.1574656899644081, -0.10487876985919811, 0.061800794744171425, 0.053837745010700086, 0.004546437042590033, -0.07665453287041057, 0.05820600827668604, 0.16520162642179742, -0.036399011907043664, 0.033016996019577666, -0.02126780537862164, 0.169014200519878, 0.06902381809621497]",-0.7870850568799943,True,5,,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/toolagent_trace__l1_0.01__l2x_4__binary__seed_4/pi3.json,53e08a1e70060f239689b63a01251184f35f7b7b352f86101ecf04ffc929091f,False,2,persistent-kv-admission-ranker-v1,LogisticRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.1076733143846194, -4.448680738844872, 9.344809440755844, 5.225696909713745, 0.013852185527662125, 0.36318666666666666, 3.1502320398012795, 3.1241818711010616, 1.1674722068526595, 0.13566692240209935, 3.1095699771960574, 1.4109216487050056, 0.780493667602539, 0.42535771337827044, 2.3104906082153322e-05, 0.2637390010452271, 0.812003079431057, 1.0148757187922797, 0.9116420306458076, -0.04066206680360723, -0.4636290653504804, 0.7145783897988002, 1.102484502919515]","[0.41189963993248435, 0.8122245604251241, 1.1198023701827486, 1.1952668924852203, 0.011610251475355129, 0.48091798866565827, 2.447261382095329, 2.4326738527927687, 1.8866801467359282, 0.2529780407557945, 2.433878969308544, 2.2340851016692684, 1.8039400196079307, 1.35340597630832, 0.004001820425165115, 0.33970535437510485, 0.3039754646361699, 0.3269817720224356, 0.19522208793053863, 0.32393825230365497, 0.4417382230731545, 0.12578699915647087, 0.40962487104322887]","[0.0392386141217091, 0.5132220945215658, 0.060216398233298316, 0.06750235550576844, -0.12081607490175762, 0.0808883891225874, 0.13572313924222099, 0.012894103367736477, -0.1696727917434149, 0.3015363589221085, 0.1446297155497881, -0.0786878155639966, 0.049331472260091595, 0.03811539149854623, -0.014143961473943365, -0.04641649016991585, 0.05025810344865874, 0.10875261018404098, -0.040664501386406905, 0.061311900281461586, -0.03319350080812827, 0.0030976602776904834, 0.11123313648445061]",-0.7533577398508836,True,7,,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
