trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,window,population_iteration,scoring_iteration,authoritative_recorded_tuple,rows,groups,prevalence,pooled_metric,within_decision_micro,within_decision_macro,decisions_scored,decisions_constant_label,decisions_constant_label_share,evicted_lowest_label_rate,actual_victim_lowest_label_rate,proposed_victim_lowest_label_rate,actual_victim_label_rank_fraction_mean,proposed_victim_label_rank_fraction_mean,actual_proposed_victim_agreement_rate,proposed_minimum_tuple_tie_decisions,nonconstant_label_decisions,metric_nan_nonconstant_decisions,actual_rejected_decisions,actual_rejected_reused_within_h_share,actual_rejected_avoidable_share,actual_evicted_decisions,actual_evicted_reused_within_h_share,actual_evicted_avoidable_share,primary_exact_tie_pairs,full_tuple_exact_tie_pairs,minimum_positive_primary_pair_margin,minimum_top_two_primary_margin,recorded_argmin_groups,recorded_argmin_mismatches,recorded_argmin_match_rate,scoring_recorded_tuple
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,3,pi3,test,3,3,True,679203.0,40000.0,0.4558151244914996,0.3331171339645326,0.3372728158468676,0.3378038740798487,39991.0,9.0,0.000225,nan,0.68225,0.68225,0.42665093749999994,0.42665093749999994,1.0,14.0,39991.0,0.0,35420.0,0.3065499717673631,1.0,4580.0,0.4043668122270742,1.0,19.0,19.0,3.921253810545977e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,0,pi0,train,0,0,True,679156.0,40000.0,0.5889074086071536,0.657921321451154,0.6135608355061885,0.6195079977541958,39914.0,86.0,0.00215,nan,0.68455,0.68455,0.35583312500000003,0.35583312500000003,1.0,136.0,39914.0,0.0,29394.0,0.29839423011498944,0.9945274199065101,10606.0,0.37073354704884026,0.9905900305188199,3289.0,3289.0,2.25650662599719e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,0,pi0,test,0,0,True,679063.0,40000.0,0.6530513369157206,0.5756530699707102,0.5799397069400347,0.5818842838750466,39947.0,53.0,0.001325,nan,0.695225,0.695225,0.31566875,0.31566875,1.0,84.0,39947.0,0.0,30790.0,0.27245859045144527,0.9955894623912266,9210.0,0.4185667752442997,0.9958495460440986,146.0,146.0,2.1349890144684025e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,1,pi1,train,1,1,True,679224.0,40000.0,0.6684878626196954,0.7530486643249308,0.6718405516573918,0.682345934380044,39340.0,660.0,0.0165,nan,0.6962,0.6962,0.31451567708333333,0.31451567708333333,1.0,34.0,39340.0,0.0,32167.0,0.30002797898467376,0.9536835561081753,7833.0,0.39895314694242306,0.94336,833.0,833.0,9.367409681271255e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,1,pi1,test,1,1,True,679167.0,40000.0,0.5683918682739297,0.4276500884502916,0.4166862580918377,0.41917894267618566,39989.0,11.0,0.000275,nan,0.681925,0.681925,0.3671415104166667,0.3671415104166667,1.0,10.0,39989.0,0.0,34326.0,0.2923148633688749,0.9992027107833367,5674.0,0.4756785336623193,0.9992589848091886,19.0,19.0,7.069482965693652e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,2,pi2,train,2,2,True,679096.0,40000.0,0.6680218997019567,0.7469901444885886,0.6994499432525487,0.712732466077595,39501.0,499.0,0.012475,nan,0.69755,0.69755,0.3120968229166667,0.3120968229166667,1.0,48.0,39501.0,0.0,32247.0,0.3041523242472168,0.9601345840130505,7753.0,0.3567651231781246,0.9692697035430224,530.0,530.0,9.294782943314317e-09,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,2,pi2,test,2,2,True,679045.0,40000.0,0.7094331008990568,0.4787270006931775,0.478601498227666,0.4853546748999924,39786.0,214.0,0.00535,nan,0.694825,0.694825,0.288058125,0.288058125,1.0,22.0,39786.0,0.0,33461.0,0.2881563611368459,0.9823688031528729,6539.0,0.4249885303563236,0.9841669665347247,34.0,34.0,2.247944186350992e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,3,pi3,train,3,3,True,679135.0,40000.0,0.7015968842719047,0.7128100339954992,0.6458461769902629,0.6536952027541398,39118.0,882.0,0.02205,nan,0.70535,0.70535,0.29516546875,0.29516546875,1.0,32.0,39118.0,0.0,32843.0,0.3043875407240508,0.9319795938781634,7157.0,0.36970797820315776,0.9331065759637188,512.0,512.0,1.1964824819798991e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,3,pi3,test,3,3,True,679137.0,40000.0,0.45837143315708023,0.3518142173036682,0.3527679840890226,0.35336347851371663,39999.0,1.0,2.5e-05,nan,0.680975,0.680975,0.42596875,0.42596875,1.0,11.0,39999.0,0.0,35383.0,0.30972500918520196,1.0,4617.0,0.390296729478016,1.0,17.0,17.0,5.963141624931723e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,0,pi0,train,0,0,True,679191.0,40000.0,0.502374148067333,0.25605541447775726,nan,0.22780848995003236,39994.0,6.0,0.00015,nan,0.7137,0.7137,0.37741109375,0.37741109375,1.0,59.0,39994.0,0.0,25021.0,0.25962191758922504,0.999692118226601,14979.0,0.3309299686227385,1.0,697.0,697.0,1.2544735028541254e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,0,pi0,test,0,0,True,679165.0,40000.0,0.5791479242893848,0.20772419858890662,nan,0.19669791670606881,40000.0,0.0,0.0,nan,0.7224,0.7224,0.3381381770833334,0.3381381770833334,1.0,48.0,40000.0,0.0,28013.0,0.24827758540677541,0.999568655643422,11987.0,0.3477934428964712,0.9997601343247782,71.0,71.0,9.245570975480177e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,1,pi1,train,1,1,True,679250.0,40000.0,0.5061538461538462,0.2663454412295866,nan,0.2298220257973994,39999.0,1.0,2.5e-05,nan,0.7081,0.7081,0.37925302083333334,0.37925302083333334,1.0,22.0,39999.0,0.0,26254.0,0.25931286661080216,0.9998531139835488,13746.0,0.3542848828750182,1.0,457.0,457.0,1.1398920651828348e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,1,pi1,test,1,1,True,679153.0,40000.0,0.5449596777162141,0.09203341417103343,nan,0.0930027884621242,40000.0,0.0,0.0,nan,0.719425,0.719425,0.35615166666666664,0.35615166666666664,1.0,26.0,40000.0,0.0,28026.0,0.23442517662170842,0.9998477929984779,11974.0,0.39051277768498416,0.9995722840034217,32.0,32.0,1.3901248152592416e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,2,pi2,train,2,2,True,679168.0,40000.0,0.502210057010931,0.27510363794487536,nan,0.2374706875817332,39995.0,5.0,0.000125,nan,0.709625,0.709625,0.38025234375,0.38025234375,1.0,23.0,39995.0,0.0,26150.0,0.2594263862332696,0.9997051886792453,13850.0,0.34909747292418775,1.0,398.0,398.0,3.553731886540845e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,2,pi2,test,2,2,True,679232.0,40000.0,0.5449169061528314,0.08408832295145144,nan,0.08207380739779105,40000.0,0.0,0.0,nan,0.7171,0.7171,0.35790973958333333,0.35790973958333333,1.0,15.0,40000.0,0.0,28374.0,0.2386692042010291,0.9995569994093325,11626.0,0.3919662824703251,1.0,24.0,24.0,1.852394735379903e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,3,pi3,train,3,3,True,679198.0,40000.0,0.4985158966899196,0.2857303412391457,nan,0.24342288578134852,39995.0,5.0,0.000125,nan,0.7115,0.7115,0.3807465104166667,0.3807465104166667,1.0,34.0,39995.0,0.0,26078.0,0.26090957895544137,0.9998530276308054,13922.0,0.3402528372360293,1.0,404.0,404.0,4.9800690682388904e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,3,pi3,test,3,3,True,679212.0,40000.0,0.5475595248611627,0.08615660682877214,nan,0.08542776828191022,40000.0,0.0,0.0,nan,0.71755,0.71755,0.35724791666666667,0.35724791666666667,1.0,22.0,40000.0,0.0,28442.0,0.23957527600028128,0.9998532433225712,11558.0,0.38951375670531235,0.9993336294980009,32.0,32.0,1.1785927256369177e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,0,pi0,train,0,0,True,679139.0,40000.0,0.5012390688798611,0.2590684183975049,nan,0.23054627111385118,39995.0,5.0,0.000125,nan,0.71385,0.71385,0.37830921875,0.37830921875,1.0,64.0,39995.0,0.0,24985.0,0.2620772463478087,1.0,15015.0,0.32634032634032634,1.0,728.0,728.0,8.604819079494064e-09,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,0,pi0,test,0,0,True,679102.0,40000.0,0.5827534008146051,0.20558604868638444,nan,0.19384457948590592,39999.0,1.0,2.5e-05,nan,0.72295,0.72295,0.33653328125,0.33653328125,1.0,41.0,39999.0,0.0,28046.0,0.24752192826071454,0.9991356957649092,11954.0,0.34783336121800235,0.9990379990379991,59.0,59.0,4.670768749548415e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,1,pi1,train,1,1,True,679218.0,40000.0,0.5050307854032137,0.2652456782389344,nan,0.23166676322555774,39994.0,6.0,0.00015,nan,0.7151,0.7151,0.37608734375,0.37608734375,1.0,23.0,39994.0,0.0,26398.0,0.25433744980680356,0.9998510574918081,13602.0,0.344434641964417,0.9997865528281751,458.0,458.0,2.977590618513659e-09,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,1,pi1,test,1,1,True,679212.0,40000.0,0.5491157400045935,0.10140246521109358,nan,0.10035759229156414,40000.0,0.0,0.0,nan,0.72205,0.72205,0.35261437500000004,0.35261437500000004,1.0,15.0,40000.0,0.0,28259.0,0.23330620333345128,1.0,11741.0,0.38701984498765013,0.9995598591549296,29.0,29.0,4.737668923837646e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,2,pi2,train,2,2,True,679197.0,40000.0,0.5009621656161615,0.27996416010520003,nan,0.23731787639063998,39996.0,4.0,0.0001,nan,0.7126,0.7126,0.3792358333333334,0.3792358333333334,1.0,27.0,39996.0,0.0,26262.0,0.2590815627141878,0.9998530276308054,13738.0,0.3416800116465279,1.0,427.0,427.0,5.3736991745267915e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,2,pi2,test,2,2,True,679184.0,40000.0,0.5485126269170063,0.0946771887316194,nan,0.09167093677985169,40000.0,0.0,0.0,nan,0.719,0.719,0.35506859375000005,0.35506859375000005,1.0,21.0,40000.0,0.0,28517.0,0.23694638285934705,0.9998520053278082,11483.0,0.3918836540973613,0.9995555555555555,29.0,29.0,1.3525785380608113e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,3,pi3,train,3,3,True,679164.0,40000.0,0.503121484648774,0.2799920832248392,nan,0.23937056053891909,39998.0,2.0,5e-05,nan,0.710025,0.710025,0.37977432291666663,0.37977432291666663,1.0,23.0,39998.0,0.0,26021.0,0.2607893624380308,0.9998526377836723,13979.0,0.3444452392875027,1.0,454.0,454.0,8.14531260218132e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,3,pi3,test,3,3,True,679233.0,40000.0,0.5504959270235692,0.07980748266182348,nan,0.07687223604947808,39999.0,1.0,2.5e-05,nan,0.7168,0.7168,0.35616302083333334,0.35616302083333334,1.0,21.0,39999.0,0.0,28449.0,0.23919997187950368,0.9998530492285085,11551.0,0.39321270885637605,0.9997798326728313,39.0,39.0,1.808384375578953e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,0,pi0,train,0,0,True,679106.0,40000.0,0.5027418400073037,0.25528491178922424,nan,0.22664298212693393,39995.0,5.0,0.000125,nan,0.713425,0.713425,0.3767566145833333,0.3767566145833333,1.0,76.0,39995.0,0.0,24800.0,0.2600806451612903,0.9998449612403101,15200.0,0.3299342105263158,1.0,670.0,670.0,6.606509117546011e-09,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,0,pi0,test,0,0,True,679138.0,40000.0,0.583938757660446,0.20043894179230137,nan,0.18807964818603543,40000.0,0.0,0.0,nan,0.723425,0.723425,0.33514609375,0.33514609375,1.0,42.0,40000.0,0.0,28019.0,0.2455119740176309,0.9994185201337403,11981.0,0.35080544194975377,0.9992862241256245,64.0,64.0,7.020451775474612e-09,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,1,pi1,train,1,1,True,679223.0,40000.0,0.509432101091983,0.26726095230295505,nan,0.22903282279191098,39996.0,4.0,0.0001,nan,0.7105,0.7105,0.37654,0.37654,1.0,20.0,39996.0,0.0,26109.0,0.2546248420085028,0.9998495788206979,13891.0,0.35526599956806565,0.9995947315096251,409.0,409.0,1.0764268409957367e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,1,pi1,test,1,1,True,679199.0,40000.0,0.5426244738287306,0.08859751816822133,nan,0.08916013926205403,40000.0,0.0,0.0,nan,0.717725,0.717725,0.35820005208333333,0.35820005208333333,1.0,22.0,40000.0,0.0,27701.0,0.23302407855312082,0.9996901626646011,12299.0,0.39491015529717866,0.9997941115915174,28.0,28.0,1.8766308329531967e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,2,pi2,train,2,2,True,679170.0,40000.0,0.5024367978562069,0.2774765152219109,nan,0.23843259992756605,39996.0,4.0,0.0001,nan,0.710725,0.710725,0.3786586458333333,0.3786586458333333,1.0,30.0,39996.0,0.0,26151.0,0.25666322511567435,1.0,13849.0,0.3508556574481912,0.9997941963366948,410.0,410.0,2.520758268786949e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,2,pi2,test,2,2,True,679176.0,40000.0,0.54915662508687,0.0877048507318521,nan,0.08558596764927841,40000.0,0.0,0.0,nan,0.71725,0.71725,0.35648286458333334,0.35648286458333334,1.0,22.0,40000.0,0.0,28256.0,0.23623301245753114,0.9997003745318352,11744.0,0.3962023160762943,0.9997850848914679,26.0,26.0,3.598515441183281e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,3,pi3,train,3,3,True,679165.0,40000.0,0.4983575419816981,0.28838307147731174,nan,0.24364904907733806,39993.0,7.0,0.000175,nan,0.713525,0.713525,0.38032760416666667,0.38032760416666667,1.0,35.0,39993.0,0.0,26019.0,0.26069410815173527,1.0,13981.0,0.33459695300765324,0.999786233433091,470.0,470.0,5.951403014847756e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,3,pi3,test,3,3,True,679198.0,40000.0,0.5489017929970348,0.07291004432790127,nan,0.07003539044938709,40000.0,0.0,0.0,nan,0.71555,0.71555,0.35949973958333337,0.35949973958333337,1.0,28.0,40000.0,0.0,28568.0,0.24159899187902548,0.999855114459577,11432.0,0.3928446466060182,0.9993319973279893,42.0,42.0,1.4370423073728489e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,0,pi0,train,0,0,True,679119.0,40000.0,0.5022551275991395,0.25877099096420664,nan,0.22990365457971396,39992.0,8.0,0.0002,nan,0.71395,0.71395,0.376915625,0.376915625,1.0,55.0,39992.0,0.0,24753.0,0.2612208621177231,1.0,15247.0,0.3265560438118974,1.0,694.0,694.0,7.487102493541897e-09,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,0,pi0,test,0,0,True,679129.0,40000.0,0.5828966219967046,0.20197372504638722,nan,0.18934315765274806,40000.0,0.0,0.0,nan,0.7235,0.7235,0.3356821354166667,0.3356821354166667,1.0,45.0,40000.0,0.0,27958.0,0.24622648258101437,0.9997094712376525,12042.0,0.34794884570669327,0.9990453460620525,70.0,70.0,3.187126740300528e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,1,pi1,train,1,1,True,679277.0,40000.0,0.5069522448132352,0.2706225242702251,nan,0.23145758358387644,39995.0,5.0,0.000125,nan,0.7083,0.7083,0.3797677083333333,0.3797677083333333,1.0,22.0,39995.0,0.0,26463.0,0.25628235649775155,1.0,13537.0,0.36108443525153283,0.9993862520458265,483.0,483.0,1.543532555103866e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,1,pi1,test,1,1,True,679233.0,40000.0,0.5435954966852318,0.10036311637388273,nan,0.09842894892946542,40000.0,0.0,0.0,nan,0.72105,0.72105,0.3566404166666667,0.3566404166666667,1.0,28.0,40000.0,0.0,28045.0,0.2323765377072562,1.0,11955.0,0.3900460058552907,1.0,35.0,35.0,9.207967721636123e-09,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,2,pi2,train,2,2,True,679208.0,40000.0,0.5042829295296876,0.2778695997341017,nan,0.24071450836188316,39996.0,4.0,0.0001,nan,0.709925,0.709925,0.3788226041666667,0.3788226041666667,1.0,18.0,39996.0,0.0,25839.0,0.26293587213127445,0.9998528113040919,14161.0,0.3396652778758562,1.0,404.0,404.0,3.301667828026211e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,2,pi2,test,2,2,True,679148.0,40000.0,0.5522389817830576,0.08337377500072118,nan,0.08141358102929855,40000.0,0.0,0.0,nan,0.719725,0.719725,0.3536981770833333,0.3536981770833333,1.0,37.0,40000.0,0.0,28186.0,0.23355566593344212,0.9998480935743582,11814.0,0.39334687658710005,1.0,41.0,41.0,1.1140700806322457e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,3,pi3,train,3,3,True,679233.0,40000.0,0.5010681165373296,0.2852587846513333,nan,0.24176554009403936,39997.0,3.0,7.5e-05,nan,0.710225,0.710225,0.3808811458333333,0.3808811458333333,1.0,31.0,39997.0,0.0,26276.0,0.26229258639062264,0.9997098084735926,13724.0,0.34268434858641794,1.0,385.0,385.0,1.2273639349302812e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,3,pi3,test,3,3,True,679280.0,40000.0,0.5478241667648098,0.08567669386961477,nan,0.08409729731157764,40000.0,0.0,0.0,nan,0.717225,0.717225,0.35743552083333335,0.35743552083333335,1.0,18.0,40000.0,0.0,28903.0,0.24101304362868906,0.9998564455928797,11097.0,0.3933495539334955,0.9997709049255441,27.0,27.0,2.8664520534960047e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,0,pi0,train,0,0,True,679199.0,40000.0,0.501377357740515,0.25544781565830205,nan,0.2290693791194055,39995.0,5.0,0.000125,nan,0.71435,0.71435,0.3775558854166667,0.3775558854166667,1.0,66.0,39995.0,0.0,24936.0,0.2599855630413859,0.9996915008483727,15064.0,0.32826606479022835,1.0,706.0,706.0,6.810327501938218e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,0,pi0,test,0,0,True,679166.0,40000.0,0.581360079862655,0.20512361828589099,nan,0.1930585926343869,40000.0,0.0,0.0,nan,0.7235,0.7235,0.33701151041666666,0.33701151041666666,1.0,44.0,40000.0,0.0,27875.0,0.24419730941704035,0.9997061848097547,12125.0,0.3520824742268041,0.9990630124150855,60.0,60.0,3.499299339182471e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,1,pi1,train,1,1,True,679278.0,40000.0,0.5054631535247719,0.2695933035481567,nan,0.23212096015976746,39997.0,3.0,7.5e-05,nan,0.7088,0.7088,0.3789703125,0.3789703125,1.0,26.0,39997.0,0.0,26610.0,0.2595640736565201,0.9998552193426958,13390.0,0.35407020164301717,0.9997890740350137,434.0,434.0,3.2556904727698566e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,1,pi1,test,1,1,True,679233.0,40000.0,0.5446967388215825,0.09265215551965038,nan,0.09550868698188988,40000.0,0.0,0.0,nan,0.720075,0.720075,0.35586697916666665,0.35586697916666665,1.0,20.0,40000.0,0.0,28182.0,0.23607267049890002,0.9996993837366601,11818.0,0.3863597901506177,1.0,29.0,29.0,1.2541851379666014e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,2,pi2,train,2,2,True,679203.0,40000.0,0.5004012055305999,0.27951687387449853,nan,0.24220167397667797,39997.0,3.0,7.5e-05,nan,0.711625,0.711625,0.38007322916666664,0.38007322916666664,1.0,31.0,39997.0,0.0,26230.0,0.2589401448722836,1.0,13770.0,0.34451706608569355,0.9995784148397976,424.0,424.0,1.6497150312488884e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,2,pi2,test,2,2,True,679197.0,40000.0,0.5485919401881928,0.08415952605505503,nan,0.07881389326154056,40000.0,0.0,0.0,nan,0.71645,0.71645,0.35706515625,0.35706515625,1.0,21.0,40000.0,0.0,28543.0,0.2415303226710577,0.9997098926602843,11457.0,0.3900672078205464,0.9993287088834191,27.0,27.0,4.600156700007574e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,3,pi3,train,3,3,True,679218.0,40000.0,0.5009540383205392,0.2827552879069489,nan,0.23974150705785416,39993.0,7.0,0.000175,nan,0.711,0.711,0.38078296874999995,0.38078296874999995,1.0,19.0,39993.0,0.0,26046.0,0.26073101435921064,1.0,13954.0,0.3418374659595815,0.9997903563941299,443.0,443.0,6.82205731905583e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,3,pi3,test,3,3,True,679224.0,40000.0,0.5462071422682355,0.08172053823758492,nan,0.08065348207946235,40000.0,0.0,0.0,nan,0.716,0.716,0.35824421874999995,0.35824421874999995,1.0,30.0,40000.0,0.0,28357.0,0.23955284409493247,0.9995583689091712,11643.0,0.39388473761058146,0.9997819450501526,40.0,40.0,3.5303470369285606e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,0,pi0,train,0,0,True,679074.0,40000.0,0.49285939382158644,0.6138626378358234,0.6028669747305953,0.6026022047074712,39989.0,11.0,0.000275,nan,0.710225,0.710225,0.3921290625,0.3921290625,1.0,71.0,39989.0,0.0,22832.0,0.24496320953048353,0.9998212050777758,17168.0,0.3494874184529357,0.9998333333333334,679.0,679.0,4.768412634609254e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,0,pi0,test,0,0,True,679069.0,40000.0,0.5562910396439832,0.618612306058342,0.6167288703812943,0.6170219966957853,39999.0,1.0,2.5e-05,nan,0.725225,0.725225,0.350446875,0.350446875,1.0,47.0,39999.0,0.0,25449.0,0.22397736649770128,0.9998245614035087,14551.0,0.3636863445811284,1.0,68.0,68.0,1.0585281373653999e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,1,pi1,train,1,1,True,679011.0,40000.0,0.5211358873420313,0.6521780236356053,0.6500610508013912,0.6492583660931872,39993.0,7.0,0.000175,nan,0.709625,0.709625,0.3774510416666667,0.3774510416666667,1.0,20.0,39993.0,0.0,25466.0,0.24923427314851174,0.9996848904994485,14534.0,0.36273565432778315,0.9996206373292867,266.0,266.0,1.679891115102805e-09,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,1,pi1,test,1,1,True,679163.0,40000.0,0.5666710347884086,0.5395965565800517,0.5389573906712556,0.5393507057273247,39997.0,3.0,7.5e-05,nan,0.715475,0.715475,0.3501386458333333,0.3501386458333333,1.0,18.0,39997.0,0.0,29463.0,0.24172691171978414,0.9998595900028082,10537.0,0.4044794533548448,0.999530736743313,23.0,23.0,1.5379975026874604e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,2,pi2,train,2,2,True,679177.0,40000.0,0.5092266080859629,0.636028758512074,0.63668361823116,0.6361728372308854,39997.0,3.0,7.5e-05,nan,0.711225,0.711225,0.38289640625,0.38289640625,1.0,33.0,39997.0,0.0,27026.0,0.26097091689484203,0.9998582163618318,12974.0,0.3468475412363188,0.9997777777777778,232.0,232.0,4.138495557359789e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,2,pi2,test,2,2,True,679076.0,40000.0,0.5935815726074843,0.6223710862562603,0.6258713505472451,0.6252740439623113,39991.0,9.0,0.000225,nan,0.719575,0.719575,0.33373755208333333,0.33373755208333333,1.0,19.0,39991.0,0.0,27787.0,0.23964443804656854,0.9990989638083796,12213.0,0.37394579546385,0.9993431136413401,29.0,29.0,5.5303425949837504e-08,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,3,pi3,train,3,3,True,679215.0,40000.0,0.5169423525687743,0.6488528755497741,0.6468820533464807,0.6466804627305157,39995.0,5.0,0.000125,nan,0.71005,0.71005,0.37942744791666666,0.37942744791666666,1.0,18.0,39995.0,0.0,27024.0,0.25773386619301364,0.9998564249820531,12976.0,0.35719790382244143,0.9997842502696872,258.0,258.0,2.332332327270592e-07,0.0,40000.0,0.0,1.0,1
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,3,pi3,test,3,3,True,679145.0,40000.0,0.5529555544103247,0.5450493235101264,0.5558270210591156,0.556181934808041,39999.0,1.0,2.5e-05,nan,0.7141,0.7141,0.35812703125,0.35812703125,1.0,9.0,39999.0,0.0,29585.0,0.2499577488592192,1.0,10415.0,0.3880940950552088,0.999752597723899,16.0,16.0,1.3720284985918596e-07,0.0,40000.0,0.0,1.0,1
