trace,l1_fraction,l2_multiplier,cell,target,seed,left_iteration,right_iteration,raw_slope_cosine
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,0,0,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,0,1,0.5507611148149006
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,0,2,0.6608016106655467
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,0,3,0.5761409046499903
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,1,0,0.5507611148149006
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,1,1,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,1,2,0.9857169319494916
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,1,3,0.9972805731901175
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,2,0,0.6608016106655467
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,2,1,0.9857169319494916
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,2,2,0.9999999999999999
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,2,3,0.990765671629689
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,3,0,0.5761409046499903
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,3,1,0.9972805731901175
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,3,2,0.990765671629689
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,3,3,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,0,0,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,0,1,0.554190985356451
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,0,2,0.6374845889419543
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,0,3,0.5723154198074057
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,1,0,0.554190985356451
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,1,1,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,1,2,0.9917575440440933
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,1,3,0.9987612057118194
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,2,0,0.6374845889419543
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,2,1,0.9917575440440933
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,2,2,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,2,3,0.9947697941155009
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,3,0,0.5723154198074057
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,3,1,0.9987612057118194
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,3,2,0.9947697941155009
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,3,3,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,0,0,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,0,1,0.5525708813507618
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,0,2,0.6494998009327568
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,0,3,0.5785999204133143
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,1,0,0.5525708813507618
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,1,1,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,1,2,0.9883546922009888
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,1,3,0.9968773034678114
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,2,0,0.6494998009327568
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,2,1,0.9883546922009888
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,2,2,1.0
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,2,3,0.9911083211511732
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,3,0,0.5785999204133143
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,3,1,0.9968773034678114
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,3,2,0.9911083211511732
conversation_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,3,3,0.9999999999999999
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,0,0,0.9999999999999999
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,0,1,0.16594167171007623
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,0,2,0.1631545213761768
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,0,3,0.158007721886689
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,1,0,0.16594167171007623
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,1,1,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,1,2,0.9998917244280819
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,1,3,0.9998472540785698
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,2,0,0.1631545213761768
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,2,1,0.9998917244280819
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,2,2,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,2,3,0.9999645248706834
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,3,0,0.158007721886689
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,3,1,0.9998472540785698
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,3,2,0.9999645248706834
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,3,3,1.0000000000000002
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,0,0,0.9999999999999999
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,0,1,0.17320103759914152
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,0,2,0.1676299876744887
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,0,3,0.16763726210389746
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,1,0,0.17320103759914152
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,1,1,0.9999999999999998
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,1,2,0.9999381633828374
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,1,3,0.9999307319614066
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,2,0,0.1676299876744887
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,2,1,0.9999381633828374
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,2,2,0.9999999999999998
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,2,3,0.9999729239186179
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,3,0,0.16763726210389746
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,3,1,0.9999307319614066
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,3,2,0.9999729239186179
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,3,3,1.0000000000000002
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,0,0,0.9999999999999999
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,0,1,0.16220469244824662
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,0,2,0.17235071157399148
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,0,3,0.16417866206780693
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,1,0,0.16220469244824662
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,1,1,1.0000000000000002
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,1,2,0.9998681737697213
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,1,3,0.9999731249920359
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,2,0,0.17235071157399148
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,2,1,0.9998681737697213
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,2,2,1.0000000000000002
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,2,3,0.9999018275017052
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,3,0,0.16417866206780693
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,3,1,0.9999731249920359
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,3,2,0.9999018275017052
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,3,3,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,0,0,0.9999999999999999
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,0,1,0.16907202076168085
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,0,2,0.16752414774097027
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,0,3,0.16565636681735474
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,1,0,0.16907202076168085
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,1,1,1.0000000000000002
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,1,2,0.9999064298538616
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,1,3,0.9999054949164239
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,2,0,0.16752414774097027
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,2,1,0.9999064298538616
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,2,2,1.0000000000000002
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,2,3,0.99994119066802
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,3,0,0.16565636681735474
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,3,1,0.9999054949164239
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,3,2,0.99994119066802
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,3,3,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,0,0,0.9999999999999999
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,0,1,0.17327099086431258
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,0,2,0.16079536637715924
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,0,3,0.16407902784993716
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,1,0,0.17327099086431258
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,1,1,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,1,2,0.9998003668025892
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,1,3,0.9999041826199513
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,2,0,0.16079536637715924
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,2,1,0.9998003668025892
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,2,2,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,2,3,0.9999605417216688
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,3,0,0.16407902784993716
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,3,1,0.9999041826199513
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,3,2,0.9999605417216688
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,3,3,1.0000000000000002
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,0,0,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,0,1,0.5340740037641795
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,0,2,0.5609997416049739
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,0,3,0.5395392718717283
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,1,0,0.5340740037641795
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,1,1,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,1,2,0.9992063485017832
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,1,3,0.9996142360236266
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,2,0,0.5609997416049739
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,2,1,0.9992063485017832
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,2,2,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,2,3,0.9990375907307072
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,3,0,0.5395392718717283
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,3,1,0.9996142360236266
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,3,2,0.9990375907307072
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,3,3,0.9999999999999998
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,0,0,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,0,1,0.5340651480957087
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,0,2,0.5666193239592002
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,0,3,0.5366989470641115
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,1,0,0.5340651480957087
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,1,1,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,1,2,0.9987831367997384
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,1,3,0.999781772931043
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,2,0,0.5666193239592002
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,2,1,0.9987831367997384
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,2,2,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,2,3,0.9987916941789621
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,3,0,0.5366989470641115
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,3,1,0.999781772931043
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,3,2,0.9987916941789621
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,3,3,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,0,0,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,0,1,0.5338332004103431
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,0,2,0.5726469577419016
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,0,3,0.5419786922507721
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,1,0,0.5338332004103431
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,1,1,0.9999999999999998
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,1,2,0.9984367662704136
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,1,3,0.9996108338257782
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,2,0,0.5726469577419016
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,2,1,0.9984367662704136
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,2,2,0.9999999999999998
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,2,3,0.9988951134566165
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,3,0,0.5419786922507721
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,3,1,0.9996108338257782
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,3,2,0.9988951134566165
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,3,3,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,0,0,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,0,1,0.5362109374171927
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,0,2,0.563200360450815
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,0,3,0.5408169141433878
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,1,0,0.5362109374171927
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,1,1,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,1,2,0.9990542905327833
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,1,3,0.9998482832757363
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,2,0,0.563200360450815
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,2,1,0.9990542905327833
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,2,2,1.0000000000000002
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,2,3,0.9993446010794631
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,3,0,0.5408169141433878
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,3,1,0.9998482832757363
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,3,2,0.9993446010794631
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,3,3,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,0,0,0.9999999999999999
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,0,1,0.18264386975567393
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,0,2,0.18428432910256534
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,0,3,0.18827405596559998
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,1,0,0.18264386975567393
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,1,1,1.0000000000000002
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,1,2,0.9999563674174472
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,1,3,0.9999116592241578
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,2,0,0.18428432910256534
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,2,1,0.9999563674174472
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,2,2,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,2,3,0.9999022838775891
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,3,0,0.18827405596559998
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,3,1,0.9999116592241578
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,3,2,0.9999022838775891
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,3,3,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,0,0,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,0,1,0.5368462230039391
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,0,2,0.5734358760749999
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,0,3,0.5470095128456969
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,1,0,0.5368462230039391
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,1,1,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,1,2,0.9985847344296191
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,1,3,0.998707730515045
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,2,0,0.5734358760749999
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,2,1,0.9985847344296191
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,2,2,1.0
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,2,3,0.9983004813752039
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,3,0,0.5470095128456969
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,3,1,0.998707730515045
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,3,2,0.9983004813752039
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,3,3,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,0,0,0.9999999999999999
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,0,1,0.19330693858796028
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,0,2,0.193786054977951
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,0,3,0.1992179118623173
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,1,0,0.19330693858796028
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,1,1,0.9999999999999998
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,1,2,0.9999144560267574
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,1,3,0.9999504149046218
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,2,0,0.193786054977951
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,2,1,0.9999144560267574
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,2,2,0.9999999999999998
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,2,3,0.9999171193194802
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,3,0,0.1992179118623173
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,3,1,0.9999504149046218
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,3,2,0.9999171193194802
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,3,3,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,0,0,0.9999999999999999
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,0,1,0.19198696280724595
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,0,2,0.18663957532082834
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,0,3,0.1893264203183584
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,1,0,0.19198696280724595
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,1,1,1.0000000000000002
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,1,2,0.9998920510103777
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,1,3,0.9999418590029447
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,2,0,0.18663957532082834
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,2,1,0.9998920510103777
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,2,2,1.0000000000000002
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,2,3,0.9997848209044605
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,3,0,0.1893264203183584
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,3,1,0.9999418590029447
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,3,2,0.9997848209044605
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,3,3,0.9999999999999998
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,0,0,0.9999999999999999
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,0,1,0.1665451319316091
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,0,2,0.21256766926001192
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,0,3,0.21572485456396073
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,1,0,0.1665451319316091
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,1,1,0.9999999999999998
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,1,2,0.9983370433905774
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,1,3,0.9981379949572995
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,2,0,0.21256766926001192
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,2,1,0.9983370433905774
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,2,2,1.0000000000000002
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,2,3,0.9999347457867712
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,3,0,0.21572485456396073
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,3,1,0.9981379949572995
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,3,2,0.9999347457867712
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,3,3,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,0,0,0.9999999999999999
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,0,1,0.20514319614844762
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,0,2,0.18416680812067615
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,0,3,0.18945100419008862
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,1,0,0.20514319614844762
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,1,1,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,1,2,0.9996014283386843
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,1,3,0.9997434880459266
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,2,0,0.18416680812067615
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,2,1,0.9996014283386843
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,2,2,0.9999999999999999
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,2,3,0.9999244410786753
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,3,0,0.18945100419008862
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,3,1,0.9997434880459266
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,3,2,0.9999244410786753
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,3,3,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,0,0,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,0,1,0.5556090427541882
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,0,2,0.5797029622970696
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,0,3,0.543032267031505
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,1,0,0.5556090427541882
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,1,1,1.0
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,1,2,0.9982492046081298
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,1,3,0.9996478953920851
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,2,0,0.5797029622970696
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,2,1,0.9982492046081298
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,2,2,0.9999999999999999
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,2,3,0.9981643865392283
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,3,0,0.543032267031505
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,3,1,0.9996478953920851
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,3,2,0.9981643865392283
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,3,3,0.9999999999999999
