trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,l1_policy,l1_capacity_bytes,l2_policy,l2_capacity_bytes,hit_model,closure,measured_requests,requested_tokens,requested_blocks,avoided_prefill_tokens,l1_avoided_tokens,l2_avoided_tokens,l1_hit_blocks,l2_hit_blocks,l2_present_unusable_blocks,l2_present_unusable_tokens,l1_evictions,l2_admissions,l2_rejections,l2_evictions,l2_ancestor_copy_bytes,l2_byte_seconds,l2_already_held,offline_tiebreak,l2_eviction,l2_sample_width,l2_seed,l2_arm,l2_decisions,l2_byte_seconds_depth_1,l2_avoided_tokens_depth_1,l2_admitted_bytes_depth_1,l2_byte_seconds_depth_2-3,l2_avoided_tokens_depth_2-3,l2_admitted_bytes_depth_2-3,l2_byte_seconds_depth_4-7,l2_avoided_tokens_depth_4-7,l2_admitted_bytes_depth_4-7,l2_byte_seconds_depth_8-15,l2_avoided_tokens_depth_8-15,l2_admitted_bytes_depth_8-15,l2_byte_seconds_depth_16-31,l2_avoided_tokens_depth_16-31,l2_admitted_bytes_depth_16-31,l2_byte_seconds_depth_32-63,l2_avoided_tokens_depth_32-63,l2_admitted_bytes_depth_32-63,l2_byte_seconds_depth_64+,l2_avoided_tokens_depth_64+,l2_admitted_bytes_depth_64+,label_window_measured_requests,label_window_requested_tokens,label_window_requested_blocks,label_window_l1_avoided_tokens,label_window_l2_avoided_tokens,label_window_avoided_prefill_tokens,label_window_l2_hit_blocks,label_window_present_unusable_tokens,label_window_present_unusable_blocks,replay_seconds,delta_avoided_tokens_vs_pi0,input_token_points_vs_pi0,extra_l2_avoided_tokens,gain_vs_sampled_lru_tokens,headroom_closure,best_generic_heap_arm,delta_tokens_vs_best_generic_heap,best_generic_sampled_arm,delta_tokens_vs_best_generic_sampled
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,1,pi1,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30195593,29393272,802321,57414,1572,650,332419,271080,51916,219164,45190,0,629912240885.7601,0,prefix_first,sampled,16,0,onpolicy,264354,191893602.304,33792,31457280,31117651259.391994,139776,1119920128,54114252625.920006,234496,1889286144,83989898975.23198,324232,3303616512,131612597311.48805,47497,3569270784,172331494805.504,22528,2849531904,156554452305.92007,0,2070994944,5712,47202963,95362,16705860,487532,17193392,953,152576,298,48.97500824928284,-320030,-0.38545584974990477,802321,161272,0.03369120172709399,lfu,-736993,lfu_s,-368539
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,2,pi2,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,29980644,29393272,587372,57414,1148,1852,946677,271080,52351,218729,45074,0,629832106373.12,0,prefix_first,sampled,16,0,onpolicy,263803,88085626.88,33792,27262976,3835180052.479999,103936,909627392,13683445233.663996,182784,1741355008,48958993121.28001,258156,3378292736,140486626848.76797,8704,4353155072,176151560755.19998,0,3698003968,246628214734.84802,0,2880614400,5712,47202963,95362,16705860,390144,17096004,762,622188,1216,48.6292188167572,-534979,-0.644348295607769,587372,-53677,-0.011213618204680443,lfu,-951942,lfu_s,-583488
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,3,pi3,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30010411,29393272,617139,57414,1209,624,318282,271080,46770,224310,40664,0,629879169548.2881,0,prefix_first,sampled,16,0,onpolicy,264974,75501666.304,30720,23068672,26826835576.832,114688,873418752,53399735148.543976,189440,1430441984,92245449299.96803,267312,2479968256,141023053416.44797,14979,2857062400,183661275676.67203,0,2227845120,132647318763.52007,0,1609465856,5712,47202963,95362,16705860,380436,17086296,744,200192,391,48.389607667922974,-505212,-0.6084958309028806,617139,-23910,-0.004995018560536345,lfu,-922175,lfu_s,-553721
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,0,pi0,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30566526,29393272,1173254,57414,2293,1155,591360,271080,70619,200461,63003,0,629801663256.5759,0,prefix_first,sampled,16,1,onpolicy,263464,160436322.304,33792,28311552,93144480753.66399,256000,2752100352,110661871431.68,336896,4472406016,131559356655.61604,385536,6042910720,157141135306.75192,125190,5571727360,98367985244.16003,34816,3730403328,38766397542.39998,1024,2320777216,5712,47202963,95362,16705860,799744,17505604,1562,326656,638,50.135188817977905,0,0.0,1173254,525303,0.109899082966116,lfu,-366060,lfu_s,1262
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,1,pi1,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30206321,29393272,813049,57414,1592,671,342790,271080,51394,219686,44704,0,629902034116.6079,0,prefix_first,sampled,16,1,onpolicy,264390,220210397.18400002,34304,29360128,30885034924.031994,145408,1137743872,53205090912.25597,231936,1859514368,86192598495.23201,325744,3160197120,132325739814.91199,52105,3626950656,167330260629.50403,23552,2902437888,159743098943.48798,0,2152390656,5712,47202963,95362,16705860,496128,17201988,969,164864,322,48.445372104644775,-360205,-0.43384409073888214,813049,165098,0.03454029160225588,lfu,-726265,lfu_s,-358943
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,2,pi2,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,29971940,29393272,578668,57414,1131,1708,874115,271080,53522,217558,46391,0,629832962560.0002,0,prefix_first,sampled,16,1,onpolicy,263949,88086675.456,33792,28311552,5289281079.296,102912,905787392,17406188419.072006,180736,1810733056,52756443637.760025,254060,3650220032,137578915121.152,7168,4366127104,170238152919.04016,0,3692738560,246475894708.22406,0,2815436800,5712,47202963,95362,16705860,381952,17087812,746,585728,1144,48.9210045337677,-594586,-0.7161411488904067,578668,-69283,-0.014494754770373318,lfu,-960646,lfu_s,-593324
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,3,pi3,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30002219,29393272,608947,57414,1193,622,317171,271080,43759,227321,37612,0,629924007415.8081,0,prefix_first,sampled,16,1,onpolicy,264933,88085626.88,33792,26214400,22375086348.28799,118272,810561536,50200396840.95999,179712,1393631232,89506906638.33601,263728,2225068032,148142721865.72797,13443,2393702400,182400530282.49606,0,2046676992,137210279813.12006,0,1622155264,5712,47202963,95362,16705860,377876,17083736,739,176236,345,48.116283893585205,-564307,-0.6796720126388761,608947,-39004,-0.008160059683669023,lfu,-930367,lfu_s,-563045
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,0,pi0,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30512123,29393272,1118851,57414,2186,1261,645632,271080,70095,200985,62480,0,629799194865.6638,0,prefix_first,sampled,16,2,onpolicy,263465,210769018.88,33792,28311552,92157604085.75995,259072,2753302528,110924751304.70406,331776,4479154176,132349319907.32793,372224,6092535808,155481992484.86398,90755,5624567808,99155525648.38394,31232,3640139776,39519232415.743996,0,2270883840,5712,47202963,95362,16705860,750080,17455940,1465,378880,740,49.92915916442871,0,0.0,1118851,472715,0.09885956447961199,lfu,-420463,lfu_s,-62333
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,1,pi1,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30218414,29393272,825142,57414,1616,659,336646,271080,53318,217762,46553,0,629921787852.8,0,prefix_first,sampled,16,2,onpolicy,264315,235933794.304,33792,29360128,31908469166.079994,141312,1206067200,54123032541.18406,236544,1962788864,86755664760.83203,334384,3502944256,132225735364.608,55558,3764582400,164955819190.27197,23552,2913480704,159717133035.52005,0,2163380224,5712,47202963,95362,16705860,513556,17219416,1004,148992,291,47.7901508808136,-293709,-0.3537538736187069,825142,179006,0.037435780965777314,lfu,-714172,lfu_s,-356042
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,2,pi2,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,29972880,29393272,579608,57414,1133,1724,881141,271080,51447,219633,44249,0,629860625569.7921,0,prefix_first,sampled,16,2,onpolicy,263882,100666441.72800002,33792,28311552,5668019599.359998,102400,883175424,19176895111.168,180736,1754509312,58257635690.496025,255000,3322345472,141066065651.712,7680,4099178496,164835416711.168,0,3484475392,240755926364.16003,0,2716241920,5712,47202963,95362,16705860,381952,17087812,746,585324,1144,48.477564096450806,-539243,-0.6494840133321498,579608,-66528,-0.013913095852045369,lfu,-959706,lfu_s,-601576
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,3,pi3,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30018175,29393272,624903,57414,1224,654,334086,271080,46848,224232,40708,0,629903827666.944,0,prefix_first,sampled,16,2,onpolicy,264940,91230306.30399999,33792,28311552,19512366440.447994,113664,822130688,45818391205.88801,193536,1428627456,85974568460.28792,268420,2453129216,144371029508.096,15491,2939807744,188983117420.544,0,2350462976,145153124325.37598,0,1767790592,5712,47202963,95362,16705860,379412,17085272,742,209920,410,47.50303888320923,-493948,-0.5949290568767489,624903,-21233,-0.004440487677766945,lfu,-914411,lfu_s,-556281
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,0,pi0,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30527102,29393272,1133830,57414,2216,1229,629248,271080,70839,200241,63189,0,629795638085.632,0,prefix_first,sampled,16,3,onpolicy,263430,179310690.304,33792,30408704,93289523492.86394,252928,2797172736,109345150849.02406,334848,4422428672,131481478871.03998,380416,6117347328,156304216725.504,109318,5602744320,100121841418.23994,22528,3703369728,39074116038.65599,0,2284603392,5712,47202963,95362,16705860,770048,17475908,1504,357888,699,50.45727038383484,0,0.0,1133830,475119,0.09962431121801209,lfu,-405484,lfu_s,-39590
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,1,pi1,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30214914,29393272,821642,57414,1609,646,329586,271080,53700,217380,46955,0,629914952183.808,0,prefix_first,sampled,16,3,onpolicy,264335,273681481.7279999,33792,30408704,33926132203.520004,145408,1259685888,56255146782.72002,240640,2030802944,88435962804.22398,326276,3563913216,134066161256.44801,51974,3731537920,162152221597.69595,23552,2985871360,154805646057.47195,0,2162139136,5712,47202963,95362,16705860,504852,17210712,987,146028,286,47.982255935668945,-312188,-0.3760106578187147,821642,162931,0.034163838219607987,lfu,-717672,lfu_s,-351778
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,2,pi2,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,29980263,29393272,586991,57414,1148,1766,903788,271080,52549,218531,45330,0,629839569111.0399,0,prefix_first,sampled,16,3,onpolicy,263861,88085626.88,33792,28311552,5737934708.736005,103424,935524352,18800346978.304,182784,1845213184,58194002966.528,257644,3554019328,143317386801.152,9347,4343883776,168586114500.60794,0,3568320512,235115697528.83197,0,2747992064,5712,47202963,95362,16705860,390144,17096004,762,589420,1152,48.5719313621521,-546839,-0.658632913856164,586991,-71720,-0.015038454788286361,lfu,-952323,lfu_s,-586429
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,3,pi3,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30022652,29393272,629380,57414,1232,613,312713,271080,46221,224859,40063,0,629901788723.2002,0,prefix_first,sampled,16,3,onpolicy,264922,106961043.456,33792,30408704,23357544382.464012,118272,854235136,50376068034.560005,195584,1410455552,88150350419.96805,267908,2380732416,141870315458.56006,13824,2900561920,187163473055.7441,0,2276239360,138877076328.448,0,1717876736,5712,47202963,95362,16705860,386580,17092440,756,192512,376,47.665199279785156,-504450,-0.6075780502026044,629380,-29331,-0.006150207994913933,lfu,-909934,lfu_s,-544040
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,0,pi0,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30517624,29393272,1124352,57414,2196,1239,634368,271080,71032,200048,63409,0,629785840619.5201,0,prefix_first,sampled,16,4,onpolicy,263457,185602146.30400002,34304,29360128,92253180041.21603,257024,2760931328,110479791519.74405,336384,4411787264,132192604526.59196,378368,6105321472,156579344961.53604,95232,5709297664,98719606239.23203,23040,3770212352,39375711184.89602,0,2286655488,5712,47202963,95362,16705860,754688,17460548,1474,373760,730,50.23724603652954,0,0.0,1124352,478961,0.10015019570607142,lfu,-414962,lfu_s,-39956
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,1,pi1,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30240137,29393272,846865,57414,1660,632,322799,271080,52057,219023,45272,0,629926613348.3522,0,prefix_first,sampled,16,4,onpolicy,264295,242230493.184,34304,31457280,31112963776.511993,146432,1231140864,52240197703.68,243712,2008383488,86938188460.03203,337544,3229784064,131257158678.52802,59785,3742922752,166899539947.52005,25088,2953558016,161236334288.89612,0,2202935296,5712,47202963,95362,16705860,523796,17229656,1024,142444,279,48.36202907562256,-277487,-0.3342155028577065,846865,201474,0.0421279822985275,lfu,-692449,lfu_s,-317443
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,2,pi2,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,29979536,29393272,586264,57414,1146,1746,892405,271080,53104,217976,45905,0,629835696594.9437,0,prefix_first,sampled,16,4,onpolicy,263881,88085626.88,33792,27262976,7071422619.647998,102400,915003392,18966541885.440018,182784,1841127424,54781226319.872,259608,3686877184,138541663356.9279,7680,4217188352,166468676120.576,0,3591088128,243918080665.59988,0,2755508224,5712,47202963,95362,16705860,389120,17094980,760,580716,1135,48.43320322036743,-538088,-0.6480928890423608,586264,-59127,-0.012363387878163117,lfu,-953050,lfu_s,-578044
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,3,pi3,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,29984744,29393272,591472,57414,1157,641,327407,271080,45747,225333,39600,0,629903646937.088,0,prefix_first,sampled,16,4,onpolicy,264933,88085626.88,33792,27262976,18064012161.024002,109568,784648192,47390738792.447975,186880,1341771776,85268555948.03206,255600,2402318336,145594802069.5041,5632,2744168448,192162297917.43988,0,2342582272,141335154421.76004,0,1762322432,5712,47202963,95362,16705860,377856,17083716,738,184940,362,48.260302782058716,-532880,-0.6418201831538582,591472,-53919,-0.011274401052018148,lfu,-947842,lfu_s,-572836
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,0,pi0,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,33001060,29393272,3607788,57414,7053,1622,830147,271080,105878,165202,84483,0,2521062280990.72,0,prefix_first,sampled,16,0,onpolicy,249685,931141779.4560001,36352,32505856,247371026327.55203,485376,3698487296,358323158927.3603,669184,6171967488,506771586009.0882,911072,8912646144,609152323205.1202,719372,8903088128,457771408656.3838,484864,6224672768,340741636085.7598,301568,4193257472,5712,47202963,95362,16705860,2142828,18848688,4186,441856,863,55.4639310836792,0,0.0,3607788,2315949,0.1987190064242739,lfu,-254605,lfu_s,133324
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,1,pi1,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,32829661,29393272,3436389,57414,6729,1357,694784,271080,99312,171768,79183,0,2521177726875.6475,0,prefix_first,sampled,16,0,onpolicy,250951,937434284.0320002,35840,31457280,230937993082.87988,447603,3330402304,349634158964.73566,630581,5468614656,509534809845.7598,875572,8143341568,619107315867.6481,687378,8797796352,458902989197.312,475255,6349504512,352123025633.27985,284160,4297529344,5712,47202963,95362,16705860,2080416,18786276,4068,412672,806,56.146379232406616,-171399,-0.20643923129482838,3436389,2144550,0.18401218905389394,lfu,-426004,lfu_s,-38075
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,2,pi2,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,32477297,29393272,3084025,57414,6032,2121,1085635,271080,98533,172547,78292,0,2521218602598.3994,0,prefix_first,sampled,16,0,onpolicy,250839,849353900.0320001,35840,32505856,204478360412.15988,411398,3023245312,323720507584.5119,591872,5088575488,492050471970.81604,826343,7842844672,624943426643.9678,631820,8679317504,487329773246.46375,417792,6336073728,387846708840.448,168960,4463767552,5712,47202963,95362,16705860,1815549,18521409,3548,630272,1231,55.83323645591736,-523763,-0.630839334539135,3084025,1792186,0.15377774780338158,lfu,-778368,lfu_s,-390439
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,3,pi3,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,32485227,29393272,3091955,57414,6051,2128,1089143,271080,98691,172389,78427,0,2521190542157.824,0,prefix_first,sampled,16,0,onpolicy,250816,1009783930.8800001,35840,32505856,208073707094.01602,422662,3095961600,328432167987.2002,609475,5243123712,495515026429.9517,834971,7941619712,619748637423.6157,606863,8627910656,488661431820.2882,404992,6275502080,379749787471.8724,177152,4298919936,5712,47202963,95362,16705860,1827837,18533697,3572,602624,1177,55.82378053665161,-515833,-0.6212881521858657,3091955,1800116,0.1544581780377885,lfu,-770438,lfu_s,-382509
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,0,pi0,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,33069684,29393272,3676412,57414,7187,1467,750787,271080,105943,165137,84585,0,2521034137489.4087,0,prefix_first,sampled,16,1,onpolicy,249722,1006638202.8800002,36352,32505856,247528915136.51205,486912,3726188544,360181871101.9522,673792,6111991808,505069214377.9838,936176,8838297600,608885215510.5283,760844,8908072960,457116109285.376,494592,6164961280,341246173874.1761,287744,4237701120,5712,47202963,95362,16705860,2165376,18871236,4231,411648,804,56.351892709732056,0,0.0,3676412,2398146,0.20553251621276858,lfu,-185981,lfu_s,272111
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,1,pi1,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,32672050,29393272,3278778,57414,6418,1773,907395,271080,98361,172719,78074,0,2521183888832.512,0,prefix_first,sampled,16,1,onpolicy,250793,1009784979.4560002,35840,32505856,227635155873.792,442483,3293224960,344472187836.4162,630979,5344303104,504902304442.3679,862709,7985885184,620998209216.5121,674447,8695228416,465210132484.09576,430080,6246195200,356956113999.87213,202240,4279910400,5712,47202963,95362,16705860,2005007,18710867,3919,505856,988,56.05213785171509,-397634,-0.47892494878434405,3278778,2000512,0.17145339152571948,lfu,-583615,lfu_s,-125523
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,2,pi2,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,32668170,29393272,3274898,57414,6406,1842,942330,271080,97930,173150,77563,0,2521175114207.231,0,prefix_first,sampled,16,1,onpolicy,250713,893390946.3040001,35840,32505856,205064283099.13614,416768,3005147136,320946046179.32776,599235,5104820224,491460349519.87195,846656,7764836352,627075509510.1434,662159,8556597248,492052833677.31195,465920,6386675712,383682701275.13574,248320,4413958144,5712,47202963,95362,16705860,1972352,18678212,3854,481792,941,56.31637477874756,-401514,-0.48359816284874313,3274898,1996632,0.17112085707497898,lfu,-587495,lfu_s,-129403
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,3,pi3,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,32686523,29393272,3293251,57414,6443,1800,921106,271080,99168,171912,78797,0,2521193617741.824,0,prefix_first,sampled,16,1,onpolicy,250709,927997100.0320001,35840,32505856,214050259324.92795,433414,3203385344,331761220548.608,619203,5361577984,497664752728.0639,869355,7969056768,617963489861.6317,644239,8664145920,482461223467.00824,446464,6235105280,376364674711.55225,244736,4300648448,5712,47202963,95362,16705860,1932797,18638657,3777,506386,990,55.830406665802,-383161,-0.4614931376621669,3293251,2014985,0.1726937964498348,lfu,-569142,lfu_s,-111050
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,0,pi0,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,32982052,29393272,3588780,57414,7017,1679,859648,271080,106436,164644,85022,0,2521056482549.7603,0,prefix_first,sampled,16,2,onpolicy,249666,956309700.608,36352,32505856,244360929536.0,483840,3715028992,357072852195.32794,674304,6122381312,506494465673.2161,906912,8911892480,613982419523.5844,714252,8986267648,459543903752.19196,477696,6254686208,338645602168.8321,295424,4193161216,5712,47202963,95362,16705860,2138240,18844100,4178,446464,872,56.6909613609314,0,0.0,3588780,2369752,0.20207309467339268,lfu,-273613,lfu_s,192941
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,1,pi1,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,32581008,29393272,3187736,57414,6241,1748,894202,271080,100919,170161,80930,0,2521201189754.88,0,prefix_first,sampled,16,2,onpolicy,251091,921704595.4560002,35840,32505856,222283809351.68008,428806,3285233664,341829416198.14386,611523,5552207872,506314040154.1122,852928,8227063808,619712640514.0477,640143,8994412544,467140036421.63226,424960,6562011136,362999542519.808,193536,4502683648,5712,47202963,95362,16705860,1892398,18598258,3700,567296,1108,55.985702991485596,-401044,-0.4830320776399113,3187736,1968708,0.16787533803886043,lfu,-674657,lfu_s,-208103
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,2,pi2,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,32472150,29393272,3078878,57414,6026,2104,1076855,271080,98315,172765,78124,0,2521162352185.3438,0,prefix_first,sampled,16,2,onpolicy,250889,972037292.0320002,35840,32505856,205798377336.8321,408969,3074066432,324462060224.5121,584387,5162346496,492173167583.2318,806915,7844116480,623989505949.6962,599695,8639565824,490696710621.18365,416768,6365143040,383070493177.85583,226304,4455280640,5712,47202963,95362,16705860,1843840,18549700,3603,576000,1125,56.40011262893677,-509902,-0.6141446386250538,3078878,1859850,0.15859281693962465,lfu,-783515,lfu_s,-316961
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,3,pi3,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,32594902,29393272,3201630,57414,6267,1852,948224,271080,98333,172747,78092,0,2521208173770.752,0,prefix_first,sampled,16,2,onpolicy,250839,902830227.4560001,35840,31457280,211123049510.91196,411383,3077828608,332236610193.408,592579,5169924096,496747252039.67975,830997,7815350272,621781987948.5441,619663,8523970560,482384483698.68787,432640,6140284928,376031960152.0642,278528,4304242688,5712,47202963,95362,16705860,1867791,18573651,3651,510464,997,55.71881723403931,-387150,-0.4662976353175503,3201630,1982602,0.16906010487412088,lfu,-660763,lfu_s,-194209
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,0,pi0,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,33099380,29393272,3706108,57414,7245,1426,730112,271080,106329,164751,84937,0,2521055370246.1445,0,prefix_first,sampled,16,3,onpolicy,249688,1022368940.0320001,36864,32505856,247050837661.69608,486400,3717742592,357536266315.77625,678912,6175139840,506079203524.60803,946416,8969494528,611542104690.6881,742924,8882307072,457206408237.0561,489472,6251247616,340618180876.2878,325120,4186482688,5712,47202963,95362,16705860,2173568,18879428,4247,406528,794,56.79997491836548,0,0.0,3706108,2413902,0.20713034399105407,lfu,-156285,lfu_s,268400
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,1,pi1,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,32585377,29393272,3192105,57414,6251,1808,924922,271080,99007,172073,78945,0,2521195081039.8726,0,prefix_first,sampled,16,3,onpolicy,251018,918559916.0320001,35840,32505856,221267327369.21606,429571,3223748608,339657187762.1761,604355,5370210304,505392218347.5201,845780,8029335552,621134077855.7441,634511,8829865984,469862822971.39185,416256,6501416960,362962886817.79224,225792,4412620800,5712,47202963,95362,16705860,1933378,18639238,3781,556544,1087,56.471274614334106,-514003,-0.6190840331812651,3192105,1899899,0.1630251490815533,lfu,-670288,lfu_s,-245603
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,2,pi2,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,32491498,29393272,3098226,57414,6060,2100,1074819,271080,100362,170718,80126,0,2521174186239.9995,0,prefix_first,sampled,16,3,onpolicy,250844,921705644.0320001,35328,32505856,203893972047.87198,402694,3074465792,322719551064.064,585216,5219770368,490903972485.12,813408,8000825344,621843135465.4718,600076,8715886592,491163247507.4558,425984,6530111488,389728602025.98395,235520,4509294592,5712,47202963,95362,16705860,1877501,18583361,3669,542208,1059,56.484930992126465,-607882,-0.7321553381172753,3098226,1806020,0.1549696482519686,lfu,-764167,lfu_s,-339482
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,3,pi3,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,32493952,29393272,3100680,57414,6068,2103,1075471,271080,97486,173594,77231,0,2521225379479.552,0,prefix_first,sampled,16,3,onpolicy,250825,946871468.0320001,35840,32505856,201277831315.45593,408311,2967785472,321453650989.0562,597504,5033934848,492555678980.0959,833535,7772409856,624493397182.4642,630034,8472463360,493451695536.12775,419840,6259412992,387046254008.3199,175616,4322347008,5712,47202963,95362,16705860,1822717,18528577,3562,590996,1155,56.14385771751404,-605428,-0.7291996506652043,3100680,1808474,0.15518021929592732,lfu,-761713,lfu_s,-337028
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,0,pi0,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,32932074,29393272,3538802,57414,6914,1756,899072,271080,118826,152254,98139,0,2520927409106.944,0,prefix_first,sampled,16,0,onpolicy,250393,497033412.608,35840,32505856,301310358552.5759,525312,4439693312,405989224873.98425,683520,7240509440,552068063498.2397,879724,10229037056,596640358639.616,675078,10326616064,401637219407.8719,443904,7289286656,262785150722.04807,295424,4811896832,5712,47202963,95362,16705860,2152448,18858308,4204,550912,1076,54.011722803115845,0,0.0,3538802,2246963,0.19279969240778003,lfu,-323591,lfu_s,64338
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,1,pi1,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,32019627,29393272,2626355,57414,5139,1892,968704,271080,95721,175359,77225,0,2521192515323.904,0,prefix_first,sampled,16,0,onpolicy,252584,1104155770.8799999,36352,32505856,183173472098.30392,332288,2761295872,283831727853.56793,495104,4558190592,452259778488.32007,704807,6836686848,606174375831.5522,450572,7480002560,543990665625.5999,309248,5418448896,450658339655.6799,297984,3996106752,5712,47202963,95362,16705860,1549491,18255351,3030,651776,1273,53.456668853759766,-912447,-1.0989845756233834,2626355,1334516,0.11450757058005004,lfu,-1236038,lfu_s,-848109
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,2,pi2,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,31988212,29393272,2594940,57414,5073,3088,1580358,271080,98641,172439,78540,0,2521002198272.0,0,prefix_first,sampled,16,0,onpolicy,250979,430969978.88,34816,31457280,131384413044.73608,320000,2619056128,239125643446.2719,482816,4696690688,417554898311.1679,685168,7924879360,619799783245.8241,522764,9222092800,561351725283.3279,368640,7316082688,551354764961.7921,180736,5511778304,5712,47202963,95362,16705860,1593856,18299716,3113,877056,1713,53.90665817260742,-943862,-1.1368219518690266,2594940,1303101,0.11181202003605337,lfu,-1267453,lfu_s,-879524
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,3,pi3,lru,446163482,learned,1784653926,tree,union,9997,83026370,167732,31944744,29393272,2551472,57414,4989,1897,970502,271080,90598,180482,72522,0,2521251479900.1597,0,prefix_first,sampled,16,0,onpolicy,253004,736105594.8800001,36352,32505856,153395442374.65604,292352,2469545984,272031700668.41595,452608,4201613312,441364023349.2481,668848,6563571712,605960685185.024,414720,7554953216,585692506560.5115,347648,5703667712,462071016167.4242,338944,4258359296,5712,47202963,95362,16705860,1516604,18222464,2965,591360,1155,53.11443781852722,-987330,-1.1891764026296705,2551472,1259633,0.10808226701849973,lfu,-1310921,lfu_s,-922992
