trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,l2_admissions,l2_rejections,l2_evictions,l2_decisions,l1_evictions,removal_rejections,removal_rejections_window,removal_promotions,resident_evictions,resident_evictions_window,evictions_with_orphans,evictions_with_orphans_window,share_evictions_with_orphans,share_evictions_with_orphans_window,orphaned_blocks,orphaned_blocks_window,orphaned_bytes,orphaned_bytes_window,orphaned_blocks_per_eviction
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,2,2,pi2,255640,5942,180194,186136,261582,5942,2951,61262,180194,78095,84773,36642,0.4704540661731245,0.46919777194442663,433114,180125,454056925184,188873762816,2.4035983440070146
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,2,3,pi3,261581,1,186185,186186,261582,1,1,61029,186185,81137,85355,36783,0.4584418723312834,0.45334434351775393,416202,172983,431598964736,179207477248,2.2354217579289415
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,0,pi0,68216,202864,59830,262694,271080,202864,85256,7960,59830,21532,14816,4852,0.2476349657362527,0.22533903028051272,42018,13776,43832932352,14363541504,0.7022898211599532
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,1,pi1,49536,221544,41769,263313,271080,221544,90999,7338,41769,16297,12627,4511,0.3023055375996552,0.2767994109345278,59029,18353,61409560576,19150530560,1.413225119107472
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,2,pi2,53041,218039,45479,263518,271080,218039,91628,7134,45479,15915,12879,4138,0.28318564612238617,0.26000628338045867,72185,19744,75216543744,20620918784,1.5872160777501705
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,3,pi3,56053,215027,48583,263610,271080,215027,90193,7041,48583,17321,14982,4867,0.3083794743017105,0.2809883955891692,89275,25116,92881780736,26200395776,1.8375769302019225
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,0,pi0,67541,203539,59164,262703,271080,203539,85352,7951,59164,21441,14770,4883,0.24964505442498816,0.2277412434121543,42075,13893,43930621952,14496622592,0.7111588127915625
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,1,pi1,49108,221972,41343,263315,271080,221972,91381,7336,41343,15974,12300,4364,0.29751106596038024,0.2731939401527482,59402,19439,61783828480,20282183680,1.436809133347846
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,2,pi2,52855,218225,45407,263632,271080,218225,91622,7020,45407,16000,12768,3993,0.2811901248706147,0.2495625,74544,20112,77685186560,21007808512,1.6416852027220472
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,3,pi3,55677,215403,48221,263624,271080,215403,90413,7028,48221,17126,14937,4890,0.3097613073142407,0.28553077192572696,91205,26188,94942304256,27343183872,1.8913958648721512
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,0,pi0,68248,202832,59853,262685,271080,202832,85272,7969,59853,21503,14997,4904,0.25056388150969877,0.22806120076268427,42573,14112,44425975808,14725928960,0.7112926670342339
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,1,pi1,51831,219249,44082,263331,271080,219249,90395,7318,44082,16919,12993,4684,0.29474615489315364,0.2768485135055263,62405,19963,64954253312,20812828672,1.4156571843382786
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,2,pi2,51551,219529,43944,263473,271080,219529,91728,7179,43944,15800,12733,4142,0.2897551429091571,0.2621518987341772,72335,20287,75216308224,21161482240,1.646072273803022
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,3,pi3,57282,213798,49827,263625,271080,213798,89667,7027,49827,17881,15269,5035,0.3064402833804965,0.2815838040378055,90728,26649,94420002816,27830671360,1.8208601762096854
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,0,pi0,67950,203130,59563,262693,271080,203130,85337,7961,59563,21427,14687,4848,0.24657925222033814,0.226256592150091,41335,13626,43152547840,14221142016,0.6939710894347162
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,1,pi1,49409,221671,41552,263223,271080,221671,91243,7425,41552,16019,12459,4394,0.2998411628802464,0.2742992696173294,60419,18793,62846621696,19602581504,1.4540575664227955
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,2,pi2,53230,217850,45710,263560,271080,217850,91732,7092,45710,15884,13171,4203,0.2881426383723474,0.2646058927222362,75972,21319,79180658688,22264922112,1.6620433165609276
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,3,pi3,57730,213350,50209,263559,271080,213350,89603,7093,50209,17868,15327,5059,0.30526399649465236,0.28313185583165434,94135,26490,98039074816,27668154368,1.8748630723575455
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,0,pi0,255717,5865,180885,186750,261582,5865,2753,60643,180885,78451,83293,35867,0.460474887359372,0.4571898382429797,372300,155824,390294831104,163392317440,2.058213782237333
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,1,pi1,261582,0,186201,186201,261582,0,0,61010,186201,81221,84870,36510,0.4557977669292861,0.4495142881767031,405546,168589,420988780544,174889807872,2.178001192259977
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,2,pi2,255292,6290,179903,186193,261582,6290,3048,61204,179903,78047,85251,36687,0.47387203103894876,0.47006291081015283,455301,188023,477291976704,197154334720,2.53081382745146
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,3,pi3,261582,0,186196,186196,261582,0,0,60996,186196,81163,86481,37123,0.4644621796386603,0.4573882187696364,427046,176054,441063626752,181713225728,2.293529399127801
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,0,pi0,255659,5923,180764,186687,261582,5923,2798,60707,180764,78373,83421,35934,0.4614912261290965,0.45849973843032676,373155,157258,391173124096,164896100352,2.0643214356840964
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,1,pi1,261582,0,186283,186283,261582,0,0,60956,186283,81256,84200,36170,0.4520004509268157,0.4451363591611696,395769,164962,411611682816,171467874304,2.124557796470961
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,2,pi2,255653,5929,180111,186040,261582,5929,2879,61355,180111,78115,84036,36216,0.4665789429851592,0.46362414389041795,408748,171430,428479094784,179753435136,2.26942274486289
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,3,pi3,261581,1,186148,186149,261582,1,1,61058,186148,81148,84580,36359,0.4543696413606378,0.4480578695716469,407373,168272,423320178688,174716735488,2.18843608311666
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,0,pi0,68280,202800,59902,262702,271080,202800,84873,7952,59902,21885,14963,4917,0.24979132583219257,0.22467443454420835,42184,13458,44003297280,14022008832,0.7042168875830523
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,1,pi1,50989,220091,43271,263362,271080,220091,90405,7288,43271,16965,12676,4602,0.29294446627071247,0.271264367816092,64677,20577,67304390656,21451225088,1.4946962168657993
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,2,pi2,52963,218117,45471,263588,271080,218117,91583,7064,45471,15991,13118,4161,0.2884915660530888,0.26020886748796196,77177,20527,80338696192,21422290944,1.697279584790306
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,3,pi3,57816,213264,50454,263718,271080,213264,90119,6934,50454,17480,15354,4785,0.3043168034249019,0.2737414187643021,94743,24362,98532069376,25397338112,1.8778094898323225
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,0,pi0,71080,200000,63438,263438,271080,200000,83305,7217,63438,23567,15998,5329,0.25218323402377124,0.22612127126914755,46929,15692,49002653696,16367054848,0.739761657050979
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,1,pi1,51916,219164,45190,264354,271080,219164,93320,6299,45190,14758,12832,3334,0.2839566275724718,0.2259113701043502,76320,15780,79606003712,16476803072,1.6888692188537286
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,2,pi2,52351,218729,45074,263803,271080,218729,90901,6852,45074,16403,12888,3998,0.28592980432178194,0.24373590196915199,111209,29446,115764322304,30724108288,2.4672538492257177
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,3,pi3,46770,224310,40664,264974,271080,224310,96445,5679,40664,12018,11092,2106,0.2727719850481999,0.17523714428357465,70838,9113,73742770176,9484572672,1.742032264410781
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,0,pi0,70619,200461,63003,263464,271080,200461,83567,7191,63003,23288,15857,5279,0.2516864276304303,0.2266832703538303,46203,14995,48255891456,15654922240,0.7333460311413742
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,1,pi1,51394,219686,44704,264390,271080,219686,93266,6263,44704,14774,13101,3491,0.2930610236220472,0.2362934885609855,79369,16676,82748387328,17405065216,1.7754339656406586
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,2,pi2,53522,217558,46391,263949,271080,217558,90611,6705,46391,16855,13080,4001,0.28195124054234655,0.23737763274992585,115520,29681,120476004352,31006173184,2.49013817335259
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,3,pi3,43759,227321,37612,264933,271080,227321,97367,5720,37612,11109,10021,1890,0.266430926300117,0.17013232514177692,60884,6409,63315945472,6670272512,1.6187387004147613
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,0,pi0,70095,200985,62480,263465,271080,200985,83576,7190,62480,23280,15911,5309,0.25465749039692703,0.22804982817869415,46146,15175,48214939648,15839092736,0.7385723431498079
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,1,pi1,53318,217762,46553,264315,271080,217762,92670,6338,46553,15357,13737,3785,0.2950830236504629,0.24646740899915348,82516,18216,86080212992,19008579584,1.7725173458208923
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,2,pi2,51447,219633,44249,263882,271080,219633,91636,6773,44249,15810,12487,3778,0.2821984677619833,0.2389626818469323,102928,27213,107165839360,28400834560,2.3261090646116296
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,3,pi3,46848,224232,40708,264940,271080,224232,96156,5713,40708,12267,11090,2185,0.2724280239756313,0.1781201597782669,77346,10305,80563664896,10740090880,1.9000196521568242
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,0,pi0,70839,200241,63189,263430,271080,200241,83499,7225,63189,23359,16064,5368,0.254221462596338,0.22980435806327326,47514,15989,49597667328,16675010560,0.7519346721739544
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,1,pi1,53700,217380,46955,264335,271080,217380,92402,6318,46955,15643,13627,3732,0.29021403471408797,0.23857316371539986,77727,17364,81107881984,18121390080,1.6553508678521989
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,2,pi2,52549,218531,45330,263861,271080,218531,90871,6794,45330,16517,13029,4065,0.2874255459960291,0.24611006841436095,111118,29801,115787155456,31124905984,2.4513125965144495
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,3,pi3,46221,224859,40063,264922,271080,224859,96380,5731,40063,12079,10767,2083,0.26875171604722564,0.17244805033529265,73018,8902,76056322048,9269413888,1.8225794373861168
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,0,pi0,71032,200048,63409,263457,271080,200048,83277,7198,63409,23590,15957,5210,0.2516519736945859,0.2208562950402713,46915,15372,48981442560,16040923136,0.7398791969594222
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,1,pi1,52057,219023,45272,264295,271080,219023,92807,6358,45272,15201,13545,3835,0.2991915532779643,0.2522860338135649,81369,19001,84836253696,19835842560,1.7973361017847675
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,2,pi2,53104,217976,45905,263881,271080,217976,90814,6774,45905,16598,12765,3993,0.2780742838470755,0.24057115315098204,103552,28020,107836850176,29238300672,2.255789129724431
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,3,pi3,45747,225333,39600,264933,271080,225333,96448,5720,39600,12057,10545,2115,0.2662878787878788,0.17541677034088082,71144,9680,74024513536,10061488128,1.7965656565656565
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,0,pi0,105878,165202,84483,249685,271080,165202,71081,19690,84483,30544,26298,8586,0.31128155960370724,0.2811026715557884,91339,28181,95287728128,29342668800,1.081152421197164
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,1,pi1,99312,171768,79183,250951,271080,171768,72801,18421,79183,29416,29142,9954,0.3680335425533258,0.33838727223279846,136108,40707,142214123520,42523154432,1.7189043102686183
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,2,pi2,98533,172547,78292,250839,271080,172547,73898,18535,78292,28251,28835,9701,0.36830072038011546,0.3433860748292096,153555,44607,160505276416,46606798848,1.9613115005364532
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,3,pi3,98691,172389,78427,250816,271080,172389,73729,18558,78427,28397,28567,9590,0.36424955691279787,0.3377117301123358,142065,42798,148420679680,44715702272,1.8114297372078494
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,0,pi0,105943,165137,84585,249722,271080,165137,71161,19654,84585,30487,26204,8560,0.3097948808890465,0.2807754124708892,88908,27663,92743243776,28828413952,1.0511083525447775
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,1,pi1,98361,172719,78074,250793,271080,172719,73396,18580,78074,28718,28646,9584,0.3669083177498271,0.33372797548575805,133687,38409,139679234048,40107655168,1.712311396879883
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,2,pi2,97930,173150,77563,250713,271080,173150,73970,18662,77563,28087,28501,9457,0.3674561324342792,0.33670381315199205,151098,42863,157786470400,44748259328,1.9480680221239508
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,3,pi3,99168,171912,78797,250709,271080,171912,73475,18667,78797,28588,28981,9645,0.36779319009606964,0.33737931999440324,140745,41502,147051632640,43341531136,1.786172062388162
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,0,pi0,106436,164644,85022,249666,271080,164644,70991,19709,85022,30613,26412,8666,0.31064900849191973,0.283082350635351,90682,28147,94603560960,29333540864,1.0665710051516077
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,1,pi1,100919,170161,80930,251091,271080,170161,72146,18281,80930,30166,30012,10294,0.3708389966637835,0.3412451103891799,146443,45151,152997959680,47159101440,1.809502038798962
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,2,pi2,98315,172765,78124,250889,271080,172765,73669,18487,78124,28507,29035,9796,0.3716527571552916,0.34363489669204056,152238,44896,159114844160,46901780480,1.9486713429931903
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,3,pi3,98333,172747,78092,250839,271080,172747,74144,18534,78092,28038,28297,9429,0.3623546586077959,0.3362936015407661,138347,41480,144443420672,43293609984,1.7715899195820315
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,0,pi0,106329,164751,84937,249688,271080,164751,70969,19688,84937,30661,26408,8613,0.31091279418863393,0.28091060304621507,90112,27685,93969195008,28843089920,1.0609275109787255
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,1,pi1,99007,172073,78945,251018,271080,172073,72904,18352,78945,29340,29303,10014,0.3711824688073976,0.3413087934560327,140977,41596,147240361984,43442597888,1.7857622395338526
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,2,pi2,100362,170718,80126,250844,271080,170718,73019,18532,80126,29123,29191,9724,0.36431370591318674,0.33389417299041996,151874,45196,158711986176,47213119488,1.8954396825000623
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,3,pi3,97486,173594,77231,250825,271080,173594,74411,18550,77231,27726,28370,9485,0.36733953982209216,0.3420976700569862,146318,41511,152751923200,43342983168,1.894550115886108
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,0,pi0,118826,152254,98139,250393,271080,152254,65115,18986,98139,36522,33681,11808,0.3431968942010821,0.3233119763430261,123076,41694,128646729728,43567439872,1.2540987782634834
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,1,pi1,95721,175359,77225,252584,271080,175359,77774,16791,77225,25508,28867,8195,0.3738038200064746,0.3212717578798808,161924,32915,168687769600,34273185792,2.0967821301392036
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,2,pi2,98641,172439,78540,250979,271080,172439,71765,18398,78540,30374,29290,10517,0.3729309905780494,0.3462500823072365,242754,67210,253917097984,70261395456,3.0908326967150495
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,3,pi3,90598,180482,72522,253004,271080,180482,78146,16371,72522,25280,27118,8151,0.37392791153029425,0.32242879746835446,182294,38547,190176706560,40166227968,2.5136372411130417
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,0,pi0,106385,164695,85037,249732,271080,164695,70803,19644,85037,30822,26397,8682,0.31041781812622743,0.28168191551489197,89916,27915,93786427392,29071253504,1.0573750249891223
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,1,pi1,98234,172846,78064,250910,271080,172846,73315,18464,78064,28893,28970,9809,0.3711057593769215,0.3394939950853148,137015,39728,143162175488,41494446080,1.755162430825989
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,2,pi2,97480,173600,77145,250745,271080,173600,74037,18631,77145,28079,28346,9349,0.36743794153866094,0.33295345275828914,148002,40942,154713999360,42760364032,1.9184911530235271
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,3,pi3,99443,171637,79176,250813,271080,171637,73358,18562,79176,28754,29049,9858,0.36689148226735374,0.3428392571468317,144243,43396,150766360576,45335476224,1.821802061230676
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,1,0,pi0,118810,152270,98131,250401,271080,152270,64981,18978,98131,36654,33750,11829,0.34392801459273825,0.3227205761990506,122950,41762,128454901760,43620472832,1.252917019086731
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,1,1,pi1,94395,176685,75806,252491,271080,176685,77742,16882,75806,25484,28246,8281,0.3726090283091048,0.3249489876000628,150378,32641,156637898752,33970122752,1.9837216051499882
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,1,2,pi2,98688,172392,78493,250885,271080,172392,71978,18493,78493,30139,29550,10519,0.37646669129731314,0.34901622482497763,257804,70488,269775996928,73721917440,3.2844202667753812
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,1,3,pi3,89879,181201,71714,252915,271080,181201,78940,16461,71714,24505,26337,7542,0.3672504671333352,0.30777392368904305,171416,34859,178748094464,36323493888,2.3902724712050647
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,0,pi0,118637,152443,97967,250410,271080,152443,64882,18969,97967,36725,33802,11961,0.34503455245133563,0.3256909462219197,122542,42000,128071311360,43868901376,1.250849775944961
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,1,pi1,93257,177823,74861,252684,271080,177823,78325,16690,74861,25004,27602,8044,0.3687100092170823,0.3217085266357383,147488,31422,153664243712,32706347008,1.9701580262085732
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,2,pi2,99928,171152,79781,250933,271080,171152,71684,18445,79781,30414,29856,10570,0.3742244394028653,0.34753731834023804,253135,69477,264907524096,72679153664,3.1728732404958575
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,3,pi3,92750,178330,74582,252912,271080,178330,77746,16463,74582,25703,28168,8315,0.3776782601700142,0.3235030930241606,199162,39637,207779096576,41318598656,2.67037623018959
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,0,pi0,118561,152519,97910,250429,271080,152519,65195,18950,97910,36458,33859,11990,0.345817587580431,0.32887157825442975,122226,42597,127729346560,44499894272,1.248350525993259
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,1,pi1,94095,176985,75572,252557,271080,176985,78151,16817,75572,25048,28042,7947,0.37106335679881436,0.31727083998722455,143776,30042,149740429312,31246047232,1.902503572751813
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,2,pi2,101130,169950,80984,250934,271080,169950,70889,18444,80984,31236,30207,10726,0.3729996048602193,0.343385836854911,262157,73668,274323847168,77042698240,3.237145609009187
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,3,pi3,90469,180611,72570,253181,271080,180611,79056,16192,72570,24553,27051,7710,0.37275733774286895,0.3140145807029691,184846,35006,192749488128,36468264960,2.5471406917459003
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,0,pi0,118742,152338,98056,250394,271080,152338,65174,18985,98056,36459,33555,11649,0.3422024149465612,0.3195095861104254,122076,41002,127599339520,42854066176,1.244962062494901
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,1,pi1,94146,176934,75706,252640,271080,176934,78313,16732,75706,25004,27873,7914,0.36817425303146384,0.31650935850263956,142312,31330,148244039680,32626464768,1.8797981665918158
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,2,pi2,99573,171507,79443,250950,271080,171507,71768,18428,79443,30365,29464,10405,0.3708822677894843,0.3426642516054668,254646,69611,266459811840,72790851584,3.2053925455987313
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,3,pi3,90147,180933,72013,252946,271080,180933,78953,16430,72013,24537,26725,7751,0.37111354894255205,0.315890288136284,183845,35859,191717298176,37356500992,2.5529418299473705
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,0,0,pi0,139642,126063,118847,244910,265705,126063,55350,19090,118847,44676,42732,15164,0.35955472161686874,0.3394216133942161,158956,50435,166125266944,52641329152,1.3374843285905407
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,0,1,pi1,119437,146268,99502,245770,265705,146268,61276,18229,99502,39428,40003,15412,0.4020321199573878,0.39088972303946434,239302,78017,250031052800,81574461440,2.404996884484734
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,0,2,pi2,120038,145667,100175,245842,265705,145667,61125,18158,100175,39655,41278,15884,0.41205889693037184,0.40055478502080444,286618,89098,299976267776,93241382912,2.861172947342151
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,0,3,pi3,117210,148495,97319,245814,265705,148495,61735,18185,97319,39050,39974,15735,0.41075226831348455,0.4029449423815621,270658,88573,283046729728,92671277056,2.781142428508308
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,0,pi0,139594,126111,118773,244884,265705,126111,55216,19117,118773,44780,42699,15188,0.35950089666843477,0.339169271996427,159568,50844,166740660224,53076113408,1.3434703173280123
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,1,pi1,117339,148366,97484,245850,265705,148366,61841,18147,97484,38900,38792,15155,0.39793196832300687,0.38958868894601545,215341,72043,225158375424,75337084928,2.208988141643757
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,2,pi2,115251,150454,95324,245778,265705,150454,62357,18221,95324,38400,39452,15416,0.4138726868364735,0.4014583333333333,282847,89833,295909584896,93994094592,2.967217070202677
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,3,pi3,117239,148466,97187,245653,265705,148466,61692,18347,97187,38978,40243,15499,0.414078014549271,0.3976345630868695,289824,88969,303297257472,93079838720,2.982127239239816
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,0,pi0,139605,126100,118824,244924,265705,126100,55524,19075,118824,44509,42738,15104,0.35967481316905675,0.33934709833966165,158531,50418,165665998848,52648480768,1.3341664983505015
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,1,pi1,119317,146388,99465,245853,265705,146388,61520,18144,99465,39166,40261,15468,0.4047755491881566,0.39493438186181895,243924,78412,255211933696,82039427072,2.4523601266777257
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,2,pi2,117959,147746,98095,245841,265705,147746,61793,18158,98095,38965,40559,15693,0.4134665375401397,0.4027460541511613,294600,94449,308157632512,98822617088,3.0032111728426525
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,3,pi3,116919,148786,96946,245732,265705,148786,61958,18267,96946,38710,40236,15573,0.4150351742207002,0.4022991475071041,276339,86544,289230196736,90552133632,2.850442514389454
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,0,pi0,141169,124536,120930,245466,265705,124536,53831,18537,120930,46298,44486,16529,0.3678657074340528,0.35701326191196164,175708,64273,183699935232,67161622528,1.4529727941784503
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,1,pi1,106375,159330,87586,246916,265705,159330,70135,17067,87586,31289,33349,10806,0.3807571986390519,0.34536098948512256,220530,49588,229603004416,51673622528,2.5178681524444544
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,2,pi2,107454,158251,87333,245584,265705,158251,66279,18420,87333,34194,33601,12262,0.38474574330436373,0.3586009241387378,302605,84043,316731893760,87908714496,3.4649559731144013
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,3,pi3,105402,160303,86741,247044,265705,160303,70680,16944,86741,30957,32667,10327,0.37660391279786953,0.3335917563071357,241485,48224,251335790592,50245888000,2.7839775884529807
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,0,pi0,139933,125772,119123,244895,265705,125772,55025,19105,119123,44993,42643,15125,0.35797453052727013,0.3361634031960527,159585,49638,166765965312,51788484608,1.3396657236637761
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,1,pi1,118710,146995,98877,245872,265705,146995,61609,18128,98877,39161,39948,15454,0.40401711216966535,0.3946273077807002,240141,76934,250964563968,80452790272,2.4286841226978972
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,2,pi2,118849,146856,98945,245801,265705,146856,61378,18199,98945,39368,40808,15830,0.412431148617919,0.4021032310505995,284246,88356,297469917184,92437250048,2.872767699226843
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,3,pi3,118763,146942,98859,245801,265705,146942,61406,18198,98859,39298,40633,15608,0.41101973517838536,0.39717033945747876,283984,89848,296828340224,93984577536,2.8726165548913096
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,0,pi0,139762,125943,118973,244916,265705,125943,55511,19084,118973,44516,42884,15113,0.3604515310196431,0.3394959115823524,160628,49833,167883808768,52011290624,1.3501214561287014
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,1,pi1,118536,147169,98562,245731,265705,147169,61650,18266,98562,39018,39839,15294,0.404202430957164,0.3919729355681993,237521,76738,248131835904,80237498368,2.4098638420486598
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,2,pi2,116952,148753,97029,245782,265705,148753,61429,18218,97029,39294,40387,15910,0.41623638293706006,0.4048964218455744,284525,93368,297769103360,97711130624,2.9323707345226686
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,3,pi3,115451,150254,95503,245757,265705,150254,62507,18239,95503,38263,39639,15437,0.4150550244494937,0.40344458092674385,286873,92832,299883610112,97102886912,3.0038113985948085
