trace,cell,target,seed,population_iteration,policy,decision_type,decisions,discriminative_decisions,constant_label_decisions,native_min_correct_rate_all,native_uniform_expected_min_correct_rate_all,native_min_correct_rate_discriminative,native_uniform_expected_min_correct_rate_discriminative,native_rank_fraction_mean,native_gap_positive_rate,native_gap_mean,count_min_positive_rate,count_gap_positive_rate,count_gap_mean,proxy_min_positive_rate,proxy_gap_positive_rate,proxy_gap_mean_tokens,proxy_gap_p50_tokens,proxy_gap_p90_tokens,proxy_gap_p99_tokens,proxy_gap_sum_sampled_tokens,proxy_gap_top1pct_share_all_decisions,proxy_gap_top10pct_share_all_decisions
toolagent_trace,"l1=0.0025,l2x1",binary,3,3,pi3,arrival_rejection,35420,35413,7,0.6934500282326369,0.5444664031620553,0.6933894332589727,0.5443763589642222,0.42085244918125353,0.3065499717673631,0.3065499717673631,0.0,0.3065499717673631,0.5930265386787126,0.0,0.3065499717673631,303.3602766798419,0.0,1024.0,3072.0,10745021.0,0.11145329543795214,0.5849987636133982
toolagent_trace,"l1=0.0025,l2x1",binary,3,3,pi3,resident_eviction,4580,4578,2,0.5956331877729257,0.5419374518366299,0.5954565312363478,0.5417373371366896,0.47149426855895193,0.4043668122270742,0.4043668122270742,0.0,0.4043668122270742,1.0342794759825327,0.0,0.4043668122270742,528.8919213973799,0.0,1536.0,3179.5200000000186,2422325.0,0.07249894213204257,0.4878354473491377
toolagent_trace,"l1=0.0025,l2x1",binary,4,0,pi0,all,40000,39947,53,0.695225,0.3482660845588235,0.6948206373444814,0.34740139140243176,0.31566875,0.304775,0.304775,0.001325,0.305425,0.6043,0.001325,0.305425,309.041325,0.0,1024.0,3072.0,12361653.0,0.11174686751035642,0.5889697761294546
toolagent_trace,"l1=0.0025,l2x1",binary,4,0,pi0,arrival_rejection,30790,30753,37,0.7287430984085742,0.3480312553732113,0.7284167398302605,0.3472468491835325,0.29774683338746344,0.2712569015914258,0.2712569015914258,0.0012016888600194869,0.27171159467359535,0.4919779149074375,0.0012016888600194869,0.27171159467359535,251.68752841831764,0.0,1024.0,2560.0,7749459.0,0.12876873082366136,0.623362224382373
toolagent_trace,"l1=0.0025,l2x1",binary,4,0,pi0,resident_eviction,9210,9194,16,0.5831704668838219,0.34905114325860637,0.5824450728736132,0.347918319492252,0.37558360477741587,0.41682953311617804,0.41682953311617804,0.001737242128121607,0.4181324647122693,0.9798045602605863,0.001737242128121607,0.4181324647122693,500.7811074918567,0.0,1536.0,3072.0,4612194.0,0.07304462908542009,0.4882223080815768
toolagent_trace,"l1=0.0025,l2x1",binary,4,3,pi3,all,40000,39999,1,0.680975,0.5416191176470588,0.6809670241756044,0.5416076578385047,0.42596875,0.319025,0.319025,0.0,0.319025,0.652275,0.0,0.319025,333.57515,0.0,1024.0,3072.0,13343006.0,0.10406530582389006,0.5789208218897601
toolagent_trace,"l1=0.0025,l2x1",binary,4,3,pi3,arrival_rejection,35383,35382,1,0.690274990814798,0.5413467085389959,0.6902662370696965,0.541333745640023,0.4208818500409801,0.30972500918520196,0.30972500918520196,0.0,0.30972500918520196,0.601701382019614,0.0,0.30972500918520196,307.7913122120792,0.0,1024.0,3072.0,10890580.0,0.11104495811976957,0.5820692745473611
toolagent_trace,"l1=0.0025,l2x1",binary,4,3,pi3,resident_eviction,4617,4617,0,0.6097032705219839,0.5437067614570195,0.6097032705219839,0.5437067614570195,0.4649528914879792,0.390296729478016,0.390296729478016,0.0,0.390296729478016,1.0398527182152912,0.0,0.390296729478016,531.1730560970327,0.0,2048.0,3584.0,2452426.0,0.07369682102538466,0.498549599457843
toolagent_trace,"l1=0.0025,l2x1",next_use,0,0,pi0,all,40000,40000,0,0.69485,0.3283092830882353,0.69485,0.3283092830882353,0.29456911458333335,0.30515,0.500297274698533,0.00285,0.30455,0.586675,0.00285,0.30455,299.98185,0.0,1024.0,2560.0,11999274.0,0.11175076092103572,0.5797470746980192
toolagent_trace,"l1=0.0025,l2x1",next_use,0,0,pi0,arrival_rejection,31556,31556,0,0.727120040562809,0.32745520568475833,0.727120040562809,0.32745520568475833,0.27738781848142985,0.272879959437191,0.4459181993032012,0.0023133476993281786,0.27234123463049814,0.4945493725440487,0.0023133476993281786,0.27234123463049814,252.90499429585498,0.0,1024.0,2560.0,7980670.0,0.12555136348201343,0.6173637050523327
toolagent_trace,"l1=0.0025,l2x1",next_use,0,0,pi0,resident_eviction,8444,8444,0,0.5742539081004263,0.33150104842979355,0.5742539081004263,0.33150104842979355,0.3587771889309964,0.4257460918995737,0.7035168511048681,0.004855518711511132,0.42491710090004736,0.9309568924680246,0.004855518711511132,0.42491710090004736,475.9123638086215,0.0,1536.0,3072.0,4018604.0,0.07453334541049579,0.4781600774796422
toolagent_trace,"l1=0.0025,l2x1",next_use,0,3,pi3,all,40000,40000,0,0.68935,0.4175193933823529,0.68935,0.4175193933823529,0.35278385416666663,0.31065,0.5161275566719618,0.00055,0.311225,0.6149,0.00055,0.311225,314.59105,0.0,1024.0,3072.0,12583642.0,0.10847352459645626,0.5829739911545481
toolagent_trace,"l1=0.0025,l2x1",next_use,0,3,pi3,arrival_rejection,33529,33529,0,0.7149035163589729,0.4178928513157179,0.7149035163589729,0.4178928513157179,0.3381643502639506,0.2850964836410272,0.45970154296976623,0.0005070237704673566,0.2857526320498673,0.5205046377762534,0.0005070237704673566,0.2857526320498673,266.2844105103045,0.0,1024.0,2560.0,8928250.0,0.12145896452272281,0.6010441015876572
toolagent_trace,"l1=0.0025,l2x1",next_use,0,3,pi3,resident_eviction,6471,6471,0,0.5569463761397002,0.4155843491777796,0.5569463761397002,0.4155843491777796,0.4285337145211971,0.4430536238602998,0.8084947044730607,0.0007726781023025807,0.4432081594807603,1.1040024725699273,0.0007726781023025807,0.4432081594807603,564.8882707464071,0.0,2048.0,3584.0,3655392.0,0.06681198623841164,0.47398692123854297
toolagent_trace,"l1=0.0025,l2x1",next_use,1,0,pi0,all,40000,40000,0,0.696625,0.32498290441176475,0.696625,0.32498290441176475,0.29097328125000005,0.303375,0.49476943996537887,0.00325,0.3027,0.583875,0.00325,0.3027,298.518725,0.0,1024.0,2560.0,11940749.0,0.11225560473635281,0.5837891743641878
toolagent_trace,"l1=0.0025,l2x1",next_use,1,0,pi0,arrival_rejection,31677,31677,0,0.7266786627521545,0.3243232703631694,0.7266786627521545,0.3243232703631694,0.2741973671749219,0.27332133724784546,0.4433873078223442,0.0027149035577864068,0.27253212109732616,0.49086087697698644,0.0027149035577864068,0.27253212109732616,250.94412349654323,0.0,1024.0,2560.0,7949157.0,0.12366594344532382,0.6144651564939527
toolagent_trace,"l1=0.0025,l2x1",next_use,1,0,pi0,resident_eviction,8323,8323,0,0.5822419800552685,0.3274934448127442,0.5822419800552685,0.3274934448127442,0.35482172894389036,0.41775801994473144,0.6903277482550472,0.005286555328607473,0.41751772197524933,0.9378829748888622,0.005286555328607473,0.41751772197524933,479.58572630061275,0.0,1536.0,3072.0,3991592.0,0.07670523440271451,0.49370977795325777
toolagent_trace,"l1=0.0025,l2x1",next_use,1,3,pi3,all,40000,40000,0,0.689725,0.4145036764705882,0.689725,0.4145036764705882,0.35081135416666664,0.310275,0.5138249436575905,0.00075,0.310825,0.6158,0.00075,0.310825,314.89205,0.0,1024.0,3072.0,12595682.0,0.108898271645791,0.5820102476388337
toolagent_trace,"l1=0.0025,l2x1",next_use,1,3,pi3,arrival_rejection,33427,33427,0,0.7149908756394532,0.41519272022088516,0.7149908756394532,0.41519272022088516,0.33724047925329825,0.2850091243605469,0.4597856973005747,0.0006581505968229276,0.285697190893589,0.5239177910072695,0.0006581505968229276,0.285697190893589,267.9675412092021,0.0,1024.0,2560.0,8957351.0,0.121521641833618,0.6013777957344755
toolagent_trace,"l1=0.0025,l2x1",next_use,1,3,pi3,resident_eviction,6573,6573,0,0.5612353567625133,0.41099954358740304,0.5612353567625133,0.41099954358740304,0.41982605608803697,0.4387646432374867,0.7886416008880736,0.001217100258633805,0.4386125057051575,1.0830670926517572,0.001217100258633805,0.4386125057051575,553.5267001369238,0.0,2048.0,3584.0,3638331.0,0.06782890286782593,0.47635028258836265
toolagent_trace,"l1=0.0025,l2x1",next_use,2,0,pi0,all,40000,40000,0,0.69585,0.32517113970588235,0.69585,0.32517113970588235,0.29200609375000003,0.30415,0.49834498205089767,0.003275,0.303275,0.582,0.003275,0.303275,297.563325,0.0,1024.0,2560.0,11902533.0,0.11201380412051788,0.5817060956688799
toolagent_trace,"l1=0.0025,l2x1",next_use,2,0,pi0,arrival_rejection,31499,31499,0,0.7252928664402044,0.323485526151157,0.7252928664402044,0.323485526151157,0.2752756039874282,0.27470713355979554,0.4465991077140358,0.0027302454046160196,0.27346899901584176,0.49096796723705516,0.0027302454046160196,0.27346899901584176,251.04314422680085,0.0,1024.0,2560.0,7907608.0,0.12554592994493405,0.613938374284613
toolagent_trace,"l1=0.0025,l2x1",next_use,2,0,pi0,resident_eviction,8501,8501,0,0.5867544994706505,0.3314168921303376,0.5867544994706505,0.3314168921303376,0.3539980590518762,0.4132455005293495,0.6900804597284432,0.005293494882954946,0.41371603340783436,0.9193036113398424,0.005293494882954946,0.41371603340783436,469.93588989530645,0.0,1536.0,3072.0,3994925.0,0.07446247426422273,0.48906850566656446
toolagent_trace,"l1=0.0025,l2x1",next_use,2,3,pi3,all,40000,40000,0,0.687775,0.4109520220588236,0.687775,0.4109520220588236,0.3492766145833333,0.312225,0.5195514876252307,0.001025,0.3126,0.616125,0.001025,0.3126,315.111375,0.0,1024.0,3072.0,12604455.0,0.10918806088799556,0.5807115024013335
toolagent_trace,"l1=0.0025,l2x1",next_use,2,3,pi3,arrival_rejection,33248,33248,0,0.7113209817131858,0.41115962746985224,0.7113209817131858,0.41115962746985224,0.33568748496150147,0.28867901828681425,0.46640124448021564,0.0009925409047160732,0.2892204042348412,0.5303176130895092,0.0009925409047160732,0.2892204042348412,271.2644971126083,0.0,1024.0,2560.0,9019002.0,0.12103157311640468,0.5969263561533749
toolagent_trace,"l1=0.0025,l2x1",next_use,2,3,pi3,resident_eviction,6752,6752,0,0.5718305687203792,0.4099297375940898,0.5718305687203792,0.4099297375940898,0.4161918073657188,0.42816943127962087,0.7812723531592155,0.001184834123222749,0.4277251184834123,1.038655213270142,0.001184834123222749,0.4277251184834123,531.0208827014218,0.0,1536.0,3072.0,3585453.0,0.07054282959503304,0.4903726251606143
toolagent_trace,"l1=0.0025,l2x1",next_use,3,0,pi0,all,40000,40000,0,0.6963,0.3246154411764706,0.6963,0.3246154411764706,0.2910010416666667,0.3037,0.4950061621395375,0.002925,0.3033,0.584625,0.002925,0.3033,299.033375,0.0,1024.0,2560.0,11961335.0,0.11189118940318953,0.582998469652426
toolagent_trace,"l1=0.0025,l2x1",next_use,3,0,pi0,arrival_rejection,31595,31595,0,0.7265390093369204,0.3237463113113579,0.7265390093369204,0.3237463113113579,0.2747685551511315,0.2734609906630796,0.4426244650829295,0.0022788415888589965,0.27298623199873395,0.4926412407026428,0.0022788415888589965,0.27298623199873395,252.02012976736825,0.0,1024.0,2560.0,7962576.0,0.12442204633274458,0.6141369325705651
toolagent_trace,"l1=0.0025,l2x1",next_use,3,0,pi0,resident_eviction,8405,8405,0,0.5826293872694824,0.32788256290023443,0.5826293872694824,0.32788256290023443,0.35202012690858614,0.41737061273051757,0.6919127318603618,0.005353955978584176,0.41725163593099346,0.9303985722784057,0.005353955978584176,0.41725163593099346,475.7595478881618,0.0,1536.0,3072.0,3998759.0,0.07515931817846487,0.4920566605789446
toolagent_trace,"l1=0.0025,l2x1",next_use,3,3,pi3,all,40000,39999,1,0.6891,0.41455735294117646,0.6890922273056826,0.4145427165090892,0.35186229166666666,0.3109,0.5196699278766861,0.00085,0.31125,0.619475,0.00085,0.31125,316.775275,0.0,1024.0,3072.0,12671011.0,0.10857413035155601,0.5836819177254285
toolagent_trace,"l1=0.0025,l2x1",next_use,3,3,pi3,arrival_rejection,33309,33308,1,0.7144615569365637,0.4145532120801126,0.7144529842680437,0.41453563531813586,0.33763960190939385,0.2855384430634363,0.46354219970458427,0.0007205259839682969,0.2859887718034165,0.5285658530727431,0.0007205259839682969,0.2859887718034165,270.41487285718574,0.0,1024.0,2560.0,9007249.0,0.1210189703870738,0.6021390104792262
toolagent_trace,"l1=0.0025,l2x1",next_use,3,3,pi3,resident_eviction,6691,6691,0,0.562845613510686,0.4145779668914345,0.562845613510686,0.4145779668914345,0.42266539630349226,0.437154386489314,0.799083841743752,0.0014945449110745778,0.43700493199820656,1.0720370647137947,0.0014945449110745778,0.43700493199820656,547.5656852488418,0.0,2048.0,3584.0,3663762.0,0.06847606367444173,0.48100941054577234
toolagent_trace,"l1=0.0025,l2x1",next_use,4,0,pi0,all,40000,40000,0,0.69915,0.3252748161764706,0.69915,0.3252748161764706,0.28924286458333337,0.30085,0.4903927652669791,0.003,0.3004,0.57825,0.003,0.3004,295.696425,0.0,1024.0,2560.0,11827857.0,0.11432265371486991,0.5874132566871582
toolagent_trace,"l1=0.0025,l2x1",next_use,4,0,pi0,arrival_rejection,31548,31548,0,0.7291428933688348,0.32375688959494026,0.7291428933688348,0.32375688959494026,0.27308387219475083,0.2708571066311652,0.43952200110166695,0.0025358184354000255,0.2702865474832002,0.48640167364016734,0.0025358184354000255,0.2702865474832002,248.85339799670345,0.0,1024.0,2560.0,7850827.0,0.12625829100552083,0.6189004037409053
toolagent_trace,"l1=0.0025,l2x1",next_use,4,0,pi0,resident_eviction,8452,8452,0,0.58719829626124,0.3309406405723671,0.58719829626124,0.3309406405723671,0.34955804346111374,0.4128017037387601,0.6802733696076402,0.00473260766682442,0.4128017037387601,0.9210837671557028,0.00473260766682442,0.4128017037387601,470.5430667297681,0.0,1536.0,3072.0,3977030.0,0.07878844263181319,0.4965474235799076
toolagent_trace,"l1=0.0025,l2x1",next_use,4,3,pi3,all,40000,40000,0,0.688675,0.42619558823529413,0.688675,0.42619558823529413,0.35993614583333333,0.311325,0.5180623602899562,0.000525,0.311825,0.622625,0.000525,0.311825,318.462625,0.0,1024.0,3072.0,12738505.0,0.10799885857877357,0.5813127992649059
toolagent_trace,"l1=0.0025,l2x1",next_use,4,3,pi3,arrival_rejection,33329,33329,0,0.7133727384559992,0.42673312236473093,0.7133727384559992,0.42673312236473093,0.34613343484653003,0.2866272615440007,0.46360765091116624,0.0005100663086201207,0.28722733955414204,0.5316991208857151,0.0005100663086201207,0.28722733955414204,272.05088661525997,0.0,1024.0,2560.0,9067184.0,0.12174364168632731,0.5997963645603751
toolagent_trace,"l1=0.0025,l2x1",next_use,4,3,pi3,resident_eviction,6671,6671,0,0.5652825663318842,0.42351001260945087,0.5652825663318842,0.42351001260945087,0.4288959051616449,0.4347174336681157,0.7901236717703474,0.0005996102533353321,0.4347174336681157,1.0769000149902563,0.0005996102533353321,0.4347174336681157,550.3404287213311,0.0,2048.0,3072.0,3671321.0,0.06735886074794331,0.478903370203804
toolagent_trace,"l1=0.0025,l2x4",binary,0,0,pi0,all,40000,39999,1,0.725225,0.4437293198529413,0.7252181304532613,0.44371541273825965,0.350446875,0.274775,0.274775,2.5e-05,0.274775,0.493725,2.5e-05,0.274775,252.34655,0.0,1024.0,2560.0,10093862.0,0.12782421634058402,0.6177663217507828
toolagent_trace,"l1=0.0025,l2x4",binary,0,0,pi0,arrival_rejection,25449,25448,1,0.7760619277771229,0.44605242780832716,0.7760531279471864,0.44603065998483643,0.3246824531415773,0.22393807222287712,0.22393807222287712,3.929427482415812e-05,0.22393807222287712,0.37262760815749146,3.929427482415812e-05,0.22393807222287712,190.37026995166804,0.0,512.0,2048.0,4844733.0,0.14732039928722593,0.667882007119897
toolagent_trace,"l1=0.0025,l2x4",binary,0,0,pi0,resident_eviction,14551,14551,0,0.6363136554188715,0.43966631563628134,0.6363136554188715,0.43966631563628134,0.39550761116074495,0.3636863445811284,0.3636863445811284,0.0,0.3636863445811284,0.7055185210638444,0.0,0.3636863445811284,360.7400865919868,0.0,1024.0,3072.0,5249129.0,0.09978341168601496,0.529739695861923
toolagent_trace,"l1=0.0025,l2x4",binary,0,3,pi3,all,40000,39999,1,0.7141,0.44705395220588234,0.714092852321308,0.44704012820908756,0.35812703125,0.2859,0.2859,2.5e-05,0.285925,0.535975,2.5e-05,0.285925,273.978325,0.0,1024.0,2560.0,10959133.0,0.11847944540868333,0.6033761977338901
toolagent_trace,"l1=0.0025,l2x4",binary,0,3,pi3,arrival_rejection,29585,29585,0,0.7500422511407808,0.4484307429241766,0.7500422511407808,0.4484307429241766,0.339768886259929,0.2499577488592192,0.2499577488592192,0.0,0.2499577488592192,0.4435017745479128,0.0,0.2499577488592192,226.73533885414906,0.0,1024.0,2560.0,6707965.0,0.13746523722172074,0.6557267367972254
toolagent_trace,"l1=0.0025,l2x4",binary,0,3,pi3,resident_eviction,10415,10414,1,0.6120019203072492,0.4431430205303437,0.6119646629537161,0.44308954857149313,0.4102754440710513,0.38799807969275085,0.38799807969275085,9.601536245799327e-05,0.3880940950552088,0.7986557849255881,9.601536245799327e-05,0.3880940950552088,408.1774363898224,0.0,1536.0,3072.0,4251168.0,0.08490842987150825,0.5099323291857673
toolagent_trace,"l1=0.0025,l2x4",binary,1,0,pi0,all,40000,39996,4,0.725575,0.4422144301470589,0.7255475547554755,0.4421586460116599,0.3494567708333333,0.274425,0.274425,0.0001,0.274425,0.488925,0.0001,0.274425,249.967725,0.0,1024.0,2560.0,9998709.0,0.1287846260952289,0.6165788003231217
toolagent_trace,"l1=0.0025,l2x4",binary,1,0,pi0,arrival_rejection,25433,25431,2,0.7790665670585459,0.44495456343194695,0.7790491919311077,0.44491091234181535,0.32250299807336924,0.220933432941454,0.220933432941454,7.863799001297527e-05,0.220933432941454,0.3598867612943813,7.863799001297527e-05,0.220933432941454,183.97121849565525,0.0,512.0,2048.0,4678940.0,0.14706920798300469,0.6647988647001244
toolagent_trace,"l1=0.0025,l2x4",binary,1,0,pi0,resident_eviction,14567,14565,2,0.6321823299238004,0.43743034215127663,0.6321318228630278,0.4373530926273702,0.3965162410471157,0.36781767007619964,0.36781767007619964,0.00013729662936774902,0.36781767007619964,0.7142170659710304,0.00013729662936774902,0.36781767007619964,365.19317635752043,0.0,1024.0,3072.0,5319769.0,0.10009457177557898,0.5261702152856638
toolagent_trace,"l1=0.0025,l2x4",binary,1,3,pi3,all,40000,39998,2,0.713625,0.4487078125,0.7136106805340267,0.44868024651232563,0.3592571875,0.286375,0.286375,5e-05,0.2864,0.535275,5e-05,0.2864,273.621275,0.0,1024.0,2560.0,10944851.0,0.11694997035592353,0.6005614877717385
toolagent_trace,"l1=0.0025,l2x4",binary,1,3,pi3,arrival_rejection,30054,30054,0,0.7477540427230984,0.4503755984326252,0.7477540427230984,0.4503755984326252,0.3420177014706861,0.2522459572769016,0.2522459572769016,0.0,0.2522459572769016,0.4525187994942437,0.0,0.2522459572769016,231.35449524189792,0.0,1024.0,2560.0,6953128.0,0.13416465222558827,0.6507942899943737
toolagent_trace,"l1=0.0025,l2x4",binary,1,3,pi3,resident_eviction,9946,9944,2,0.6104966820832496,0.4436682349392603,0.6104183427192277,0.44355634198570815,0.4113500402171727,0.38950331791675047,0.38950331791675047,0.00020108586366378444,0.38960386084858234,0.7853408405389101,0.00020108586366378444,0.38960386084858234,401.3395334807963,0.0,1536.0,3072.0,3991723.0,0.08516823436896799,0.5071614438176196
toolagent_trace,"l1=0.0025,l2x4",binary,2,0,pi0,all,40000,39994,6,0.72375,0.4436249080882353,0.7237085562834426,0.4435414393041309,0.35117515625,0.27625,0.27625,0.000125,0.2763,0.493525,0.000125,0.2763,252.3984,0.0,1024.0,2560.0,10095936.0,0.12805152489080754,0.6139880442982206
toolagent_trace,"l1=0.0025,l2x4",binary,2,0,pi0,arrival_rejection,25371,25369,2,0.7746639864412124,0.445640808055515,0.7746462217667232,0.4455971043863168,0.3252064364825982,0.2253360135587876,0.2253360135587876,3.9415080209688224e-05,0.2253360135587876,0.3721966024200859,3.9415080209688224e-05,0.2253360135587876,190.22766150329116,0.0,512.0,2048.0,4826266.0,0.14533803151338945,0.6638672630145127
toolagent_trace,"l1=0.0025,l2x4",binary,2,0,pi0,resident_eviction,14629,14625,4,0.635450133296876,0.44012874306876354,0.6353504273504273,0.43997561588738054,0.39621257433864243,0.36454986670312395,0.36454986670312395,0.0002734294893704286,0.36468658144780913,0.7039442203841685,0.0002734294893704286,0.36468658144780913,360.2207943126666,0.0,1024.0,3072.0,5269670.0,0.10094901578277198,0.5279662673374234
toolagent_trace,"l1=0.0025,l2x4",binary,2,3,pi3,all,40000,39999,1,0.7152,0.4406517463235294,0.7151928798219955,0.44063776226758605,0.3541404166666667,0.2848,0.2848,2.5e-05,0.2848,0.53565,2.5e-05,0.2848,273.9317,0.0,1024.0,2560.0,10957268.0,0.11765852582961374,0.6064226958763809
toolagent_trace,"l1=0.0025,l2x4",binary,2,3,pi3,arrival_rejection,29745,29744,1,0.7543452681122877,0.4427753552252974,0.7543370091447015,0.4427566212068474,0.33447848377878636,0.24565473188771222,0.24565473188771222,3.361909564632711e-05,0.24565473188771222,0.43701462430660615,3.361909564632711e-05,0.24565473188771222,223.49487308791393,0.0,1024.0,2560.0,6647855.0,0.13778399197936778,0.6626570525379991
toolagent_trace,"l1=0.0025,l2x4",binary,2,3,pi3,resident_eviction,10255,10255,0,0.6016577279375914,0.43449214156652416,0.6016577279375914,0.43449214156652416,0.41117056720299044,0.3983422720624086,0.3983422720624086,0.0,0.3983422720624086,0.8217454900048756,0.0,0.3983422720624086,420.2255485129205,0.0,1536.0,3072.0,4309413.0,0.0813846340557287,0.5042283020912594
toolagent_trace,"l1=0.0025,l2x4",binary,3,0,pi0,all,40000,39995,5,0.725925,0.4424838235294118,0.7258907363420427,0.4424141252950737,0.3494160416666667,0.274075,0.274075,0.000125,0.274125,0.49155,0.000125,0.274125,251.1972,0.0,1024.0,2560.0,10047888.0,0.12978488613726585,0.6179941496163174
toolagent_trace,"l1=0.0025,l2x4",binary,3,0,pi0,arrival_rejection,25585,25584,1,0.7783857729138167,0.4438929059996091,0.7783771106941839,0.4438711694809256,0.32230066445182726,0.2216142270861833,0.2216142270861833,3.908540160250147e-05,0.2216142270861833,0.36388508891928867,3.908540160250147e-05,0.2216142270861833,185.83306624975572,0.0,512.0,2048.0,4754539.0,0.14871515408749408,0.6663371569777848
toolagent_trace,"l1=0.0025,l2x4",binary,3,0,pi0,resident_eviction,14415,14411,4,0.63281304197017,0.4399828609903899,0.6327111234473666,0.4398274194140913,0.3975427795120824,0.36718695802983004,0.36718695802983004,0.00027748872702046477,0.3673257023933403,0.7181408255289629,0.00027748872702046477,0.3673257023933403,367.2111689212626,0.0,1024.0,3072.0,5293349.0,0.09972363431921832,0.5286029695000273
toolagent_trace,"l1=0.0025,l2x4",binary,3,3,pi3,all,40000,39998,2,0.71395,0.45285909926470597,0.7139356967848393,0.45283174085174854,0.3612897395833334,0.28605,0.28605,5e-05,0.286075,0.5426,5e-05,0.286075,277.407775,0.0,1024.0,2560.0,11096311.0,0.11687632042757273,0.6032073181798888
toolagent_trace,"l1=0.0025,l2x4",binary,3,3,pi3,arrival_rejection,29924,29923,1,0.7517711535890924,0.455438090220716,0.7517628580022057,0.4554198914468705,0.34257306008555005,0.24822884641090764,0.24822884641090764,3.34179922470258e-05,0.24826226440315466,0.4426547253041037,3.34179922470258e-05,0.24826226440315466,226.28973399278172,0.0,1024.0,2560.0,6771494.0,0.13602433968043093,0.6556993183483586
toolagent_trace,"l1=0.0025,l2x4",binary,3,3,pi3,resident_eviction,10076,10075,1,0.6016276300119094,0.4451999363659715,0.6015880893300248,0.44514486936213693,0.416875082704777,0.3983723699880905,0.3983723699880905,9.924573243350536e-05,0.3983723699880905,0.8394204049225883,9.924573243350536e-05,0.3983723699880905,429.21963080587534,0.0,1536.0,3072.0,4324817.0,0.08168669333292021,0.5006565595723472
toolagent_trace,"l1=0.0025,l2x4",binary,4,0,pi0,all,40000,39995,5,0.72615,0.44294954044117646,0.7261157644705588,0.44287990042873,0.3495411458333333,0.27385,0.27385,0.000125,0.273875,0.491575,0.000125,0.273875,251.392625,0.0,1024.0,2560.0,10055705.0,0.1267817621937,0.6169536596389811
toolagent_trace,"l1=0.0025,l2x4",binary,4,0,pi0,arrival_rejection,25470,25469,1,0.7762465645857872,0.44495946788609436,0.7762377792610625,0.4449376750975234,0.3240037298782882,0.2237534354142128,0.2237534354142128,3.926187671770711e-05,0.22379269729093051,0.37224185316058106,3.926187671770711e-05,0.22379269729093051,190.2539065567334,0.0,512.0,2048.0,4845767.0,0.14443616459478964,0.6680259286094441
toolagent_trace,"l1=0.0025,l2x4",binary,4,0,pi0,resident_eviction,14530,14526,4,0.6383344803854095,0.43942628840937614,0.6382348891642572,0.43927192417652733,0.3943063202569397,0.3616655196145905,0.3616655196145905,0.0002752924982794219,0.3616655196145905,0.7007570543702684,0.0002752924982794219,0.3616655196145905,358.56421197522366,0.0,1024.0,3072.0,5209938.0,0.09955128064863727,0.5294005418106703
toolagent_trace,"l1=0.0025,l2x4",binary,4,3,pi3,all,40000,39998,2,0.71325,0.44782821691176466,0.7132356617830892,0.4478006069421119,0.35898921875,0.28675,0.28675,5e-05,0.2868,0.53945,5e-05,0.2868,275.78985,0.0,1024.0,2560.0,11031594.0,0.1164480853809522,0.6024297123335032
toolagent_trace,"l1=0.0025,l2x4",binary,4,3,pi3,arrival_rejection,30104,30103,1,0.7488373638054744,0.4500007816041644,0.7488290203634189,0.44998251102587,0.34124306570555407,0.25116263619452567,0.25116263619452567,3.321817698644698e-05,0.2511958543715121,0.4462529896359288,3.321817698644698e-05,0.2511958543715121,228.20771326069627,0.0,1024.0,2560.0,6869965.0,0.13519253737100553,0.6518903662536855
toolagent_trace,"l1=0.0025,l2x4",binary,4,3,pi3,resident_eviction,9896,9895,1,0.6049919159256265,0.4412191943268819,0.6049519959575543,0.441162723300538,0.41297367623282133,0.3950080840743735,0.3950080840743735,0.00010105092966855295,0.39510913500404204,0.8229587712206953,0.00010105092966855295,0.39510913500404204,420.53647938561033,0.0,1536.0,3072.0,4161629.0,0.08132200155275734,0.5031875739043533
toolagent_trace,"l1=0.0025,l2x4",next_use,0,0,pi0,all,40000,40000,0,0.7224,0.42085238970588235,0.7224,0.42085238970588235,0.3381381770833334,0.2776,0.46452537848521935,0.0001,0.278075,0.4953,0.0001,0.278075,253.159225,0.0,1024.0,2560.0,10126369.0,0.12301507085116097,0.6106259805464328
toolagent_trace,"l1=0.0025,l2x4",next_use,0,0,pi0,arrival_rejection,28013,28013,0,0.7521864848463213,0.42093481807816113,0.7521864848463213,0.42093481807816113,0.32215399992860455,0.24781351515367864,0.41310797699079815,0.00010709313533002534,0.24824188769499875,0.42269660514761004,0.00010709313533002534,0.24824188769499875,216.01488594581087,0.0,512.0,2048.0,6051225.0,0.13596982429177562,0.6495802089659531
toolagent_trace,"l1=0.0025,l2x4",next_use,0,0,pi0,resident_eviction,11987,11987,0,0.6527905230666555,0.4206597588564081,0.6527905230666555,0.4206597588564081,0.3754923736826006,0.3472094769333445,0.5846851906203007,8.342370901810294e-05,0.3477934428964712,0.6649703845832986,8.342370901810294e-05,0.3477934428964712,339.9636272628681,0.0,1024.0,2560.0,4075144.0,0.10013486639981312,0.542135443557332
toolagent_trace,"l1=0.0025,l2x4",next_use,0,3,pi3,all,40000,40000,0,0.71755,0.45242922794117646,0.71755,0.45242922794117646,0.35724791666666667,0.28245,0.47467409820120027,0.0001,0.282875,0.50815,0.0001,0.282875,259.741275,0.0,1024.0,2560.0,10389651.0,0.1185672165503923,0.5974191048380739
