trace,cell,target,seed,population_iteration,policy,scoring_iteration,scoring_policy,proposed_actual_agreement_rate,decision_type,decisions,discriminative_decisions,constant_label_decisions,native_min_correct_rate_all,native_uniform_expected_min_correct_rate_all,native_min_correct_rate_discriminative,native_uniform_expected_min_correct_rate_discriminative,native_rank_fraction_mean,native_gap_positive_rate,native_gap_mean,count_min_positive_rate,count_gap_positive_rate,count_gap_mean,proxy_min_positive_rate,proxy_gap_positive_rate,proxy_gap_mean_tokens,proxy_gap_p50_tokens,proxy_gap_p90_tokens,proxy_gap_p99_tokens,proxy_gap_sum_sampled_tokens,proxy_gap_top1pct_share_all_decisions,proxy_gap_top10pct_share_all_decisions
conversation_trace,"l1=0.02,l2x4",next_use,2,3,pi3,3,pi3,1.0,all,40000,39401,599,0.9034,0.7753486213235293,0.9019314230603284,0.7719333228329528,0.43094755208333335,0.0966,0.14417185194652637,0.0,0.096625,0.14375,0.0,0.096625,73.57155,0.0,0.0,1536.0,2942862.0,0.24687803913333348,1.0
conversation_trace,"l1=0.02,l2x4",next_use,2,3,pi3,3,pi3,1.0,arrival_rejection,6,6,0,1.0,0.7450980392156863,1.0,0.7450980392156863,0.3645833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
conversation_trace,"l1=0.02,l2x4",next_use,2,3,pi3,3,pi3,1.0,resident_eviction,39994,39395,599,0.9033855078261739,0.7753531595915858,0.9019164868638152,0.7719374099430354,0.4309575082095648,0.09661449217382607,0.14419348096867168,0.0,0.09663949592438865,0.14377156573486022,0.0,0.09663949592438865,73.58258738810822,0.0,0.0,1536.0,2942862.0,0.24687803913333348,1.0
conversation_trace,"l1=0.02,l2x4",next_use,3,3,pi3,0,pi0,0.7026,all,40000,39418,582,0.90845,0.775639981617647,0.9070982799736161,0.7723273444798285,0.42754093749999994,0.09155,0.12381585277872796,0.0,0.091575,0.1284,0.0,0.091575,65.6774,0.0,0.0,1024.0,2627096.0,0.24907197909783274,1.0
conversation_trace,"l1=0.02,l2x4",next_use,3,3,pi3,0,pi0,0.0,arrival_rejection,4,4,0,1.0,0.8529411764705882,1.0,0.8529411764705882,0.421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
conversation_trace,"l1=0.02,l2x4",next_use,3,3,pi3,0,pi0,0.7026702670267027,resident_eviction,39996,39414,582,0.9084408440844084,0.7756322507250725,0.9070888516770691,0.7723191632414877,0.4275415041504151,0.09155915591559156,0.12382823560228819,0.0,0.09158415841584158,0.12841284128412842,0.0,0.09158415841584158,65.68396839683969,0.0,0.0,1024.0,2627096.0,0.24907197909783274,1.0
conversation_trace,"l1=0.02,l2x4",next_use,3,3,pi3,3,pi3,1.0,all,40000,39418,582,0.9014,0.775639981617647,0.8999441879344462,0.7723273444798285,0.43197588541666665,0.0986,0.14725443235819097,0.0,0.0986,0.1474,0.0,0.0986,75.443625,0.0,0.0,1536.0,3017745.0,0.23752835312460133,1.0
conversation_trace,"l1=0.02,l2x4",next_use,3,3,pi3,3,pi3,1.0,arrival_rejection,15,14,1,1.0,0.7921568627450981,1.0,0.7773109243697478,0.38958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
conversation_trace,"l1=0.02,l2x4",next_use,3,3,pi3,3,pi3,1.0,resident_eviction,39985,39404,581,0.9013630111291734,0.7756337854636666,0.8999086387168815,0.7723255738443993,0.4319917885873869,0.09863698887082656,0.14730967348574814,0.0,0.09863698887082656,0.14745529573590097,0.0,0.09863698887082656,75.47192697261472,0.0,0.0,1536.0,3017745.0,0.23752835312460133,1.0
conversation_trace,"l1=0.02,l2x4",next_use,4,3,pi3,0,pi0,0.71705,all,40000,39468,532,0.89845,0.7726946691176471,0.8970811796898753,0.76963075820173,0.4308659375,0.10155,0.1336792577942698,0.0,0.101575,0.14025,0.0,0.101575,71.77295,0.0,512.0,1024.0,2870918.0,0.23362562079446364,0.9891038336866466
conversation_trace,"l1=0.02,l2x4",next_use,4,3,pi3,0,pi0,0.2,arrival_rejection,5,5,0,1.0,0.7529411764705882,1.0,0.7529411764705882,0.36875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
conversation_trace,"l1=0.02,l2x4",next_use,4,3,pi3,0,pi0,0.7171146393299163,resident_eviction,39995,39463,532,0.8984373046630829,0.7726971386129149,0.8970681397764995,0.7696328727877639,0.43087370296287036,0.10156269533691711,0.13369596979049359,0.0,0.1015876984623078,0.14026753344168022,0.0,0.1015876984623078,71.78192274034254,0.0,512.0,1024.0,2870918.0,0.23362562079446364,0.9891038336866466
conversation_trace,"l1=0.02,l2x4",next_use,4,3,pi3,3,pi3,1.0,all,40000,39468,532,0.90385,0.7726946691176471,0.9025539677713591,0.76963075820173,0.42934645833333335,0.09615,0.144694981025743,0.0,0.09615,0.145775,0.0,0.09615,74.5987,0.0,0.0,1536.0,2983948.0,0.2469104689491908,1.0
conversation_trace,"l1=0.02,l2x4",next_use,4,3,pi3,3,pi3,1.0,arrival_rejection,108,107,1,0.9907407407407407,0.7755991285403049,0.9906542056074766,0.7735019241341395,0.38570601851851855,0.009259259259259259,0.013965169329117844,0.0,0.009259259259259259,0.009259259259259259,0.0,0.009259259259259259,3.0277777777777777,0.0,0.0,0.0,327.0,1.0,1.0
conversation_trace,"l1=0.02,l2x4",next_use,4,3,pi3,3,pi3,1.0,resident_eviction,39892,39361,531,0.9036147598515993,0.7726868058463735,0.9023144737176393,0.7696202347202441,0.4294646065209399,0.09638524014840068,0.14504890711777232,0.0,0.09638524014840068,0.14614459039406397,0.0,0.09638524014840068,74.79246465456733,0.0,0.0,1536.0,2983621.0,0.24642271923947445,1.0
toolagent_trace,"l1=0.0025,l2x1",binary,0,3,pi3,0,pi0,0.058675,all,40000,39995,5,0.8613,0.5453038602941177,0.8612826603325415,0.545247016171139,0.33211343749999994,0.1387,0.1387,0.0,0.1387,0.234275,0.0,0.1387,119.627975,0.0,512.0,1024.0,4785119.0,0.08848766352519133,0.8354283352200854
toolagent_trace,"l1=0.0025,l2x1",binary,0,3,pi3,0,pi0,0.9444163719050025,arrival_rejection,1979,1979,0,0.9378473976755938,0.5167493980917278,0.9378473976755938,0.5167493980917278,0.27629168772107127,0.06215260232440627,0.06215260232440627,0.0,0.06215260232440627,0.09499747347145023,0.0,0.06215260232440627,44.81101566447701,0.0,0.0,1024.0,88681.0,0.38682468623493194,1.0
toolagent_trace,"l1=0.0025,l2x1",binary,0,3,pi3,0,pi0,0.012571999684384945,resident_eviction,38021,38016,5,0.8573156939586019,0.5467901252713283,0.8572969276094277,0.5467305174910873,0.33501896977985857,0.14268430604139817,0.14268430604139817,0.0,0.14268430604139817,0.2415244207148681,0.0,0.14268430604139817,123.52221140948423,0.0,512.0,1024.0,4696438.0,0.0830723199156467,0.8234708943245924
toolagent_trace,"l1=0.0025,l2x1",binary,0,3,pi3,3,pi3,1.0,all,40000,39995,5,0.68245,0.5453038602941177,0.682410301287661,0.545247016171139,0.42714385416666667,0.31755,0.31755,0.0,0.31755,0.64555,0.0,0.31755,330.126075,0.0,1024.0,3072.0,13205043.0,0.10433831983735305,0.5793471479040242
toolagent_trace,"l1=0.0025,l2x1",binary,0,3,pi3,3,pi3,1.0,arrival_rejection,35456,35451,5,0.6925203068592057,0.5451711483329794,0.6924769400016925,0.5451069993877217,0.42172075953294225,0.3074796931407942,0.3074796931407942,0.0,0.3074796931407942,0.5967678249097473,0.0,0.3074796931407942,305.33534521660647,0.0,1024.0,3072.0,10825970.0,0.1111874501776746,0.5842661673734547
toolagent_trace,"l1=0.0025,l2x1",binary,0,3,pi3,3,pi3,1.0,resident_eviction,4544,4544,0,0.6038732394366197,0.5463393874275063,0.6038732394366197,0.5463393874275063,0.4694592686326291,0.3961267605633803,0.3961267605633803,0.0,0.3961267605633803,1.0261883802816902,0.0,0.3961267605633803,523.5636003521126,0.0,2048.0,3584.0,2379073.0,0.07360177682652025,0.49735001826341607
toolagent_trace,"l1=0.0025,l2x1",binary,1,3,pi3,0,pi0,0.043025,all,40000,39992,8,0.886,0.551225275735294,0.8859771954390878,0.5511355028358612,0.32213708333333335,0.114,0.114,0.0,0.114,0.1968,0.0,0.114,100.449525,0.0,512.0,1024.0,4017981.0,0.10359829974307992,0.9308555714922495
toolagent_trace,"l1=0.0025,l2x1",binary,1,3,pi3,0,pi0,0.9497847919655668,arrival_rejection,1394,1394,0,0.9648493543758967,0.5347708667398093,0.9648493543758967,0.5347708667398093,0.2715208034433286,0.0351506456241033,0.0351506456241033,0.0,0.0351506456241033,0.05308464849354376,0.0,0.0351506456241033,24.785509325681492,0.0,0.0,512.0,34551.0,0.5779282799340106,1.0
toolagent_trace,"l1=0.0025,l2x1",binary,1,3,pi3,0,pi0,0.010283375641092059,resident_eviction,38606,38598,8,0.8831528777910169,0.5518194177375659,0.8831286595160371,0.5517265257572017,0.32396475504671124,0.11684712220898306,0.11684712220898306,0.0,0.11684712220898306,0.20198932808371756,0.0,0.11684712220898306,103.18162979847692,0.0,512.0,1024.0,3983430.0,0.09948411293784502,0.917850194430428
toolagent_trace,"l1=0.0025,l2x1",binary,1,3,pi3,3,pi3,1.0,all,40000,39992,8,0.681025,0.551225275735294,0.6809611922384476,0.5511355028358612,0.4310473437500001,0.318975,0.318975,0.0,0.318975,0.6937,0.0,0.318975,354.825125,0.0,1024.0,3072.0,14193005.0,0.15623696320828465,0.6026901279891045
toolagent_trace,"l1=0.0025,l2x1",binary,1,3,pi3,3,pi3,1.0,arrival_rejection,35751,35743,8,0.6920086151436323,0.5519944320767664,0.6919396804968805,0.5518941594487443,0.4256174652457274,0.3079913848563677,0.3079913848563677,0.0,0.3079913848563677,0.6445693826746105,0.0,0.3079913848563677,329.79617353360743,0.0,1024.0,3072.0,11790543.0,0.17374195573520235,0.6113754048477665
toolagent_trace,"l1=0.0025,l2x1",binary,1,3,pi3,3,pi3,1.0,resident_eviction,4249,4249,0,0.5886090844904683,0.5447536098459153,0.5886090844904683,0.5447536098459153,0.47673423158390216,0.41139091550953166,0.41139091550953166,0.0,0.41139091550953166,1.1070840197693574,0.0,0.41139091550953166,565.4182160508354,0.0,2048.0,3584.0,2402462.0,0.0694753964891016,0.4820654811605761
toolagent_trace,"l1=0.0025,l2x1",binary,2,3,pi3,0,pi0,0.052725,all,40000,39996,4,0.864,0.5362045036764707,0.863986398639864,0.5361581194884195,0.32584432291666665,0.136,0.136,0.0,0.136,0.231625,0.0,0.136,118.400175,0.0,512.0,1024.0,4736007.0,0.08875662557086592,0.8451178387194107
toolagent_trace,"l1=0.0025,l2x1",binary,2,3,pi3,0,pi0,0.9449176604202157,arrival_rejection,1761,1761,0,0.9454855195911414,0.5097371146073421,0.9454855195911414,0.5097371146073421,0.2685086598523566,0.054514480408858604,0.054514480408858604,0.0,0.054514480408858604,0.07495741056218058,0.0,0.054514480408858604,37.01476433844407,0.0,0.0,1024.0,65183.0,0.39274043845788015,1.0
toolagent_trace,"l1=0.0025,l2x1",binary,2,3,pi3,0,pi0,0.011637333612280656,resident_eviction,38239,38235,4,0.860247391406679,0.5374233920404637,0.8602327710213156,0.5373749990384541,0.32848477121961,0.13975260859332095,0.13975260859332095,0.0,0.13975260859332095,0.23883992782238028,0.0,0.13975260859332095,122.14817333089255,0.0,512.0,1024.0,4670824.0,0.08473365727332051,0.8337963494235706
toolagent_trace,"l1=0.0025,l2x1",binary,2,3,pi3,3,pi3,1.0,all,40000,39996,4,0.68025,0.5362045036764707,0.6802180218021803,0.5361581194884195,0.42347927083333337,0.31975,0.31975,0.0,0.31975,0.654225,0.0,0.31975,334.529425,0.0,1024.0,3072.0,13381177.0,0.10281188269163467,0.5779581273007599
toolagent_trace,"l1=0.0025,l2x1",binary,2,3,pi3,3,pi3,1.0,arrival_rejection,35271,35267,4,0.6928638258059029,0.5364330303015141,0.692828990274194,0.5363804523141947,0.4168961398882935,0.3071361741940971,0.3071361741940971,0.0,0.3071361741940971,0.5979416517819172,0.0,0.3071361741940971,305.9920331150237,0.0,1024.0,3072.0,10792645.0,0.11115125161626274,0.5840777677761105
toolagent_trace,"l1=0.0025,l2x1",binary,2,3,pi3,3,pi3,1.0,resident_eviction,4729,4729,0,0.5861704377246775,0.5345000497555757,0.5861704377246775,0.5345000497555757,0.4725792098399944,0.41382956227532247,0.41382956227532247,0.0,0.41382956227532247,1.074011418904631,0.0,0.41382956227532247,547.3740748572637,0.0,2048.0,3072.0,2588532.0,0.06922842754117005,0.47945630959941776
toolagent_trace,"l1=0.0025,l2x1",binary,3,3,pi3,0,pi0,0.04445,all,40000,39991,9,0.883875,0.5441768382352941,0.8838488659948488,0.5440742549426562,0.3195205729166667,0.116125,0.116125,0.0,0.116125,0.19995,0.0,0.116125,102.270475,0.0,512.0,1024.0,4090819.0,0.10338076556308162,0.9201639084985183
toolagent_trace,"l1=0.0025,l2x1",binary,3,3,pi3,0,pi0,0.9475476839237057,arrival_rejection,1468,1468,0,0.9550408719346049,0.5190334989581664,0.9550408719346049,0.5190334989581664,0.268371083106267,0.04495912806539509,0.04495912806539509,0.0,0.04495912806539509,0.07356948228882834,0.0,0.04495912806539509,36.217302452316076,0.0,0.0,1024.0,53167.0,0.539281885380029,1.0
toolagent_trace,"l1=0.0025,l2x1",binary,3,3,pi3,0,pi0,0.010043600124571785,resident_eviction,38532,38523,9,0.881163708086785,0.5451347543065809,0.8811359447602731,0.5450284856563917,0.32146927661856817,0.11883629191321499,0.11883629191321499,0.0,0.11883629191321499,0.2047648707567736,0.0,0.11883629191321499,104.78698224852072,0.0,512.0,1024.0,4037652.0,0.09789451889365404,0.9084408463136496
toolagent_trace,"l1=0.0025,l2x1",binary,3,3,pi3,3,pi3,1.0,all,40000,39991,9,0.68225,0.5441768382352941,0.6821784901602861,0.5440742549426562,0.42665093749999994,0.31775,0.31775,0.0,0.31775,0.64355,0.0,0.31775,329.18365,0.0,1024.0,3072.0,13167346.0,0.10405377059279827,0.5782450009288128
toolagent_trace,"l1=0.0025,l2x1",binary,3,3,pi3,3,pi3,1.0,arrival_rejection,35420,35413,7,0.6934500282326369,0.5444664031620553,0.6933894332589727,0.5443763589642222,0.42085244918125353,0.3065499717673631,0.3065499717673631,0.0,0.3065499717673631,0.5930265386787126,0.0,0.3065499717673631,303.3602766798419,0.0,1024.0,3072.0,10745021.0,0.11145329543795214,0.5849987636133982
toolagent_trace,"l1=0.0025,l2x1",binary,3,3,pi3,3,pi3,1.0,resident_eviction,4580,4578,2,0.5956331877729257,0.5419374518366299,0.5954565312363478,0.5417373371366896,0.47149426855895193,0.4043668122270742,0.4043668122270742,0.0,0.4043668122270742,1.0342794759825327,0.0,0.4043668122270742,528.8919213973799,0.0,1536.0,3179.5200000000186,2422325.0,0.07249894213204257,0.4878354473491377
toolagent_trace,"l1=0.0025,l2x1",binary,4,3,pi3,0,pi0,0.062775,all,40000,39999,1,0.836675,0.5416191176470588,0.8366709167729193,0.5416076578385047,0.343238125,0.163325,0.163325,0.0,0.163325,0.271925,0.0,0.163325,139.0531,0.0,1024.0,1024.0,5562124.0,0.07723092832881827,0.7399993239992492
toolagent_trace,"l1=0.0025,l2x1",binary,4,3,pi3,0,pi0,0.9511241446725318,arrival_rejection,2046,2046,0,0.9345063538611925,0.5169915473520786,0.9345063538611925,0.5169915473520786,0.27819525904203324,0.06549364613880743,0.06549364613880743,0.0,0.06549364613880743,0.10263929618768329,0.0,0.06549364613880743,49.78299120234604,0.0,0.0,1024.0,101856.0,0.3971096449890041,1.0
toolagent_trace,"l1=0.0025,l2x1",binary,4,3,pi3,0,pi0,0.014886441481793751,resident_eviction,37954,37953,1,0.8314011698371713,0.542946724982874,0.8313967275314205,0.5429346823703001,0.3467444142909838,0.1685988301628287,0.1685988301628287,0.0,0.1685988301628287,0.2810507456394583,0.0,0.1685988301628287,143.86541602993097,0.0,1024.0,1024.0,5460268.0,0.07145143791476902,0.7120764035757952
toolagent_trace,"l1=0.0025,l2x1",binary,4,3,pi3,3,pi3,1.0,all,40000,39999,1,0.680975,0.5416191176470588,0.6809670241756044,0.5416076578385047,0.42596875,0.319025,0.319025,0.0,0.319025,0.652275,0.0,0.319025,333.57515,0.0,1024.0,3072.0,13343006.0,0.10406530582389006,0.5789208218897601
toolagent_trace,"l1=0.0025,l2x1",binary,4,3,pi3,3,pi3,1.0,arrival_rejection,35383,35382,1,0.690274990814798,0.5413467085389959,0.6902662370696965,0.541333745640023,0.4208818500409801,0.30972500918520196,0.30972500918520196,0.0,0.30972500918520196,0.601701382019614,0.0,0.30972500918520196,307.7913122120792,0.0,1024.0,3072.0,10890580.0,0.11104495811976957,0.5820692745473611
toolagent_trace,"l1=0.0025,l2x1",binary,4,3,pi3,3,pi3,1.0,resident_eviction,4617,4617,0,0.6097032705219839,0.5437067614570195,0.6097032705219839,0.5437067614570195,0.4649528914879792,0.390296729478016,0.390296729478016,0.0,0.390296729478016,1.0398527182152912,0.0,0.390296729478016,531.1730560970327,0.0,2048.0,3584.0,2452426.0,0.07369682102538466,0.498549599457843
toolagent_trace,"l1=0.0025,l2x1",next_use,0,3,pi3,0,pi0,0.7443,all,40000,40000,0,0.724475,0.4175193933823529,0.724475,0.4175193933823529,0.3341866145833334,0.275525,0.45943070121518875,0.00055,0.276075,0.489625,0.00055,0.276075,249.549175,0.0,1024.0,2560.0,9981967.0,0.12340974479278483,0.6239219183954425
toolagent_trace,"l1=0.0025,l2x1",next_use,0,3,pi3,0,pi0,0.9723957211572978,arrival_rejection,27858,27858,0,0.7395362193983774,0.41566473671096693,0.7395362193983774,0.41566473671096693,0.3247462578074521,0.2604637806016225,0.42252913245023577,0.0005384449709239715,0.26118170722952117,0.452868116878455,0.0005384449709239715,0.26118170722952117,231.597709814057,0.0,1024.0,2560.0,6451849.0,0.13109792247152716,0.6385071938292418
toolagent_trace,"l1=0.0025,l2x1",next_use,0,3,pi3,0,pi0,0.220968538955691,resident_eviction,12142,12142,0,0.6899192884203591,0.42177462526766596,0.6899192884203591,0.42177462526766596,0.3558460989403174,0.3100807115796409,0.5440958225011432,0.0005765112831493988,0.3102454290891122,0.5739581617525943,0.0005765112831493988,0.3102454290891122,290.73612254982703,0.0,1024.0,2560.0,3530118.0,0.11008357227718733,0.5975550958919786
toolagent_trace,"l1=0.0025,l2x1",next_use,0,3,pi3,3,pi3,1.0,all,40000,40000,0,0.68935,0.4175193933823529,0.68935,0.4175193933823529,0.35278385416666663,0.31065,0.5161275566719618,0.00055,0.311225,0.6149,0.00055,0.311225,314.59105,0.0,1024.0,3072.0,12583642.0,0.10847352459645626,0.5829739911545481
toolagent_trace,"l1=0.0025,l2x1",next_use,0,3,pi3,3,pi3,1.0,arrival_rejection,33529,33529,0,0.7149035163589729,0.4178928513157179,0.7149035163589729,0.4178928513157179,0.3381643502639506,0.2850964836410272,0.45970154296976623,0.0005070237704673566,0.2857526320498673,0.5205046377762534,0.0005070237704673566,0.2857526320498673,266.2844105103045,0.0,1024.0,2560.0,8928250.0,0.12145896452272281,0.6010441015876572
toolagent_trace,"l1=0.0025,l2x1",next_use,0,3,pi3,3,pi3,1.0,resident_eviction,6471,6471,0,0.5569463761397002,0.4155843491777796,0.5569463761397002,0.4155843491777796,0.4285337145211971,0.4430536238602998,0.8084947044730607,0.0007726781023025807,0.4432081594807603,1.1040024725699273,0.0007726781023025807,0.4432081594807603,564.8882707464071,0.0,2048.0,3584.0,3655392.0,0.06681198623841164,0.47398692123854297
toolagent_trace,"l1=0.0025,l2x1",next_use,1,3,pi3,0,pi0,0.7407,all,40000,40000,0,0.72705,0.4145036764705882,0.72705,0.4145036764705882,0.33143645833333335,0.27295,0.4552220963114754,0.00075,0.27355,0.49185,0.00075,0.27355,250.041,0.0,1024.0,2560.0,10001640.0,0.12444679072632088,0.6276090721121736
toolagent_trace,"l1=0.0025,l2x1",next_use,1,3,pi3,0,pi0,0.9696062878569368,arrival_rejection,27736,27736,0,0.7391837323334295,0.4120722272179711,0.7391837323334295,0.4120722272179711,0.32468858162676667,0.2608162676665705,0.4271284943214939,0.0007571387366599366,0.26157340640323046,0.4572396884914912,0.0007571387366599366,0.26157340640323046,233.75425439861553,0.0,1024.0,2560.0,6483408.0,0.131486403447076,0.6345304814998531
toolagent_trace,"l1=0.0025,l2x1",next_use,1,3,pi3,0,pi0,0.22301043705153295,resident_eviction,12264,12264,0,0.6996086105675147,0.4200025900771267,0.6996086105675147,0.4200025900771267,0.3466973119156339,0.30039138943248533,0.5187579854825555,0.0007338551859099804,0.30063600782778865,0.5701239399869537,0.0007338551859099804,0.30063600782778865,286.8747553816047,0.0,1024.0,2560.0,3518232.0,0.11220181045479662,0.6151453343611223
toolagent_trace,"l1=0.0025,l2x1",next_use,1,3,pi3,3,pi3,1.0,all,40000,40000,0,0.689725,0.4145036764705882,0.689725,0.4145036764705882,0.35081135416666664,0.310275,0.5138249436575905,0.00075,0.310825,0.6158,0.00075,0.310825,314.89205,0.0,1024.0,3072.0,12595682.0,0.108898271645791,0.5820102476388337
toolagent_trace,"l1=0.0025,l2x1",next_use,1,3,pi3,3,pi3,1.0,arrival_rejection,33427,33427,0,0.7149908756394532,0.41519272022088516,0.7149908756394532,0.41519272022088516,0.33724047925329825,0.2850091243605469,0.4597856973005747,0.0006581505968229276,0.285697190893589,0.5239177910072695,0.0006581505968229276,0.285697190893589,267.9675412092021,0.0,1024.0,2560.0,8957351.0,0.121521641833618,0.6013777957344755
toolagent_trace,"l1=0.0025,l2x1",next_use,1,3,pi3,3,pi3,1.0,resident_eviction,6573,6573,0,0.5612353567625133,0.41099954358740304,0.5612353567625133,0.41099954358740304,0.41982605608803697,0.4387646432374867,0.7886416008880736,0.001217100258633805,0.4386125057051575,1.0830670926517572,0.001217100258633805,0.4386125057051575,553.5267001369238,0.0,2048.0,3584.0,3638331.0,0.06782890286782593,0.47635028258836265
toolagent_trace,"l1=0.0025,l2x1",next_use,2,3,pi3,0,pi0,0.751675,all,40000,40000,0,0.71725,0.4109520220588236,0.71725,0.4109520220588236,0.33435036458333334,0.28275,0.4744467554808626,0.001025,0.283125,0.50165,0.001025,0.283125,255.4704,0.0,1024.0,2560.0,10218816.0,0.12355560565920748,0.6131183886665539
toolagent_trace,"l1=0.0025,l2x1",next_use,2,3,pi3,0,pi0,0.9672925499697154,arrival_rejection,28067,28067,0,0.7338155128798945,0.4076317383403998,0.7338155128798945,0.4076317383403998,0.3234180710442869,0.26618448712010545,0.43509506882596377,0.0009976128549542167,0.26664766451704847,0.4616453486300638,0.0009976128549542167,0.26664766451704847,236.04613959454164,0.0,1024.0,2560.0,6625107.0,0.13176541903398692,0.6293827405353604
toolagent_trace,"l1=0.0025,l2x1",next_use,2,3,pi3,0,pi0,0.24453197016676442,resident_eviction,11933,11933,0,0.6782871029917037,0.41876149185895756,0.6782871029917037,0.41876149185895756,0.36006365401268187,0.3217128970082963,0.5670038483613661,0.0010894159054722198,0.32188049945529207,0.5957428978463085,0.0010894159054722198,0.32188049945529207,301.157211095282,0.0,1024.0,2560.0,3593709.0,0.10913293202092879,0.5834195256210227
toolagent_trace,"l1=0.0025,l2x1",next_use,2,3,pi3,3,pi3,1.0,all,40000,40000,0,0.687775,0.4109520220588236,0.687775,0.4109520220588236,0.3492766145833333,0.312225,0.5195514876252307,0.001025,0.3126,0.616125,0.001025,0.3126,315.111375,0.0,1024.0,3072.0,12604455.0,0.10918806088799556,0.5807115024013335
toolagent_trace,"l1=0.0025,l2x1",next_use,2,3,pi3,3,pi3,1.0,arrival_rejection,33248,33248,0,0.7113209817131858,0.41115962746985224,0.7113209817131858,0.41115962746985224,0.33568748496150147,0.28867901828681425,0.46640124448021564,0.0009925409047160732,0.2892204042348412,0.5303176130895092,0.0009925409047160732,0.2892204042348412,271.2644971126083,0.0,1024.0,2560.0,9019002.0,0.12103157311640468,0.5969263561533749
toolagent_trace,"l1=0.0025,l2x1",next_use,2,3,pi3,3,pi3,1.0,resident_eviction,6752,6752,0,0.5718305687203792,0.4099297375940898,0.5718305687203792,0.4099297375940898,0.4161918073657188,0.42816943127962087,0.7812723531592155,0.001184834123222749,0.4277251184834123,1.038655213270142,0.001184834123222749,0.4277251184834123,531.0208827014218,0.0,1536.0,3072.0,3585453.0,0.07054282959503304,0.4903726251606143
toolagent_trace,"l1=0.0025,l2x1",next_use,3,3,pi3,0,pi0,0.756075,all,40000,39999,1,0.7197,0.41455735294117646,0.7196929923248081,0.4145427165090892,0.33505812500000004,0.2803,0.4643259847048672,0.00085,0.280625,0.49695,0.00085,0.280625,252.776875,0.0,1024.0,2560.0,10111075.0,0.1209730913874143,0.6157525287865039
toolagent_trace,"l1=0.0025,l2x1",next_use,3,3,pi3,0,pi0,0.9691697083525285,arrival_rejection,28219,28218,1,0.7377653354123108,0.41148954709280144,0.7377560422425402,0.4114686912400512,0.32512115064318364,0.2622346645876891,0.4295312780020262,0.0007087423367234842,0.26262447287288704,0.46185194372585847,0.0007087423367234842,0.26262447287288704,236.22584074559694,0.0,1024.0,2560.0,6666057.0,0.12957344949195604,0.6364998079074331
toolagent_trace,"l1=0.0025,l2x1",next_use,3,3,pi3,0,pi0,0.24564977506153976,resident_eviction,11781,11781,0,0.6764281470163823,0.42190566065998586,0.6764281470163823,0.42190566065998586,0.3588601349630761,0.3235718529836177,0.5476696591338182,0.0011883541295306002,0.3237416178592649,0.5810202869026398,0.0011883541295306002,0.3237416178592649,292.4215261862321,0.0,1024.0,2048.0,3445018.0,0.10329118744807719,0.5759041026781282
toolagent_trace,"l1=0.0025,l2x1",next_use,3,3,pi3,3,pi3,1.0,all,40000,39999,1,0.6891,0.41455735294117646,0.6890922273056826,0.4145427165090892,0.35186229166666666,0.3109,0.5196699278766861,0.00085,0.31125,0.619475,0.00085,0.31125,316.775275,0.0,1024.0,3072.0,12671011.0,0.10857413035155601,0.5836819177254285
toolagent_trace,"l1=0.0025,l2x1",next_use,3,3,pi3,3,pi3,1.0,arrival_rejection,33309,33308,1,0.7144615569365637,0.4145532120801126,0.7144529842680437,0.41453563531813586,0.33763960190939385,0.2855384430634363,0.46354219970458427,0.0007205259839682969,0.2859887718034165,0.5285658530727431,0.0007205259839682969,0.2859887718034165,270.41487285718574,0.0,1024.0,2560.0,9007249.0,0.1210189703870738,0.6021390104792262
toolagent_trace,"l1=0.0025,l2x1",next_use,3,3,pi3,3,pi3,1.0,resident_eviction,6691,6691,0,0.562845613510686,0.4145779668914345,0.562845613510686,0.4145779668914345,0.42266539630349226,0.437154386489314,0.799083841743752,0.0014945449110745778,0.43700493199820656,1.0720370647137947,0.0014945449110745778,0.43700493199820656,547.5656852488418,0.0,2048.0,3584.0,3663762.0,0.06847606367444173,0.48100941054577234
toolagent_trace,"l1=0.0025,l2x1",next_use,4,3,pi3,0,pi0,0.74205,all,40000,40000,0,0.72765,0.42619558823529413,0.72765,0.42619558823529413,0.338211875,0.27235,0.4530678557369094,0.000525,0.272825,0.48875,0.000525,0.272825,248.5336,0.0,1024.0,2560.0,9941344.0,0.12293549041256394,0.6239993304728214
toolagent_trace,"l1=0.0025,l2x1",next_use,4,3,pi3,0,pi0,0.9678513440375248,arrival_rejection,27715,27715,0,0.7412953274400145,0.4243316955142151,0.7412953274400145,0.4243316955142151,0.3312251939383006,0.2587046725599856,0.42131660929565384,0.00039689698719105177,0.259245895724337,0.45311203319502075,0.00039689698719105177,0.259245895724337,231.74760959769077,0.0,1024.0,2560.0,6422885.0,0.13479799186814026,0.6394733830669551
