trace,cell,target,seed,iteration,policy,window,requested_tokens,avoided_tokens,pi0_avoided_tokens,delta_tokens_vs_pi0,delta_input_token_points_vs_pi0,terminal_common_population_ranking_delta,ranking_utility_sign_agreement
conversation_trace,"l1=0.02,l2x4",binary,2,2,pi2,full,58742117,17726800,17773043,-46243,-0.07872205218616823,,not_applicable
conversation_trace,"l1=0.02,l2x4",binary,2,2,pi2,label,32962016,9907132,9808945,98187,0.2978792316586461,,not_applicable
conversation_trace,"l1=0.02,l2x4",binary,2,3,pi3,full,58742117,17741175,17773043,-31868,-0.054250683542780724,0.020552988553064644,opposite
conversation_trace,"l1=0.02,l2x4",binary,2,3,pi3,label,32962016,9971060,9808945,162115,0.4918236797166775,0.020552988553064644,same
conversation_trace,"l1=0.02,l2x4",binary,3,0,pi0,full,58742117,17790238,17790238,0,0.0,,not_applicable
conversation_trace,"l1=0.02,l2x4",binary,3,0,pi0,label,32962016,9835569,9835569,0,0.0,,not_applicable
conversation_trace,"l1=0.02,l2x4",binary,3,1,pi1,full,58742117,17751400,17790238,-38838,-0.06611610541717453,,not_applicable
conversation_trace,"l1=0.02,l2x4",binary,3,1,pi1,label,32962016,9933669,9835569,98100,0.2976152914918796,,not_applicable
conversation_trace,"l1=0.02,l2x4",binary,3,2,pi2,full,58742117,17717464,17790238,-72774,-0.12388726133244397,,not_applicable
conversation_trace,"l1=0.02,l2x4",binary,3,2,pi2,label,32962016,9898247,9835569,62678,0.19015220428265067,,not_applicable
conversation_trace,"l1=0.02,l2x4",binary,3,3,pi3,full,58742117,17706705,17790238,-83533,-0.14220291039221483,0.019045667055026194,opposite
conversation_trace,"l1=0.02,l2x4",binary,3,3,pi3,label,32962016,9935054,9835569,99485,0.30181709759500147,0.019045667055026194,same
conversation_trace,"l1=0.02,l2x4",binary,4,0,pi0,full,58742117,17696034,17696034,0,0.0,,not_applicable
conversation_trace,"l1=0.02,l2x4",binary,4,0,pi0,label,32962016,9791976,9791976,0,0.0,,not_applicable
conversation_trace,"l1=0.02,l2x4",binary,4,1,pi1,full,58742117,17733769,17696034,37735,0.06423840666144191,,not_applicable
conversation_trace,"l1=0.02,l2x4",binary,4,1,pi1,label,32962016,9950740,9791976,158764,0.48165743260363686,,not_applicable
conversation_trace,"l1=0.02,l2x4",binary,4,2,pi2,full,58742117,17779329,17696034,83295,0.14179774964528433,,not_applicable
conversation_trace,"l1=0.02,l2x4",binary,4,2,pi2,label,32962016,9905231,9791976,113255,0.34359245502459557,,not_applicable
conversation_trace,"l1=0.02,l2x4",binary,4,3,pi3,full,58742117,17756735,17696034,60701,0.10333471638415756,0.022069876148220313,same
conversation_trace,"l1=0.02,l2x4",binary,4,3,pi3,label,32962016,9929276,9791976,137300,0.4165400562878193,0.022069876148220313,same
conversation_trace,"l1=0.02,l2x4",next_use,0,0,pi0,full,58742117,17506193,17506193,0,0.0,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,0,0,pi0,label,32962016,9856115,9856115,0,0.0,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,0,1,pi1,full,58742117,17758549,17506193,252356,0.4295997708083963,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,0,1,pi1,label,32962016,9816426,9856115,-39689,-0.1204082905608686,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,0,2,pi2,full,58742117,17875483,17506193,369290,0.6286630766133267,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,0,2,pi2,label,32962016,9933457,9856115,77342,0.23463977446039708,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,0,3,pi3,full,58742117,17854381,17506193,348188,0.5927399586228737,0.005260231522343672,same
conversation_trace,"l1=0.02,l2x4",next_use,0,3,pi3,label,32962016,9940886,9856115,84771,0.2571778376662398,0.005260231522343672,same
conversation_trace,"l1=0.02,l2x4",next_use,1,0,pi0,full,58742117,17571929,17571929,0,0.0,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,1,0,pi0,label,32962016,9870481,9870481,0,0.0,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,1,1,pi1,full,58742117,17893770,17571929,321841,0.5478879829952332,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,1,1,pi1,label,32962016,9928983,9870481,58502,0.17748307627785873,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,1,2,pi2,full,58742117,17856789,17571929,284860,0.48493315281776445,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,1,2,pi2,label,32962016,9902225,9870481,31744,0.09630478912454869,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,1,3,pi3,full,58742117,17943946,17571929,372017,0.6333054016422323,0.004213347247790655,same
conversation_trace,"l1=0.02,l2x4",next_use,1,3,pi3,label,32962016,9932138,9870481,61657,0.1870546995669197,0.004213347247790655,same
conversation_trace,"l1=0.02,l2x4",next_use,2,0,pi0,full,58742117,17581654,17581654,0,0.0,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,2,0,pi0,label,32962016,9831288,9831288,0,0.0,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,2,1,pi1,full,58742117,17857389,17581654,275735,0.46939915359196194,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,2,1,pi1,label,32962016,9923434,9831288,92146,0.27955207594098613,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,2,2,pi2,full,58742117,17887050,17581654,305396,0.5198927372671979,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,2,2,pi2,label,32962016,9920688,9831288,89400,0.27122127481522973,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,2,3,pi3,full,58742117,17916186,17581654,334532,0.5694925840006754,0.004293128988867634,same
conversation_trace,"l1=0.02,l2x4",next_use,2,3,pi3,label,32962016,9967383,9831288,136095,0.4128843332883523,0.004293128988867634,same
conversation_trace,"l1=0.02,l2x4",next_use,3,0,pi0,full,58742117,17606775,17606775,0,0.0,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,3,0,pi0,label,32962016,9956497,9956497,0,0.0,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,3,1,pi1,full,58742117,17843433,17606775,236658,0.40287618507177736,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,3,1,pi1,label,32962016,9903551,9956497,-52946,-0.16062731114504647,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,3,2,pi2,full,58742117,17930590,17606775,323815,0.5512484338962452,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,3,2,pi2,label,32962016,9967466,9956497,10969,0.03327769757772098,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,3,3,pi3,full,58742117,17956335,17606775,349560,0.5950755911640024,0.005293509095842863,same
conversation_trace,"l1=0.02,l2x4",next_use,3,3,pi3,label,32962016,9952067,9956497,-4430,-0.013439711939949304,0.005293509095842863,opposite
conversation_trace,"l1=0.02,l2x4",next_use,4,0,pi0,full,58742117,17642327,17642327,0,0.0,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,4,0,pi0,label,32962016,9944647,9944647,0,0.0,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,4,1,pi1,full,58742117,17817965,17642327,175638,0.29899841709824654,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,4,1,pi1,label,32962016,9855850,9944647,-88797,-0.2693918964179861,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,4,2,pi2,full,58742117,17908452,17642327,266125,0.45303951166758255,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,4,2,pi2,label,32962016,9895800,9944647,-48847,-0.14819178535681798,,not_applicable
conversation_trace,"l1=0.02,l2x4",next_use,4,3,pi3,full,58742117,17817202,17642327,174875,0.2976995194095575,0.00559535658785798,same
conversation_trace,"l1=0.02,l2x4",next_use,4,3,pi3,label,32962016,9902479,9944647,-42168,-0.12792906841620366,0.00559535658785798,opposite
toolagent_trace,"l1=0.0025,l2x1",binary,0,0,pi0,full,83026370,30515623,30515623,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,0,0,pi0,label,47202963,17462596,17462596,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,0,1,pi1,full,83026370,30195593,30515623,-320030,-0.38545584974990477,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,0,1,pi1,label,47202963,17193392,17462596,-269204,-0.5703116560712513,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,0,2,pi2,full,83026370,29980644,30515623,-534979,-0.644348295607769,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,0,2,pi2,label,47202963,17096004,17462596,-366592,-0.7766292128737766,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,0,3,pi3,full,83026370,30010411,30515623,-505212,-0.6084958309028806,-0.3111594587088398,same
toolagent_trace,"l1=0.0025,l2x1",binary,0,3,pi3,label,47202963,17086296,17462596,-376300,-0.7971957184128462,-0.3111594587088398,same
toolagent_trace,"l1=0.0025,l2x1",binary,1,0,pi0,full,83026370,30566526,30566526,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,1,0,pi0,label,47202963,17505604,17505604,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,1,1,pi1,full,83026370,30206321,30566526,-360205,-0.43384409073888214,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,1,1,pi1,label,47202963,17201988,17505604,-303616,-0.643213859265572,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,1,2,pi2,full,83026370,29971940,30566526,-594586,-0.7161411488904067,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,1,2,pi2,label,47202963,17087812,17505604,-417792,-0.8850969800349185,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,1,3,pi3,full,83026370,30002219,30566526,-564307,-0.6796720126388761,-0.20811076319388921,same
toolagent_trace,"l1=0.0025,l2x1",binary,1,3,pi3,label,47202963,17083736,17505604,-421868,-0.8937320311862627,-0.20811076319388921,same
toolagent_trace,"l1=0.0025,l2x1",binary,2,0,pi0,full,83026370,30512123,30512123,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,2,0,pi0,label,47202963,17455940,17455940,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,2,1,pi1,full,83026370,30218414,30512123,-293709,-0.3537538736187069,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,2,1,pi1,label,47202963,17219416,17455940,-236524,-0.5010787140629286,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,2,2,pi2,full,83026370,29972880,30512123,-539243,-0.6494840133321498,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,2,2,pi2,label,47202963,17087812,17455940,-368128,-0.7798832458886108,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,2,3,pi3,full,83026370,30018175,30512123,-493948,-0.5949290568767489,-0.2172762825351522,same
toolagent_trace,"l1=0.0025,l2x1",binary,2,3,pi3,label,47202963,17085272,17455940,-370668,-0.7852642640251206,-0.2172762825351522,same
toolagent_trace,"l1=0.0025,l2x1",binary,3,0,pi0,full,83026370,30527102,30527102,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,3,0,pi0,label,47202963,17475908,17475908,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,3,1,pi1,full,83026370,30214914,30527102,-312188,-0.3760106578187147,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,3,1,pi1,label,47202963,17210712,17475908,-265196,-0.5618206636731682,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,3,2,pi2,full,83026370,29980263,30527102,-546839,-0.658632913856164,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,3,2,pi2,label,47202963,17096004,17475908,-379904,-0.8048308323356735,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,3,3,pi3,full,83026370,30022652,30527102,-504450,-0.6075780502026044,-0.23228583687788562,same
toolagent_trace,"l1=0.0025,l2x1",binary,3,3,pi3,label,47202963,17092440,17475908,-383468,-0.8123812058154061,-0.23228583687788562,same
toolagent_trace,"l1=0.0025,l2x1",binary,4,0,pi0,full,83026370,30517624,30517624,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,4,0,pi0,label,47202963,17460548,17460548,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,4,1,pi1,full,83026370,30240137,30517624,-277487,-0.3342155028577065,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,4,1,pi1,label,47202963,17229656,17460548,-230892,-0.489147259675203,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,4,2,pi2,full,83026370,29979536,30517624,-538088,-0.6480928890423608,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,4,2,pi2,label,47202963,17094980,17460548,-365568,-0.7744598575305538,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",binary,4,3,pi3,full,83026370,29984744,30517624,-532880,-0.6418201831538582,-0.187878356675936,same
toolagent_trace,"l1=0.0025,l2x1",binary,4,3,pi3,label,47202963,17083716,17460548,-376832,-0.798322766306005,-0.187878356675936,same
toolagent_trace,"l1=0.0025,l2x1",next_use,0,0,pi0,full,83026370,30816240,30816240,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,0,0,pi0,label,47202963,17646404,17646404,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,0,1,pi1,full,83026370,30555114,30816240,-261126,-0.3145097154072857,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,0,1,pi1,label,47202963,17439715,17646404,-206689,-0.4378729360697124,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,0,2,pi2,full,83026370,30417743,30816240,-398497,-0.4799643775826885,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,0,2,pi2,label,47202963,17380272,17646404,-266132,-0.5638035900415828,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,0,3,pi3,full,83026370,30466645,30816240,-349595,-0.42106501825865683,-0.2472048418725583,same
toolagent_trace,"l1=0.0025,l2x1",next_use,0,3,pi3,label,47202963,17379117,17646404,-267287,-0.5662504703359406,-0.2472048418725583,same
toolagent_trace,"l1=0.0025,l2x1",next_use,1,0,pi0,full,83026370,30825706,30825706,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,1,0,pi0,label,47202963,17627972,17627972,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,1,1,pi1,full,83026370,30522722,30825706,-302984,-0.3649250232185268,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,1,1,pi1,label,47202963,17437024,17627972,-190948,-0.40452545320089334,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,1,2,pi2,full,83026370,30365519,30825706,-460187,-0.5542660723334044,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,1,2,pi2,label,47202963,17325488,17627972,-302484,-0.6408157047259936,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,1,3,pi3,full,83026370,30376632,30825706,-449074,-0.5408811682360677,-0.26073894213807924,same
toolagent_trace,"l1=0.0025,l2x1",next_use,1,3,pi3,label,47202963,17342896,17627972,-285076,-0.6039366638912053,-0.26073894213807924,same
toolagent_trace,"l1=0.0025,l2x1",next_use,2,0,pi0,full,83026370,30801773,30801773,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,2,0,pi0,label,47202963,17616196,17616196,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,2,1,pi1,full,83026370,30569403,30801773,-232370,-0.27987493611969305,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,2,1,pi1,label,47202963,17425760,17616196,-190436,-0.4034407755292819,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,2,2,pi2,full,83026370,30433099,30801773,-368674,-0.44404446442738615,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,2,2,pi2,label,47202963,17374640,17616196,-241556,-0.5117390618042347,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,2,3,pi3,full,83026370,30437476,30801773,-364297,-0.43877264536556276,-0.2484825068387197,same
toolagent_trace,"l1=0.0025,l2x1",next_use,2,3,pi3,label,47202963,17344813,17616196,-271383,-0.574927891708832,-0.2484825068387197,same
toolagent_trace,"l1=0.0025,l2x1",next_use,3,0,pi0,full,83026370,30791021,30791021,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,3,0,pi0,label,47202963,17616708,17616708,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,3,1,pi1,full,83026370,30494493,30791021,-296528,-0.3571491804350835,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,3,1,pi1,label,47202963,17396545,17616708,-220163,-0.46641775432614263,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,3,2,pi2,full,83026370,30406162,30791021,-384859,-0.4635382710336487,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,3,2,pi2,label,47202963,17367472,17616708,-249236,-0.5280092268784059,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,3,3,pi3,full,83026370,30435544,30791021,-355477,-0.42814951442535665,-0.25418375740082927,same
toolagent_trace,"l1=0.0025,l2x1",next_use,3,3,pi3,label,47202963,17349552,17616708,-267156,-0.5659729453848056,-0.25418375740082927,same
toolagent_trace,"l1=0.0025,l2x1",next_use,4,0,pi0,full,83026370,30816109,30816109,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,4,0,pi0,label,47202963,17643844,17643844,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,4,1,pi1,full,83026370,30478941,30816109,-337168,-0.40609748444981997,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,4,1,pi1,label,47202963,17366849,17643844,-276995,-0.5868169758750102,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,4,2,pi2,full,83026370,30350354,30816109,-465755,-0.56097237540314,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,4,2,pi2,label,47202963,17314736,17643844,-329108,-0.6972189436497874,,not_applicable
toolagent_trace,"l1=0.0025,l2x1",next_use,4,3,pi3,full,83026370,30432341,30816109,-383768,-0.4622242306871901,-0.26831901788713575,same
toolagent_trace,"l1=0.0025,l2x1",next_use,4,3,pi3,label,47202963,17370413,17643844,-273431,-0.5792666023952776,-0.26831901788713575,same
toolagent_trace,"l1=0.0025,l2x4",binary,0,0,pi0,full,83026370,32932074,32932074,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,0,0,pi0,label,47202963,18858308,18858308,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,0,1,pi1,full,83026370,32019627,32932074,-912447,-1.0989845756233834,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,0,1,pi1,label,47202963,18255351,18858308,-602957,-1.277371083675404,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,0,2,pi2,full,83026370,31988212,32932074,-943862,-1.1368219518690266,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,0,2,pi2,label,47202963,18299716,18858308,-558592,-1.183383339728059,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,0,3,pi3,full,83026370,31944744,32932074,-987330,-1.1891764026296705,-0.1073896933934061,same
toolagent_trace,"l1=0.0025,l2x4",binary,0,3,pi3,label,47202963,18222464,18858308,-635844,-1.3470425574767415,-0.1073896933934061,same
toolagent_trace,"l1=0.0025,l2x4",binary,1,0,pi0,full,83026370,32941421,32941421,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,1,0,pi0,label,47202963,18855236,18855236,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,1,1,pi1,full,83026370,32031588,32941421,-909833,-1.0958361783129866,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,1,1,pi1,label,47202963,18252811,18855236,-602425,-1.2762440357822453,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,1,2,pi2,full,83026370,31831706,32941421,-1109715,-1.3365813776996394,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,1,2,pi2,label,47202963,18194244,18855236,-660992,-1.400318874050343,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,1,3,pi3,full,83026370,32026664,32941421,-914757,-1.101766824202961,-0.11220589984918827,same
toolagent_trace,"l1=0.0025,l2x4",binary,1,3,pi3,label,47202963,18251136,18855236,-604100,-1.2797925418368334,-0.11220589984918827,same
toolagent_trace,"l1=0.0025,l2x4",binary,2,0,pi0,full,83026370,32943446,32943446,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,2,0,pi0,label,47202963,18881968,18881968,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,2,1,pi1,full,83026370,31999567,32943446,-943879,-1.136842427291474,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,2,1,pi1,label,47202963,18264075,18881968,-617893,-1.3090131651269434,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,2,2,pi2,full,83026370,32062702,32943446,-880744,-1.0608003216327535,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,2,2,pi2,label,47202963,18348868,18881968,-533100,-1.1293782553438436,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,2,3,pi3,full,83026370,31913543,32943446,-1029903,-1.240452882620305,-0.09593666110696242,same
toolagent_trace,"l1=0.0025,l2x4",binary,2,3,pi3,label,47202963,18207135,18881968,-674833,-1.4296411858721665,-0.09593666110696242,same
toolagent_trace,"l1=0.0025,l2x4",binary,3,0,pi0,full,83026370,32946029,32946029,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,3,0,pi0,label,47202963,18889540,18889540,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,3,1,pi1,full,83026370,32068425,32946029,-877604,-1.057018390663111,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,3,1,pi1,label,47202963,18262539,18889540,-627001,-1.3283085640195935,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,3,2,pi2,full,83026370,31799962,32946029,-1146067,-1.380365057511246,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,3,2,pi2,label,47202963,18220868,18889540,-668672,-1.4165890391245142,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,3,3,pi3,full,83026370,31898183,32946029,-1047846,-1.2620640887949215,-0.1255906948416573,same
toolagent_trace,"l1=0.0025,l2x4",binary,3,3,pi3,label,47202963,18171807,18889540,-717733,-1.5205253110911703,-0.1255906948416573,same
toolagent_trace,"l1=0.0025,l2x4",binary,4,0,pi0,full,83026370,32953066,32953066,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,4,0,pi0,label,47202963,18874692,18874692,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,4,1,pi1,full,83026370,31941540,32953066,-1011526,-1.2183189509549797,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,4,1,pi1,label,47202963,18248163,18874692,-626529,-1.3273086267910768,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,4,2,pi2,full,83026370,31893392,32953066,-1059674,-1.2763101650716513,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,4,2,pi2,label,47202963,18258756,18874692,-615936,-1.304867238948538,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",binary,4,3,pi3,full,83026370,31940703,32953066,-1012363,-1.2193270644013463,-0.1113562209079485,same
toolagent_trace,"l1=0.0025,l2x4",binary,4,3,pi3,label,47202963,18173312,18874692,-701380,-1.4858812994430033,-0.1113562209079485,same
toolagent_trace,"l1=0.0025,l2x4",next_use,0,0,pi0,full,83026370,33001060,33001060,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,0,0,pi0,label,47202963,18848688,18848688,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,0,1,pi1,full,83026370,32829661,33001060,-171399,-0.20643923129482838,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,0,1,pi1,label,47202963,18786276,18848688,-62412,-0.1322205133605702,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,0,2,pi2,full,83026370,32477297,33001060,-523763,-0.630839334539135,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,0,2,pi2,label,47202963,18521409,18848688,-327279,-0.6933441868892849,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,0,3,pi3,full,83026370,32485227,33001060,-515833,-0.6212881521858657,-0.162902554499615,same
toolagent_trace,"l1=0.0025,l2x4",next_use,0,3,pi3,label,47202963,18533697,18848688,-314991,-0.6673119227706108,-0.162902554499615,same
toolagent_trace,"l1=0.0025,l2x4",next_use,1,0,pi0,full,83026370,33069684,33069684,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,1,0,pi0,label,47202963,18871236,18871236,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,1,1,pi1,full,83026370,32672050,33069684,-397634,-0.47892494878434405,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,1,1,pi1,label,47202963,18710867,18871236,-160369,-0.3397435029661168,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,1,2,pi2,full,83026370,32668170,33069684,-401514,-0.48359816284874313,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,1,2,pi2,label,47202963,18678212,18871236,-193024,-0.4089234821975053,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,1,3,pi3,full,83026370,32686523,33069684,-383161,-0.4614931376621669,-0.16811855551558358,same
toolagent_trace,"l1=0.0025,l2x4",next_use,1,3,pi3,label,47202963,18638657,18871236,-232579,-0.49272118786271957,-0.16811855551558358,same
toolagent_trace,"l1=0.0025,l2x4",next_use,2,0,pi0,full,83026370,32982052,32982052,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,2,0,pi0,label,47202963,18844100,18844100,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,2,1,pi1,full,83026370,32581008,32982052,-401044,-0.4830320776399113,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,2,1,pi1,label,47202963,18598258,18844100,-245842,-0.5208190002818255,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,2,2,pi2,full,83026370,32472150,32982052,-509902,-0.6141446386250538,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,2,2,pi2,label,47202963,18549700,18844100,-294400,-0.6236896611765664,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,2,3,pi3,full,83026370,32594902,32982052,-387150,-0.4662976353175503,-0.18308972550324928,same
toolagent_trace,"l1=0.0025,l2x4",next_use,2,3,pi3,label,47202963,18573651,18844100,-270449,-0.5729492023625721,-0.18308972550324928,same
toolagent_trace,"l1=0.0025,l2x4",next_use,3,0,pi0,full,83026370,33099380,33099380,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,3,0,pi0,label,47202963,18879428,18879428,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,3,1,pi1,full,83026370,32585377,33099380,-514003,-0.6190840331812651,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,3,1,pi1,label,47202963,18639238,18879428,-240190,-0.5088451756725526,,not_applicable
