trace,l1_fraction,l2_multiplier,arm,target,kind,cell,seeds,l1_avoided_tokens,requested_tokens,avoided_prefill_tokens_mean,avoided_prefill_tokens_std,avoided_prefill_tokens_ci95_half,extra_avoided_tokens_mean,extra_avoided_tokens_std,extra_avoided_tokens_ci95_half,extra_fraction_of_input_mean,extra_fraction_of_input_std,extra_fraction_of_input_ci95_half,headroom_closure_mean,headroom_closure_std,headroom_closure_ci95_half,gain_vs_lru_s_fraction_mean,gain_vs_lru_s_fraction_std,gain_vs_lru_s_fraction_ci95_half,l2_hit_blocks_mean,l2_hit_blocks_std,l2_hit_blocks_ci95_half,l2_admissions_mean,l2_admissions_std,l2_admissions_ci95_half,l2_rejections_mean,l2_rejections_std,l2_rejections_ci95_half,l2_evictions_mean,l2_evictions_std,l2_evictions_ci95_half,seconds_mean,seconds_std,seconds_ci95_half
synthetic_trace,0.01,1.0,C_lru,count,learned,"l1=0.01,l2x1",5,1979479,32087376,2198832.8,37581.6370478988,46656.28482440752,219353.8,37581.6370478988,46656.28482440752,0.006836140169267814,0.0011712281193669064,0.0014540386482337331,-0.36525729396875706,0.008375261318306432,0.010397593299294424,-0.44455661473643715,0.009271316707048664,0.011510014649708702,429.4,73.40163485917735,91.12555629767094,17412.0,409.48748454623126,508.3643558866022,99581.0,409.48748454623126,508.3643558866022,13654.4,406.6845214659638,504.8845754912304,33.94245309829712,7.767047118573413,9.642516693641895
synthetic_trace,0.01,1.0,C_lru,next_use,learned,"l1=0.01,l2x1",5,1979479,32087376,2611709.6,54821.549748251375,68059.03202965578,632230.6,54821.549748251375,68059.03202965578,0.019703406099644917,0.001708508347589761,0.002121053215122849,-0.2795712829613396,0.012179692199123291,0.01512066085869674,-0.3402529850793738,0.01407437451230565,0.017472842525049822,1235.8,107.07333935205347,132.92779693292144,18147.0,237.9842431758876,295.4490944389574,98846.0,237.9842431758876,295.4490944389574,13441.2,226.88367063321238,281.66812280100135,34.950394535064696,6.943339788893521,8.619912922110716
synthetic_trace,0.01,1.0,C_union,binary,learned,"l1=0.01,l2x1",5,1979479,32087376,2377610.2,56371.87429206165,69983.7055981353,398131.2,56371.874292061635,69983.70559813528,0.012407720718577922,0.0017568240635214808,0.002181035482556607,-0.32814871661148093,0.011406636319067886,0.014160939086090653,-0.39940201534620134,0.01373692853296435,0.017053915172179787,777.6,110.10131697668288,136.68692499635796,20933.0,159.7591937886518,198.3354381082715,96060.0,159.7591937886518,198.3354381082715,17422.6,145.52422478749028,180.66322315557198,25.454854440689086,7.90562776155835,9.814559703423882
synthetic_trace,0.01,1.0,C_union,count,learned,"l1=0.01,l2x1",5,1979479,32087376,2612628.0,24907.102922660437,30921.295063048623,633149.0,24907.102922660437,30921.295063048623,0.019732027947688836,0.0007762274772066263,0.0009636591992766451,-0.2793940828881195,0.009439257253534939,0.01171850695036191,-0.3400014158506227,0.008794424531113636,0.010917969732596714,1239.0,48.646685395821166,60.39315442001684,23421.8,68.30958937074648,84.80396034525747,93571.2,68.30958937074648,84.80396034525747,19302.0,74.47147104764348,92.45372041838013,26.2606538772583,6.311421452400356,7.8354084617112365
synthetic_trace,0.01,1.0,C_union,next_use,learned,"l1=0.01,l2x1",5,1979479,32087376,2287394.8,52641.09975294969,65352.07980464988,307915.8,52641.09975294969,65352.07980464988,0.00959616641759675,0.0016405548323100553,0.0020366913082780556,-0.34686674450230237,0.009687112539824223,0.012026210598758314,-0.4221994544028524,0.012319301171835053,0.015293980503782478,603.8,102.80904629457469,127.63382660345178,18415.4,115.86975446595198,143.84823790425796,98577.6,115.86975446595198,143.84823790425796,14882.8,120.36070787428928,149.42359911285766,31.229332780838014,7.99162222121566,9.921318810217949
synthetic_trace,0.01,1.0,lfu,,heap,"l1=0.01,l2x1",5,1979479,32087376,4433508.0,0.0,0.0,2454029.0,0.0,0.0,0.07647957876019529,0.0,0.0,0.09852878468170359,0.003531786523995302,0.004384589149017443,0.11995785872807777,0.0053381789856973925,0.006627162060102153,4794.0,0.0,0.0,116993.0,0.0,0.0,0.0,0.0,0.0,111200.0,0.0,0.0,1.3399829864501953,0.0,0.0
synthetic_trace,0.01,1.0,lfu_s,,sampled,"l1=0.01,l2x1",5,1979479,32087376,3865390.2,28924.926969657157,35909.28275693524,1885911.2,28924.92696965716,35909.282756935245,0.05877424193240357,0.0009014425788402635,0.001119109358052066,-0.01938894737488092,0.008613348754407437,0.010693170504132089,-0.02354255068363515,0.010343234657498646,0.012840763204936571,3684.2,56.58798459037042,70.251998956898,38503.0,76.834237160266,95.38701171123876,78490.0,76.834237160266,95.38701171123876,32640.2,82.31464025311658,102.19074001415196,3.5033331871032716,1.191475706003214,1.4791753171847535
synthetic_trace,0.01,1.0,lru,,heap,"l1=0.01,l2x1",5,1979479,32087376,4295520.0,0.0,0.0,2316041.0,0.0,0.0,0.07217919595544366,0.0,0.0,0.06989031162707386,0.003643986416219738,0.004523881381610162,0.08510041739490097,0.005172034108575609,0.006420899020010781,4526.0,0.0,0.0,116993.0,0.0,0.0,0.0,0.0,0.0,111787.0,0.0,0.0,1.2560009956359863,0.0,0.0
synthetic_trace,0.01,1.0,lru_2hit,,heap,"l1=0.01,l2x1",5,1979479,32087376,4293207.0,0.0,0.0,2313728.0,0.0,0.0,0.07210711153196198,0.0,0.0,0.0694102641724013,0.003645867147520393,0.00452621624358357,0.08451612555935269,0.005169249133789528,0.006417441571451992,4519.0,0.0,0.0,73395.0,0.0,0.0,43598.0,0.0,0.0,67814.0,0.0,0.0,1.898216962814331,0.0,0.0
synthetic_trace,0.01,1.0,lru_2hit_s,,sampled,"l1=0.01,l2x1",5,1979479,32087376,3943306.2,19963.404599416404,24783.866915327326,1963827.2,19963.4045994164,24783.866915327326,0.061202486610310546,0.0006221575924256424,0.0007723868388405224,-0.003213496194888205,0.006581071547081508,0.008170169600624309,-0.003866811549296862,0.007958893492507911,0.009880687240960247,3835.6,38.99102460823516,48.40599006899868,73365.8,1.9235384061671343,2.388005494131033,43627.2,1.9235384061671343,2.388005494131033,67798.2,10.183319694480772,12.642234384791317,2.2200180530548095,0.12311691993226814,0.15284533975309722
synthetic_trace,0.01,1.0,lru_s,,sampled,"l1=0.01,l2x1",5,1979479,32087376,3958710.2,18873.29508061589,23430.534165768506,1979231.2,18873.29508061589,23430.534165768506,0.0616825507950541,0.000588184433673101,0.0007302103533105498,0.0,0.0,0.0,0.0,0.0,0.0,3867.6,36.86190445432791,45.76276204251661,116961.0,6.123724356957945,7.602389098171704,32.0,6.123724356957945,7.602389098171704,111752.0,8.689073598491383,10.787180243233166,3.1983528614044188,1.0654973685526343,1.3227776279008006
synthetic_trace,0.01,1.0,offline_next_use,,heap,"l1=0.01,l2x1",5,1979479,32087376,8777043.0,0.0,0.0,6797564.0,0.0,0.0,0.21184543105051654,3.1031676915590914e-17,3.852473895449293e-17,1.0,0.0,0.0,1.2171874471060533,0.010568025703159291,0.013119833407199244,13286.0,0.0,0.0,116993.0,0.0,0.0,0.0,0.0,0.0,96112.0,0.0,0.0,2.2898411750793457,0.0,0.0
synthetic_trace,0.01,4.0,A_none,binary,learned,"l1=0.01,l2x4",5,1979479,32087376,2803582.4,34028.559561051065,42245.26369144635,824103.4,34028.559561051065,42245.26369144635,0.025683103535795514,0.0010604967997710705,0.0013165695970728906,-0.5467176877584252,0.015666240525451167,0.019449088371311166,-0.6148125211449655,0.007541958465736249,0.009363077022503353,1609.6,66.45524809975507,82.50186066847219,33750.0,136.55401861534503,169.5270266783441,83243.0,136.55401861534503,169.5270266783441,24198.8,101.74330444800779,126.3107454646674,33.22914571762085,7.215060836555949,8.957245076544725
synthetic_trace,0.01,4.0,A_none,count,learned,"l1=0.01,l2x4",5,1979479,32087376,3001222.4,61319.211628982965,76125.65145375715,1021743.4,61319.21162898297,76125.65145375716,0.03184253520761561,0.001911007357815202,0.0023724486369267814,-0.5225509867567159,0.013052936809381563,0.016204763427343803,-0.5876965824662493,0.008512701516137809,0.010568220486401011,1997.2,119.59389616531439,148.47162925973433,34289.0,244.94489176139191,304.09049562523325,82704.0,244.94489176139191,304.09049562523325,24552.6,223.79857014735373,277.8380787080129,36.658168411254884,8.161905608672768,10.132719665799039
synthetic_trace,0.01,4.0,A_none,next_use,learned,"l1=0.01,l2x4",5,1979479,32087376,2867725.2,53169.56109655223,66008.14603546321,888246.2,53169.56109655223,66008.14603546321,0.027682107754775587,0.001657024279472158,0.002057137549529235,-0.5388913260274417,0.017227687146827098,0.021387569609160738,-0.6059907135262097,0.009997609359922395,0.012411681515235678,1737.6,104.03989619371984,129.16188360100668,33148.4,92.5732142684913,114.9264,83844.6,92.5732142684913,114.9264,23028.4,67.58180228434279,83.90043819289622,36.62540049552918,4.049319020074341,5.0270875987836225
synthetic_trace,0.01,4.0,A_pd,binary,learned,"l1=0.01,l2x4",5,1979479,32087376,2594894.6,59532.25976560944,73907.21336393151,615415.6,59532.25976560944,73907.21336393151,0.019179368235034237,0.0018553171741313285,0.002303311226319394,-0.5721644103469792,0.011271313877360419,0.013992941018965716,-0.6435348436540471,0.007216038469189496,0.008958458773184557,1202.0,116.28628465988584,144.36534553693969,47382.6,657.5589707395071,816.3364088840824,69610.4,657.5589707395071,816.3364088840824,35183.4,654.653954391173,812.7299329342803,35.39989547729492,10.277701572719835,12.759406177701027
synthetic_trace,0.01,4.0,A_pd,count,learned,"l1=0.01,l2x4",5,1979479,32087376,3367563.6,69697.70686902116,86527.25955350384,1388084.6,69697.70686902116,86527.25955350384,0.04325952362075353,0.0021721223595541493,0.002696613757183008,-0.47782076233957155,0.014966563878958268,0.018580464344578294,-0.5373517112759756,0.010588407883855882,0.013145137169957386,2712.2,136.25784381091609,169.15933604220606,59796.8,566.170645653764,702.8810072635623,57196.2,566.170645653764,702.8810072635623,46882.2,525.6873595588921,652.6224268759386,50.75076861381531,1.1567097890246911,1.43601465011045
synthetic_trace,0.01,4.0,A_pd,next_use,learned,"l1=0.01,l2x4",5,1979479,32087376,2583952.0,40576.89487257496,50374.79240332203,604473.0,40576.89487257496,50374.79240332203,0.01883834315401795,0.0012645750426141104,0.0015699255808054252,-0.5735429896988254,0.016248039932786333,0.020171371938275118,-0.6449844154124922,0.00801348654204346,0.009948462597986799,1182.4,79.4688618265041,98.65780586735141,39126.0,795.7424206362257,987.8863173721962,77867.0,795.7424206362257,987.8863173721962,25541.8,674.3761561621229,837.2143549943705,47.576564359664914,1.7128603141819487,2.126456029071923
synthetic_trace,0.01,4.0,B,binary,learned,"l1=0.01,l2x4",5,1979479,32087376,2134318.2,18777.74704803534,23311.91463312792,154839.2,18777.747048035344,23311.914633127926,0.0048255488388953965,0.0005852066883884597,0.0007265135869361184,-0.6284466192352842,0.014600338722653754,0.018125808652474484,-0.7067711077702553,0.004613429961629154,0.0057274115556192814,303.2,36.56090808500249,45.389085602598335,19160.4,622.3562484622453,772.6334633453043,97832.6,622.3562484622454,772.6334633453046,11614.4,485.03020524499294,602.1479951900196,37.03080749511719,1.561938461769554,1.939091840454877
synthetic_trace,0.01,4.0,B,count,learned,"l1=0.01,l2x4",5,1979479,32087376,2490160.8,38366.876380544716,47631.131926266375,510681.8,38366.876380544716,47631.131926266375,0.015915349388494714,0.0011957000279656617,0.0014844196648010845,-0.5849702517926075,0.012463698674637652,0.015473244941095433,-0.6579051740623697,0.005332202509080626,0.006619742473911086,998.4,74.9353054307514,93.02955454348901,24553.8,505.53506307673655,627.6040573105307,92439.2,505.53506307673655,627.6040573105307,14746.6,415.0925198073316,515.3228106569317,40.620756244659425,1.6546003920605636,2.054128378286548
synthetic_trace,0.01,4.0,B,next_use,learned,"l1=0.01,l2x4",5,1979479,32087376,3899848.8,56479.71792333952,70117.58968548855,1920369.8,56479.71792333952,70117.58968548855,0.05984814090126909,0.0017601849999619623,0.002185207967316757,-0.4128101819459765,0.013502274730938103,0.01676260070366653,-0.4642264487379073,0.009262001612763289,0.011498450286730294,3752.0,110.1521674775399,136.75005411040976,32858.8,198.22512454277836,246.08954256660311,84134.2,198.22512454277836,246.08954256660311,19512.8,204.5768804141856,253.97502479543135,38.534248208999635,1.4591969967926521,1.8115419136879898
synthetic_trace,0.01,4.0,C_lfu,binary,learned,"l1=0.01,l2x4",5,1979479,32087376,3058968.0,25564.770525080017,31737.76633435501,1079489.0,25564.770525080017,31737.76633435501,0.03364217130126191,0.0007967236250505499,0.0009891044482526398,-0.5155113926198627,0.013123206519662065,0.016292000809078853,-0.579746462896641,0.005594238173385553,0.006945050564465567,2108.8,49.93696025991169,61.99498542817797,35217.4,38.804638897946205,48.17459874415145,81775.6,38.80463889794621,48.17459874415147,25512.0,57.67148342118486,71.59712476908553,32.165912818908694,7.019249452581187,8.714152108270243
synthetic_trace,0.01,4.0,C_lfu,count,learned,"l1=0.01,l2x4",5,1979479,32087376,3874026.6,119454.45670128847,148298.52005373925,1894547.6,119454.45670128847,148298.52005373925,0.05904339451128693,0.003722786702823204,0.004621709174777619,-0.4159742943244257,0.019568367876329987,0.024293442673165397,-0.4677612734718414,0.017742780733115006,0.022027040237926704,3703.2,233.29530642514007,289.627943851832,44784.8,171.25916033894362,212.61224340437215,72208.2,171.25916033894362,212.61224340437215,33526.8,183.59793027155834,227.9303936921094,39.38142080307007,2.5919851900850523,3.2178587413614443
synthetic_trace,0.01,4.0,C_lfu,next_use,learned,"l1=0.01,l2x4",5,1979479,32087376,3135411.4,37798.286274644786,46925.2472439308,1155932.4,37798.286274644786,46925.2472439308,0.036024522541201254,0.0011779799717697335,0.0014624208362793779,-0.5061755738299367,0.013563414435766662,0.01683850350372087,-0.5692441434840478,0.006835256632425173,0.008485731472630985,2261.6,73.50374140137357,91.25231799006531,34648.6,62.759859783144826,77.91416562962088,82344.4,62.75985978314483,77.9141656296209,23764.4,73.66002986695023,91.44634464077826,38.868143033981326,2.9025373686371876,3.6033983834185963
synthetic_trace,0.01,4.0,C_lru,binary,learned,"l1=0.01,l2x4",5,1979479,32087376,2830525.4,39618.677777028344,49185.19947323069,851046.4,39618.67777702835,49185.1994732307,0.026522779550437532,0.0012347122986008062,0.0015328520310676289,-0.5434082613152272,0.01336945738260971,0.016597712622145915,-0.611134998753309,0.006427485230600686,0.00797949757327947,1662.2,77.3802300332585,96.06484272115371,29539.6,160.97453214716916,199.8442380719544,87453.4,160.97453214716916,199.8442380719544,19836.0,134.48977656312766,166.96434254055563,37.331344509124754,1.5546815757370838,1.9300826708639496
synthetic_trace,0.01,4.0,C_lru,count,learned,"l1=0.01,l2x4",5,1979479,32087376,4201869.2,88189.53750417336,109484.21898395004,2222390.2,88189.53750417336,109484.21898395004,0.06926057774247417,0.002748418490317606,0.0034120651992219637,-0.3759546690646042,0.0186914614704008,0.023204794113571396,-0.4226942306508524,0.015342537911036127,0.019047222924169927,4342.0,172.16416584179183,213.7357760076679,37944.0,198.8253002009553,246.83463960473614,79049.0,198.8253002009553,246.83463960473614,24732.2,191.82465952009403,238.14358963415324,31.637456274032594,9.327691343751,11.580001784742347
synthetic_trace,0.01,4.0,C_lru,next_use,learned,"l1=0.01,l2x4",5,1979479,32087376,4717141.0,84620.53237542293,105053.42424197214,2737662.0,84620.53237542293,105053.42424197214,0.08531897404138003,0.0026371907872872824,0.003273979905429858,-0.313022005543422,0.01795126854145312,0.022285870542626894,-0.35190635190185227,0.01527638496011318,0.018965096354848263,5350.4,165.24466708490172,205.14546089094927,35741.0,104.5299000286521,129.77020618308347,81252.0,104.5299000286521,129.77020618308347,20912.8,138.125667419202,171.47817356806664,33.84011988639831,4.396714334290855,5.458366702088581
synthetic_trace,0.01,4.0,C_union,binary,learned,"l1=0.01,l2x4",5,1979479,32087376,3071054.0,42640.415118757934,52936.580444224506,1091575.0,42640.415118757934,52936.580444224506,0.034018830333773634,0.00132888445346101,0.0016497634597551544,-0.514023641590881,0.012071706737234825,0.01498660069361287,-0.5781011434370664,0.006098906602088305,0.007571578725584037,2132.8,83.43680243154097,103.58386501690309,29754.2,85.97499636522238,106.73494379930128,87238.8,85.97499636522238,106.73494379930128,20074.4,103.6691853927675,128.70165913833432,26.51457633972168,6.896324163919081,8.561544672020672
synthetic_trace,0.01,4.0,C_union,count,learned,"l1=0.01,l2x4",5,1979479,32087376,3773880.4,111342.42701818566,138227.71960094065,1794401.4,111342.42701818566,138227.71960094065,0.055922347779388384,0.0034699760746464787,0.004307853643156754,-0.4282280806406494,0.020979055833964384,0.026044762315411585,-0.48149019024876016,0.017681880883611677,0.021951435209849577,3507.6,217.4046917617005,269.90030285451695,35007.2,58.34552253600957,72.43392069907578,81985.8,58.34552253600957,72.43392069907578,24218.2,59.663221502027525,74.0697977683212,40.0207396030426,2.5668335506155135,3.1866338627486273
synthetic_trace,0.01,4.0,C_union,next_use,learned,"l1=0.01,l2x4",5,1979479,32087376,2897496.2,19266.577827938207,23918.78090851175,918017.2,19266.577827938207,23918.78090851175,0.028609918118577226,0.0006004410528283214,0.0007454265162882673,-0.5352217770755958,0.011477041125154184,0.014248344184532292,-0.6019434959388059,0.003223353289129986,0.004001680101259659,1796.4,37.27331485124444,46.27351362669577,31070.4,146.10715246010375,181.3869074243232,85922.6,146.10715246010375,181.3869074243232,20721.0,106.76844103010964,132.54927635562555,35.742472648620605,3.2070783973109855,3.9814753936460465
synthetic_trace,0.01,4.0,lfu,,heap,"l1=0.01,l2x4",5,1979479,32087376,7871076.0,0.0,0.0,5891597.0,0.0,0.0,0.18361105626087967,0.0,0.0,0.07220762221475405,0.0075627602817831706,0.009388901747836981,0.0813516855612928,0.009976800783249634,0.012385848396822089,11508.0,0.0,0.0,116993.0,0.0,0.0,0.0,0.0,0.0,101030.0,0.0,0.0,1.3761136531829834,0.0,0.0
synthetic_trace,0.01,4.0,lfu_s,,sampled,"l1=0.01,l2x4",5,1979479,32087376,6688298.4,66780.6042260775,82905.77889267614,4708819.4,66780.6042260775,82905.77889267614,0.14674990563266999,0.002081211135060635,0.0025837506592211214,-0.0722729446471736,0.014440995593884624,0.01792798974450117,-0.08111022837047732,0.015130045883129804,0.01878342152125931,9198.2,130.52087955572472,162.0370960509969,67016.4,128.29185476872644,159.26983992507806,49976.6,128.29185476872644,159.26983992507806,51048.2,121.56356362002555,150.91690235039943,4.419801568984985,2.1608040159464084,2.682562430402585
synthetic_trace,0.01,4.0,lru,,heap,"l1=0.01,l2x4",5,1979479,32087376,8260446.0,0.0,0.0,6280967.0,0.0,0.0,0.19574573502052645,0.0,0.0,0.1197624798433123,0.007175123999043232,0.008907664892913964,0.1348444870292243,0.010470337743250265,0.012998557229803835,12276.0,0.0,0.0,116993.0,0.0,0.0,0.0,0.0,0.0,101154.0,0.0,0.0,1.3308382034301758,0.0,0.0
synthetic_trace,0.01,4.0,lru_2hit,,heap,"l1=0.01,l2x4",5,1979479,32087376,8525216.0,0.0,0.0,6545737.0,0.0,0.0,0.20399726671323953,3.1031676915590914e-17,3.852473895449293e-17,0.15209958761821374,0.006911532919655889,0.008580425809065793,0.1712193722146886,0.010805940848007603,0.013415196718487028,12785.0,0.0,0.0,73395.0,0.0,0.0,43598.0,0.0,0.0,56728.0,0.0,0.0,1.9488630294799805,0.0,0.0
synthetic_trace,0.01,4.0,lru_2hit_s,,sampled,"l1=0.01,l2x4",5,1979479,32087376,7637408.0,41783.71740283528,51873.020264779334,5657929.0,41783.71740283528,51873.020264779334,0.17632881541949705,0.0013021855511910784,0.0016166177086209684,0.043660197579220725,0.010385525553300697,0.012893265869402865,0.04926117846966841,0.012536024806077494,0.015563035297603956,11051.0,81.60882305241266,101.31449270464714,73395.0,0.0,0.0,43598.0,0.0,0.0,56741.2,25.1535285795055,31.227223876611255,3.3021450519561766,0.6271352819009759,0.7785664658118707
synthetic_trace,0.01,4.0,lru_s,,sampled,"l1=0.01,l2x4",5,1979479,32087376,7279417.4,66939.94266728946,83103.59198121159,5299938.4,66939.94266728946,83103.59198121159,0.16517207265561382,0.0020861769023210065,0.0025899154851805745,0.0,0.0,0.0,0.0,0.0,0.0,10358.4,130.70118591657842,162.26094007665552,116993.0,0.0,0.0,0.0,0.0,0.0,101144.8,25.17339865810733,31.251891882572483,5.380116701126099,1.078838441360117,1.3393401020680582
synthetic_trace,0.01,4.0,offline_next_use,,heap,"l1=0.01,l2x4",5,1979479,32087376,15467661.0,0.0,0.0,13488182.0,0.0,0.0,0.4203579002533583,6.206335383118183e-17,7.704947790898586e-17,1.0,0.0,0.0,1.1249929862245862,0.01960567683247369,0.024339760434207137,26369.0,0.0,0.0,116993.0,0.0,0.0,0.0,0.0,0.0,75155.0,0.0,0.0,1.5800139904022217,0.0,0.0
synthetic_trace,0.02,1.0,A_none,binary,learned,"l1=0.02,l2x1",5,4297568,32087376,4591231.8,20962.994721651772,26024.82300756028,293663.8,20962.99472165177,26024.823007560277,0.009152004202525005,0.0006533097228533666,0.0008110611166073622,-0.3394477529212767,0.013663170458449794,0.01696234710854634,-0.31062739209950896,0.00560309644314868,0.006956047795815366,574.4,40.87542048713382,50.74540148781955,23699.6,48.66518262577466,60.416118082511716,88083.4,48.66518262577466,60.416118082511716,18706.4,55.96695453569007,69.48101191663805,34.04952940940857,1.265844961685415,1.5715021408104943
synthetic_trace,0.02,1.0,A_none,count,learned,"l1=0.02,l2x1",5,4297568,32087376,4730275.4,24768.10013505275,30748.727975517413,432707.4,24768.10013505275,30748.727975517413,0.013485284680180764,0.0007718954686432677,0.0009582811625206562,-0.3166892078786051,0.018203777472449143,0.022599351527775084,-0.2897116034488615,0.010242116695809877,0.012715228800583676,847.0,48.29078587059855,59.951317636896015,23844.4,68.525907509496,85.07251173064068,87938.6,68.52590750949601,85.0725117306407,18571.8,46.740774490801925,58.02703285056026,36.86672959327698,1.2522820324704562,1.554664239691395
synthetic_trace,0.02,1.0,A_none,next_use,learned,"l1=0.02,l2x1",5,4297568,32087376,4765856.4,47238.06458037839,58644.40106232984,468288.4,47238.06458037839,58644.40106232984,0.014594163137552912,0.001472169758610938,0.0018276471426747344,-0.3108582361236676,0.019648331544126624,0.02439271476329732,-0.2843648786460177,0.01224867620008833,0.015206302077392188,917.4,93.02311540687079,115.48493649026265,23618.8,201.5160043271998,250.17505444436298,88164.2,201.5160043271998,250.17505444436298,18249.2,186.6927957903036,231.77256073107526,31.209125328063966,8.223655838003884,10.20938041061899
synthetic_trace,0.02,1.0,A_pd,binary,learned,"l1=0.02,l2x1",5,4297568,32087376,4575818.8,28438.55039730401,35305.463294182584,278250.8,28438.550397304007,35305.463294182584,0.008671659533643386,0.000886284699543646,0.0011002913823237703,-0.34201069656486915,0.0177361361597171,0.022018791233004584,-0.31291181186806255,0.009551422360441677,0.011857755998202244,543.8,55.99732136450814,69.5187112699883,32876.8,563.3681744649763,699.4018375342174,78906.2,563.3681744649763,699.4018375342174,26553.2,553.063016301036,686.6083449611139,44.34313473701477,3.0164904164498614,3.744867097210421
synthetic_trace,0.02,1.0,A_pd,count,learned,"l1=0.02,l2x1",5,4297568,32087376,4863959.4,67497.87376503056,83796.24387861099,566391.4,67497.87376503056,83796.24387861099,0.017651533737130763,0.0021035647715484914,0.002611501915227065,-0.29475107149608026,0.019603869485164446,0.024337516675886305,-0.2696494428521657,0.013306399604628847,0.01651942860151851,1107.2,131.70497333054664,163.5071069594224,38805.6,2822.9207038101513,3504.5570853078934,72977.4,2822.9207038101513,3504.5570853078934,32444.4,2844.15440860724,3530.9179853833134,42.53710994720459,7.53042604544519,9.348759927025883
synthetic_trace,0.02,1.0,A_pd,next_use,learned,"l1=0.02,l2x1",5,4297568,32087376,4429265.0,14107.220704306004,17513.619920867164,131697.0,14107.220704306004,17513.619920867164,0.004104324392246969,0.00043965018218710083,0.0005458102875369792,-0.366030043200441,0.01597761309242838,0.01983564649683614,-0.33493100641737306,0.007112402648385659,0.008829798535013653,258.8,27.489998181156725,34.12786897302555,29170.6,315.7567101424766,392.0008855614486,82612.4,315.7567101424766,392.0008855614486,22538.4,255.31607861629084,316.9659605032692,47.50365915298462,2.005958727043244,2.490327432933585
synthetic_trace,0.02,1.0,B,binary,learned,"l1=0.02,l2x1",5,4297568,32087376,4315861.8,4388.937023927319,5448.711443936137,18293.8,4388.937023927319,5448.711443936137,0.0005701245249845298,0.00013678080201781907,0.00016980857032174079,-0.3846362990767946,0.01687735287855696,0.02095264189743468,-0.3519522714093542,0.007418987062317259,0.009210412336399841,36.4,8.561541917201597,10.628854132031352,16632.8,209.5857819605137,260.1934004586588,95150.2,209.5857819605137,260.1934004586588,12601.6,166.61722600019482,206.8494446638907,28.90601291656494,5.554150462061573,6.895283076287592
synthetic_trace,0.02,1.0,B,count,learned,"l1=0.02,l2x1",5,4297568,32087376,4484320.6,24254.775948253984,30111.453994184034,186752.6,24254.775948253988,30111.453994184038,0.005820126893517252,0.000755897769523254,0.0009384205799247666,-0.3569859857703814,0.014548760457826031,0.01806177604496769,-0.3266765570228648,0.006319072424052044,0.00784490687478222,366.4,47.18368362050594,58.5768890071844,18102.2,479.6547716848025,595.4745828817885,93680.8,479.6547716848025,595.4745828817885,12759.8,485.68734799251257,602.9638148723685,33.64023594856262,4.878680922154729,6.056711323706973
synthetic_trace,0.02,1.0,B,next_use,learned,"l1=0.02,l2x1",5,4297568,32087376,4816644.4,30505.7238858546,37871.78670740582,519076.4,30505.7238858546,37871.78670740582,0.0161769662935355,0.0009507079633390587,0.00118027060571752,-0.3024982909721446,0.015764054514795584,0.019570521009832156,-0.27676510263801585,0.008645081981430165,0.010732566192949022,1015.2,59.251160326191076,73.55823826492855,20955.2,289.8917039171697,359.89038713119294,90827.8,289.8917039171697,359.89038713119294,14574.2,295.4381491953942,366.77610449188205,31.79129042625427,7.154671405281189,8.882273714803667
synthetic_trace,0.02,1.0,C_lfu,binary,learned,"l1=0.02,l2x1",5,4297568,32087376,4945934.8,23117.132514652418,28699.109555886094,648366.8,23117.132514652414,28699.10955588609,0.020206289227264956,0.0007204432208683071,0.0008944050007668466,-0.2812850810468543,0.014133893242366467,0.017546732941759593,-0.25735921677786455,0.007418998598590445,0.009210426658278554,1267.2,45.251519311510414,56.17817475710651,23748.8,49.79658622837513,61.82071598938336,88034.2,49.79658622837513,61.82071598938336,18389.6,38.122172026263144,47.32734004948936,31.716478157043458,3.654715842474682,4.537201588143879
synthetic_trace,0.02,1.0,C_lfu,count,learned,"l1=0.02,l2x1",5,4297568,32087376,5287608.0,27332.91909950344,33932.86080017157,990040.0,27332.91909950344,33932.86080017157,0.030854501782881842,0.0008518278060351043,0.0010575143570534281,-0.2252478594940205,0.01344705223040103,0.016694043905289443,-0.20605741745850406,0.007980184494145998,0.009907119273055003,1936.8,53.44342803376295,66.34814223653892,32798.8,211.59324185805178,262.68559154213233,78984.2,211.59324185805178,262.68559154213233,26692.4,195.08792889361453,242.19482415477006,36.552626323699954,3.5046733553644542,4.350929100719899
synthetic_trace,0.02,1.0,C_lfu,next_use,learned,"l1=0.02,l2x1",5,4297568,32087376,4996164.8,12168.200881806644,15106.394791120978,698596.8,12168.200881806644,15106.394791120978,0.02177170236668776,0.0003792208151207703,0.0004707893469107905,-0.2730597160830565,0.015049708664761111,0.01868368568118845,-0.24980667985805596,0.008162825295540726,0.010133861424802404,1368.4,23.67065694060898,29.38629072475803,31034.4,266.3912536101739,330.7154019748097,80748.6,266.3912536101739,330.7154019748097,25059.8,243.1659926881224,301.8820547919998,31.10524454116821,8.666137803282354,10.758706257584727
