trace,l1_fraction,l2_multiplier,cell,arm,kind,arm_target,label_target,own_target,metric,seed,horizon_seconds,l2_decisions,decisions_offered,decisions_in_window,decisions_kept,rows,prevalence,within_decision_micro,within_decision_macro,decisions_scored,decisions_constant_label,decisions_constant_label_share,evicted_lowest_label_rate,evicted_positive_rate_when_avoidable,victim_matches_argmin_rate
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,count,binary,False,auc,0,300.0,107257,107257.0,14126.0,14126.0,239975.0,0.5913407646629857,0.43295887268698013,0.4326493729476031,14125.0,1.0,7.079144839303412e-05,0.3323658502052952,0.6676814159292035,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,count,count,True,spearman,0,300.0,107257,107257.0,14126.0,14126.0,239975.0,0.5913032607563288,nan,-0.10043038803413647,14126.0,0.0,0.0,0.3322950587569022,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,count,next_use,False,spearman,0,300.0,107257,107257.0,14126.0,14126.0,239975.0,0.5913282633607667,nan,-0.12229841246173657,14126.0,0.0,0.0,0.3322950587569022,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,binary,False,auc,0,300.0,103630,103630.0,13741.0,13741.0,233392.0,0.7101271680263248,0.5165388499755661,0.5154315331232934,13702.0,39.0,0.002838221381267739,0.3436431118550324,0.6582250766311487,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,count,False,spearman,0,300.0,103630,103630.0,13741.0,13741.0,233392.0,0.7093473640913142,nan,0.07151380546047878,13741.0,0.0,0.0,0.34145986463867256,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",B,learned,next_use,next_use,True,spearman,0,300.0,103630,103630.0,13741.0,13741.0,233392.0,0.7099129361760471,nan,0.009847187751431544,13741.0,0.0,0.0,0.3409504402881886,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lfu,learned,binary,binary,True,auc,0,300.0,107341,107341.0,14736.0,14736.0,250377.0,0.4932162299252727,0.5301160480878087,0.5302191025464387,14736.0,0.0,0.0,0.31745385450597174,0.6825461454940283,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lfu,learned,binary,count,False,spearman,0,300.0,107341,107341.0,14736.0,14736.0,250377.0,0.4932162299252727,nan,0.03257165138244646,14736.0,0.0,0.0,0.31745385450597174,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lfu,learned,binary,next_use,False,spearman,0,300.0,107341,107341.0,14736.0,14736.0,250377.0,0.4932162299252727,nan,-0.08293142090340568,14736.0,0.0,0.0,0.31745385450597174,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lfu,learned,count,binary,False,auc,0,300.0,105755,105755.0,14523.0,14523.0,246729.0,0.5613851634789587,0.5277683821818125,0.5280084116337475,14519.0,4.0,0.00027542518763340907,0.3305102251600909,0.6696742199876025,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lfu,learned,count,count,True,spearman,0,300.0,105755,105755.0,14523.0,14523.0,246729.0,0.5612676256135274,nan,0.11985584245342859,14523.0,0.0,0.0,0.3303725125662742,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lfu,learned,count,next_use,False,spearman,0,300.0,105755,105755.0,14523.0,14523.0,246729.0,0.5613689513595889,nan,0.1381954530193068,14523.0,0.0,0.0,0.33023479997245747,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lfu,learned,next_use,binary,False,auc,0,300.0,106150,106150.0,14006.0,14006.0,237926.0,0.7384564948765583,0.5497950592666445,0.549896754040893,13918.0,88.0,0.006283021562187634,0.33378552049121807,0.6704267854576808,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lfu,learned,next_use,count,False,spearman,0,300.0,106150,106150.0,14006.0,14006.0,237926.0,0.7369938552322991,nan,0.1487018912226535,14006.0,0.0,0.0,0.32900185634727974,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lfu,learned,next_use,next_use,True,spearman,0,300.0,106150,106150.0,14006.0,14006.0,237926.0,0.7379353244286039,nan,-0.025672861148054966,14006.0,0.0,0.0,0.3277166928459232,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,binary,binary,True,auc,0,300.0,107296,107296.0,14388.0,14388.0,244438.0,0.5671417701012118,0.42439351086137705,0.4248859755786101,14388.0,0.0,0.0,0.3126216291353906,0.6873783708646094,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,binary,count,False,spearman,0,300.0,107296,107296.0,14388.0,14388.0,244438.0,0.5671417701012118,nan,-0.1676159352711108,14388.0,0.0,0.0,0.3126216291353906,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,binary,next_use,False,spearman,0,300.0,107296,107296.0,14388.0,14388.0,244438.0,0.5671417701012118,nan,-0.12375734693116494,14388.0,0.0,0.0,0.3126216291353906,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,count,binary,False,auc,0,300.0,103818,103818.0,13943.0,13943.0,236831.0,0.627008288610866,0.4880498399167975,0.487644941976936,13937.0,6.0,0.0004303234598006168,0.3320662698128093,0.66822128148095,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,count,count,True,spearman,0,300.0,103818,103818.0,13943.0,13943.0,236831.0,0.626826724541973,nan,-0.015449212339702555,13943.0,0.0,0.0,0.3317076669296421,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,count,next_use,False,spearman,0,300.0,103818,103818.0,13943.0,13943.0,236831.0,0.6269745092492115,nan,-0.0306473088600771,13943.0,0.0,0.0,0.3316359463530087,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,binary,False,auc,0,300.0,102136,102136.0,13907.0,13907.0,236233.0,0.6553572108892491,0.5592720899183042,0.5588162700858295,13900.0,7.0,0.0005033436398935787,0.3496800172574962,0.6506474820143885,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,count,False,spearman,0,300.0,102136,102136.0,13907.0,13907.0,236233.0,0.6552979473655247,nan,0.14787328222021998,13907.0,0.0,0.0,0.34924857985187313,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_lru,learned,next_use,next_use,True,spearman,0,300.0,102136,102136.0,13907.0,13907.0,236233.0,0.6553275791273869,nan,0.02518015483564155,13907.0,0.0,0.0,0.34917667361760263,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,binary,binary,True,auc,0,300.0,107317,107317.0,14609.0,14609.0,248208.0,0.5078240830271386,0.4858406007751938,0.4857398177010659,14609.0,0.0,0.0,0.31384762817441303,0.686152371825587,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,binary,count,False,spearman,0,300.0,107317,107317.0,14609.0,14609.0,248208.0,0.5078240830271386,nan,-0.05071173641541771,14609.0,0.0,0.0,0.31384762817441303,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,binary,next_use,False,spearman,0,300.0,107317,107317.0,14609.0,14609.0,248208.0,0.5078240830271386,nan,-0.10544235184546927,14609.0,0.0,0.0,0.31384762817441303,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,count,binary,False,auc,0,300.0,106259,106259.0,14518.0,14518.0,246629.0,0.5731726601494552,0.48101228995482187,0.4814560781082329,14514.0,4.0,0.00027552004408320705,0.3206364513018322,0.679550778558633,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,count,count,True,spearman,0,300.0,106259,106259.0,14518.0,14518.0,246629.0,0.5730875120119694,nan,0.030683512969963966,14518.0,0.0,0.0,0.3204298112687698,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,count,next_use,False,spearman,0,300.0,106259,106259.0,14518.0,14518.0,246629.0,0.5731483321101736,nan,0.08169837555771259,14518.0,0.0,0.0,0.320360931257749,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,binary,False,auc,0,300.0,106596,106596.0,14215.0,14215.0,241451.0,0.6845778232436395,0.5674690911015573,0.5668450550862297,14192.0,23.0,0.001618009145269082,0.3316918747801618,0.669391206313416,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,count,False,spearman,0,300.0,106596,106596.0,14215.0,14215.0,241451.0,0.684196793552315,nan,0.16205085071050185,14215.0,0.0,0.0,0.33014421385860004,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",C_union,learned,next_use,next_use,True,spearman,0,300.0,106596,106596.0,14215.0,14215.0,241451.0,0.6844411495500122,nan,0.031989366731306465,14215.0,0.0,0.0,0.33014421385860004,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",lfu_s,sampled,,binary,False,auc,0,300.0,101040,101040.0,13755.0,13755.0,233663.0,0.7592002156952534,0.6085488758690083,0.6067960154749352,13585.0,170.0,0.012359142130134497,0.36175936023264266,0.6462274567537726,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",lfu_s,sampled,,count,False,spearman,0,300.0,101040,101040.0,13755.0,13755.0,233663.0,0.7550917346777196,nan,0.18416514769452588,13755.0,0.0,0.0,0.35259905488913124,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",lfu_s,sampled,,next_use,False,spearman,0,300.0,101040,101040.0,13755.0,13755.0,233663.0,0.7581602564376901,nan,0.06030620650637285,13755.0,0.0,0.0,0.35019992729916394,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",lru_2hit_s,sampled,,binary,False,auc,0,300.0,56717,56717.0,9862.0,9862.0,167640.0,0.7776485325697924,0.5248310003940205,0.5255314459400072,9613.0,249.0,0.025248428310687486,0.25785844656256335,0.7613648184749818,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",lru_2hit_s,sampled,,count,False,spearman,0,300.0,56717,56717.0,9862.0,9862.0,167640.0,0.770860176568838,nan,0.04537136212885406,9862.0,0.0,0.0,0.2397079699858041,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",lru_2hit_s,sampled,,next_use,False,spearman,0,300.0,56717,56717.0,9862.0,9862.0,167640.0,0.7757158196134574,nan,0.04836338627124246,9862.0,0.0,0.0,0.23402960859866154,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",lru_s,sampled,,binary,False,auc,0,300.0,101134,101134.0,13656.0,13656.0,231878.0,0.6706673336840925,0.5292838545039228,0.5305787981378088,13631.0,25.0,0.001830697129466901,0.3624780316344464,0.6386912185459614,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",lru_s,sampled,,count,False,spearman,0,300.0,101134,101134.0,13656.0,13656.0,231878.0,0.6702403850300589,nan,0.048664145370298104,13656.0,0.0,0.0,0.3612331575864089,nan,1.0
synthetic_trace,0.01,4.0,"l1=0.01,l2x4",lru_s,sampled,,next_use,False,spearman,0,300.0,101134,101134.0,13656.0,13656.0,231878.0,0.6705163922407473,nan,0.0472104664341012,13656.0,0.0,0.0,0.36086701816051553,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,binary,binary,True,auc,0,300.0,106763,106763.0,14817.0,14817.0,251663.0,0.518367817279457,0.5135921565777681,0.513488372228923,14816.0,1.0,6.74900452183303e-05,0.32624687858540863,0.6737531214145913,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,binary,count,False,spearman,0,300.0,106763,106763.0,14817.0,14817.0,251663.0,0.518367817279457,nan,0.05196664404534579,14816.0,1.0,6.74900452183303e-05,0.32624687858540863,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,binary,next_use,False,spearman,0,300.0,106763,106763.0,14817.0,14817.0,251663.0,0.518367817279457,nan,-0.12269531832732128,14816.0,1.0,6.74900452183303e-05,0.32624687858540863,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,count,binary,False,auc,0,300.0,106540,106540.0,14533.0,14533.0,246883.0,0.5700635523709612,0.4304855549607887,0.43119593371184906,14530.0,3.0,0.00020642675290717677,0.32952590655748987,0.6706125258086717,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,count,count,True,spearman,0,300.0,106540,106540.0,14533.0,14533.0,246883.0,0.5699703908329047,nan,-0.01435080942091237,14533.0,0.0,0.0,0.32931947980458265,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,count,next_use,False,spearman,0,300.0,106540,106540.0,14533.0,14533.0,246883.0,0.5700351988593787,nan,0.014440063689720969,14533.0,0.0,0.0,0.32931947980458265,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,next_use,binary,False,auc,0,300.0,106416,106416.0,14657.0,14657.0,248976.0,0.5044863761969025,0.5084826965120123,0.5081734364843672,14656.0,1.0,6.822678583611926e-05,0.32851197380091424,0.6715338427947598,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,next_use,count,False,spearman,0,300.0,106416,106416.0,14657.0,14657.0,248976.0,0.5044783432941328,nan,0.11729537411927254,14657.0,0.0,0.0,0.3284437470150781,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_none,learned,next_use,next_use,True,spearman,0,300.0,106416,106416.0,14657.0,14657.0,248976.0,0.5044823597455177,nan,0.08632269710249378,14657.0,0.0,0.0,0.32851197380091424,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,binary,binary,True,auc,0,300.0,105504,105504.0,14355.0,14355.0,243799.0,0.7591827694125078,0.5408877207804285,0.5371727188113407,14040.0,315.0,0.0219435736677116,0.3523510971786834,0.6621794871794872,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,binary,count,False,spearman,0,300.0,105504,105504.0,14355.0,14355.0,243799.0,0.7563853830409477,nan,0.10023820282963818,14355.0,0.0,0.0,0.33807035876001396,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,binary,next_use,False,spearman,0,300.0,105504,105504.0,14355.0,14355.0,243799.0,0.7575461753329588,nan,-0.08783332945540981,14355.0,0.0,0.0,0.3340996168582375,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,count,binary,False,auc,0,300.0,105458,105458.0,14383.0,14383.0,244315.0,0.802918363587991,0.678619853350257,0.6752619629093555,13548.0,835.0,0.05805464784815407,0.3835083084196621,0.6544877472689696,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,count,count,True,spearman,0,300.0,105458,105458.0,14383.0,14383.0,244315.0,0.7951824488877064,nan,0.22620852969432725,14383.0,0.0,0.0,0.344712507821734,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,count,next_use,False,spearman,0,300.0,105458,105458.0,14383.0,14383.0,244315.0,0.7983832347584061,nan,0.06317430753737135,14383.0,0.0,0.0,0.3331711047764722,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,next_use,binary,False,auc,0,300.0,105126,105126.0,14299.0,14299.0,242905.0,0.6898993433646899,0.6585354422386234,0.659434831297326,14244.0,55.0,0.003846422826771103,0.3344289810476257,0.6681409716371806,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,next_use,count,False,spearman,0,300.0,105126,105126.0,14299.0,14299.0,242905.0,0.6892118317860892,nan,0.19570990412354297,14299.0,0.0,0.0,0.33156164766766905,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",A_pd,learned,next_use,next_use,True,spearman,0,300.0,105126,105126.0,14299.0,14299.0,242905.0,0.6895452954858895,nan,0.07657246017854834,14299.0,0.0,0.0,0.3307224281418281,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,binary,binary,True,auc,0,300.0,107655,107655.0,14663.0,14663.0,249030.0,0.4661727502710517,0.3378131042151261,0.3379508455249692,14663.0,0.0,0.0,0.3212166678033145,0.6787833321966855,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,binary,count,False,spearman,0,300.0,107655,107655.0,14663.0,14663.0,249030.0,0.4661727502710517,nan,-0.282785255641998,14663.0,0.0,0.0,0.3212166678033145,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,binary,next_use,False,spearman,0,300.0,107655,107655.0,14663.0,14663.0,249030.0,0.4661727502710517,nan,-0.26508251053062565,14663.0,0.0,0.0,0.3212166678033145,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,count,binary,False,auc,0,300.0,106427,106427.0,14566.0,14566.0,247364.0,0.5916827024142559,0.3659245598133508,0.3652600831816846,14565.0,1.0,6.86530275985171e-05,0.327406288617328,0.6726398901476142,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,count,count,True,spearman,0,300.0,106427,106427.0,14566.0,14566.0,247364.0,0.5916503614107146,nan,-0.13467083058722107,14566.0,0.0,0.0,0.3273376355897295,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,count,next_use,False,spearman,0,300.0,106427,106427.0,14566.0,14566.0,247364.0,0.5916786597888133,nan,-0.20744808175441593,14566.0,0.0,0.0,0.3273376355897295,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,next_use,binary,False,auc,0,300.0,105385,105385.0,14295.0,14295.0,242791.0,0.6726649669880679,0.4747612439322875,0.47347096985110887,14278.0,17.0,0.0011892270024484086,0.3391395592864638,0.6616472895363497,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,next_use,count,False,spearman,0,300.0,105385,105385.0,14295.0,14295.0,242791.0,0.6724466722407338,nan,-0.039158936991803554,14295.0,0.0,0.0,0.3384400139909059,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",B,learned,next_use,next_use,True,spearman,0,300.0,105385,105385.0,14295.0,14295.0,242791.0,0.6725619977676273,nan,-0.05058443623262239,14295.0,0.0,0.0,0.33802028681357116,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,binary,binary,True,auc,0,300.0,106428,106428.0,14803.0,14803.0,251441.0,0.521951471717023,0.5678161544901963,0.5682887487699013,14803.0,0.0,0.0,0.32648787407957847,0.6735121259204215,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,binary,count,False,spearman,0,300.0,106428,106428.0,14803.0,14803.0,251441.0,0.521951471717023,nan,0.1056542828805119,14803.0,0.0,0.0,0.32648787407957847,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,binary,next_use,False,spearman,0,300.0,106428,106428.0,14803.0,14803.0,251441.0,0.521951471717023,nan,-0.05707936963669811,14803.0,0.0,0.0,0.32648787407957847,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,count,binary,False,auc,0,300.0,105660,105660.0,14552.0,14552.0,247182.0,0.5368271152430193,0.5313229658376595,0.5309164901886192,14551.0,1.0,6.871907641561298e-05,0.3319818581638263,0.668064050580716,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,count,count,True,spearman,0,300.0,105660,105660.0,14552.0,14552.0,247182.0,0.5367866592227589,nan,0.19624310535120829,14552.0,0.0,0.0,0.33191313908741066,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,count,next_use,False,spearman,0,300.0,105660,105660.0,14552.0,14552.0,247182.0,0.5368190240389672,nan,0.0889427470758318,14552.0,0.0,0.0,0.33191313908741066,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,next_use,binary,False,auc,0,300.0,105779,105779.0,14381.0,14381.0,244289.0,0.6734769064509659,0.5162087681288892,0.5153331062327143,14350.0,31.0,0.0021556220012516514,0.3348863083234824,0.6665505226480837,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,next_use,count,False,spearman,0,300.0,105779,105779.0,14381.0,14381.0,244289.0,0.6728342250367393,nan,0.031697546097916536,14381.0,0.0,0.0,0.332939294902997,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lfu,learned,next_use,next_use,True,spearman,0,300.0,105779,105779.0,14381.0,14381.0,244289.0,0.673268137329147,nan,-0.08539709818053383,14381.0,0.0,0.0,0.332939294902997,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,binary,binary,True,auc,0,300.0,107666,107666.0,14666.0,14666.0,249097.0,0.4581990148416079,0.4077547321583122,0.4071664251734837,14663.0,3.0,0.0002045547524887495,0.3181508250375017,0.6818491749624983,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,binary,count,False,spearman,0,300.0,107666,107666.0,14666.0,14666.0,249097.0,0.4581990148416079,nan,-0.15894972644125757,14663.0,3.0,0.0002045547524887495,0.3181508250375017,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,binary,next_use,False,spearman,0,300.0,107666,107666.0,14666.0,14666.0,249097.0,0.4581990148416079,nan,-0.13369712753444787,14663.0,3.0,0.0002045547524887495,0.3181508250375017,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,count,binary,False,auc,0,300.0,105466,105466.0,14479.0,14479.0,245950.0,0.5298515958528156,0.5072645795218615,0.5070702732968325,14478.0,1.0,6.906554320049727e-05,0.32709441259755506,0.6729055874024449,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,count,count,True,spearman,0,300.0,105466,105466.0,14479.0,14479.0,245950.0,0.5298515958528156,nan,0.049057686902221724,14478.0,1.0,6.906554320049727e-05,0.32709441259755506,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,count,next_use,False,spearman,0,300.0,105466,105466.0,14479.0,14479.0,245950.0,0.5298515958528156,nan,-0.030909680596277092,14478.0,1.0,6.906554320049727e-05,0.32709441259755506,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,next_use,binary,False,auc,0,300.0,106278,106278.0,14613.0,14613.0,248278.0,0.40154987554273835,0.6074214762332045,0.6067141677671708,14610.0,3.0,0.00020529665366454526,0.3260110860192979,0.6739889139807022,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,next_use,count,False,spearman,0,300.0,106278,106278.0,14613.0,14613.0,248278.0,0.40154987554273835,nan,0.1926280488605595,14610.0,3.0,0.00020529665366454526,0.3260110860192979,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_lru,learned,next_use,next_use,True,spearman,0,300.0,106278,106278.0,14613.0,14613.0,248278.0,0.40154987554273835,nan,0.1369275688432008,14610.0,3.0,0.00020529665366454526,0.3260110860192979,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,binary,binary,True,auc,0,300.0,106733,106733.0,14773.0,14773.0,250915.0,0.5260865233246318,0.5137770331155666,0.5142936272372152,14773.0,0.0,0.0,0.32491707845393625,0.6750829215460638,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,binary,count,False,spearman,0,300.0,106733,106733.0,14773.0,14773.0,250915.0,0.5260865233246318,nan,0.06072205640554857,14773.0,0.0,0.0,0.32491707845393625,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,binary,next_use,False,spearman,0,300.0,106733,106733.0,14773.0,14773.0,250915.0,0.5260865233246318,nan,-0.14388290405438658,14773.0,0.0,0.0,0.32491707845393625,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,count,binary,False,auc,0,300.0,105395,105395.0,14424.0,14424.0,244997.0,0.5764560382372029,0.508365462320695,0.5083739699617984,14423.0,1.0,6.932889628397117e-05,0.3329173599556295,0.6671288913540873,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,count,count,True,spearman,0,300.0,105395,105395.0,14424.0,14424.0,244997.0,0.5764111397282415,nan,0.18292922220134172,14424.0,0.0,0.0,0.3329173599556295,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,count,next_use,False,spearman,0,300.0,105395,105395.0,14424.0,14424.0,244997.0,0.5764478748719372,nan,0.08705596898780796,14424.0,0.0,0.0,0.3328480310593455,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,next_use,binary,False,auc,0,300.0,106110,106110.0,14465.0,14465.0,245725.0,0.6208769966425882,0.5276560925663575,0.5279106384016635,14457.0,8.0,0.000553059108192188,0.33307984790874523,0.6672892024624749,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,next_use,count,False,spearman,0,300.0,106110,106110.0,14465.0,14465.0,245725.0,0.6207223522230135,nan,0.10882036502887563,14465.0,0.0,0.0,0.33280331835464916,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",C_union,learned,next_use,next_use,True,spearman,0,300.0,106110,106110.0,14465.0,14465.0,245725.0,0.620795604842812,nan,0.053120164347286926,14465.0,0.0,0.0,0.3325267888005531,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",lfu_s,sampled,,binary,False,auc,0,300.0,103574,103574.0,14269.0,14269.0,242346.0,0.7960230414366237,0.6496980641787264,0.6300086031383155,13661.0,608.0,0.0426098535286285,0.38636204359100146,0.6409486860405534,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",lfu_s,sampled,,count,False,spearman,0,300.0,103574,103574.0,14269.0,14269.0,242346.0,0.7829013063966395,nan,0.2939842868814951,14269.0,0.0,0.0,0.3559464573551055,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",lfu_s,sampled,,next_use,False,spearman,0,300.0,103574,103574.0,14269.0,14269.0,242346.0,0.7912571282381389,nan,0.04926536749057941,14269.0,0.0,0.0,0.3461349779241713,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",lru_2hit_s,sampled,,binary,False,auc,0,300.0,60595,60595.0,10569.0,10569.0,179657.0,0.777286718580406,0.5147841253250556,0.5204828756476428,10090.0,479.0,0.045321222442993664,0.27996972277415083,0.7542120911793855,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",lru_2hit_s,sampled,,count,False,spearman,0,300.0,60595,60595.0,10569.0,10569.0,179657.0,0.7661488280445515,nan,0.00945918059559236,10569.0,0.0,0.0,0.2452455293783707,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",lru_2hit_s,sampled,,next_use,False,spearman,0,300.0,60595,60595.0,10569.0,10569.0,179657.0,0.7727502963981364,nan,0.01116965945854272,10569.0,0.0,0.0,0.23937931687009179,nan,1.0
synthetic_trace,0.02,1.0,"l1=0.02,l2x1",lru_s,sampled,,binary,False,auc,0,300.0,104447,104447.0,14187.0,14187.0,240906.0,0.6696968942243032,0.5180230443288733,0.5212058232412027,14076.0,111.0,0.007824064284203848,0.35567773313596956,0.6494032395566922,1.0
