trace,l1_fraction,l2_multiplier,cell,target,seed,arm,variant,requested_tokens,measured_requests,l1_avoided_tokens,l2_avoided_tokens,avoided_prefill_tokens,l2_present_unusable_tokens,attribution_measured_requests,fully_served_requests,beyond_prefix_tokens,beyond_prefix_blocks,l2_hit_tokens,l2_hit_blocks_checked,downstream_absent_tokens,downstream_absent_blocks,unexplained_states,unexplained_after_promotion,root_rejected_tokens,root_rejected_blocks,unusable_after_rejected_tokens,unusable_after_rejected_blocks,absent_rejected_tokens,absent_rejected_blocks,downstream_rejected_tokens,downstream_rejected_blocks,root_evicted_tokens,root_evicted_blocks,unusable_after_evicted_tokens,unusable_after_evicted_blocks,absent_evicted_tokens,absent_evicted_blocks,downstream_evicted_tokens,downstream_evicted_blocks,root_compulsory_tokens,root_compulsory_blocks,unusable_after_compulsory_tokens,unusable_after_compulsory_blocks,absent_compulsory_tokens,absent_compulsory_blocks,downstream_compulsory_tokens,downstream_compulsory_blocks,root_unexplained_tokens,root_unexplained_blocks,unusable_after_unexplained_tokens,unusable_after_unexplained_blocks,absent_unexplained_tokens,absent_unexplained_blocks,downstream_unexplained_tokens,downstream_unexplained_blocks,root_loss_tokens,unusable_tokens,decision_loss_tokens,absent_loss_tokens,perblock_decision_loss_tokens,removal_rejections,removal_rejections_window,removal_promotions,resident_evictions,resident_evictions_window,evictions_with_orphans,evictions_with_orphans_window,share_evictions_with_orphans,share_evictions_with_orphans_window,orphaned_blocks,orphaned_blocks_window,orphaned_bytes,orphaned_bytes_window,orphaned_blocks_per_eviction
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,B,direct_child,83026370,9997,29393272,935020,30328292,455299,9997,8,53633098,110318,935020,1827,47885784,97612,0,0,176939,360,1024,2,4356152,8543,4179213,8183,924623,1820,454275,888,14014443,27412,13089820,25592,3255433,7809,0,0,33872184,71646,30616751,63837,0,0,0,0,0,0,0,0,4356995,455299,1556861,52242779,18825894,97723,41261,6205,166727,66328,68809,27307,0.4127046009344617,0.4116964178024364,182572,71833,190573963264,74973747200,1.0950355971138448
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,B,direct_child,83026370,9997,29393272,950892,30344164,442368,9997,8,53633098,110318,950892,1858,47883089,97607,0,0,161400,329,1536,3,4178555,8200,4017155,7871,940674,1852,440832,861,14189099,27750,13248425,25898,3254675,7808,0,0,33872184,71646,30617509,63838,0,0,0,0,0,0,0,0,4356749,442368,1544442,52239838,18810022,97464,40913,6208,166983,66667,69070,27519,0.4136349209200937,0.4127829360853196,184656,72801,192773787648,75962998784,1.1058371211440685
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,B,direct_child,83026370,9997,29393272,945772,30339044,449536,9997,8,53633098,110318,945772,1848,47881280,97603,0,0,174144,359,1024,2,4434900,8705,4260756,8346,926733,1821,448512,876,13930706,27241,13003973,25420,3255633,7809,0,0,33872184,71646,30616551,63837,0,0,0,0,0,0,0,0,4356510,449536,1550413,52237790,18815142,99719,42346,6238,164698,65230,68020,26794,0.41299833634895383,0.41076191936225664,181428,70620,189421502464,73725138944,1.1015798613219348
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,B,none,83026370,9997,29393272,981100,30374372,497152,9997,8,53633098,110318,981100,1917,47797219,97441,0,0,752227,1483,53248,104,13143158,25710,12390931,24227,349716,697,443904,867,5139504,10074,4789788,9377,3255684,7809,0,0,33872184,71646,30616500,63837,0,0,0,0,0,0,0,0,4357627,497152,1599095,52154846,18779814,202525,85973,6636,61494,21445,15267,4640,0.24826812371938725,0.21636745162042434,41358,12592,43214589952,13144645632,0.6725534198458386
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,B,none,83026370,9997,29393272,979564,30372836,509440,9997,8,53633098,110318,979564,1914,47786270,97420,0,0,730085,1442,46080,90,13178592,25779,12448507,24337,372378,739,463360,905,5093318,9984,4720940,9245,3255361,7808,0,0,33872184,71646,30616823,63838,0,0,0,0,0,0,0,0,4357824,509440,1611903,52144094,18781350,202797,85923,6636,61222,21474,15260,4706,0.24925680310999315,0.21914873800875478,41224,12800,43059122176,13356097536,0.673352716343798
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,B,none,83026370,9997,29393272,979564,30372836,502784,9997,8,53633098,110318,979564,1914,47792985,97433,0,0,744035,1470,45056,88,13206113,25837,12462078,24367,357916,710,457728,894,5072453,9939,4714537,9229,3255814,7809,0,0,33872184,71646,30616370,63837,0,0,0,0,0,0,0,0,4357765,502784,1604735,52150750,18781350,202687,86063,6619,61349,21344,15261,4651,0.2487571109553538,0.2179066716641679,40991,12179,42810433536,12695451648,0.6681608502176074
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,B,none,83026370,9997,29393272,1001068,30394340,484352,9997,8,53633098,110318,1001068,1956,47789981,97427,0,0,743512,1471,56832,111,13175999,25776,12432487,24305,358431,709,427520,835,5099495,9994,4741064,9285,3255754,7809,0,0,33872184,71646,30616430,63837,0,0,0,0,0,0,0,0,4357697,484352,1586295,52147678,18759846,202768,86087,6632,61255,21317,15397,4756,0.25135907272875685,0.22310831730543698,41471,12562,43307214848,13100959744,0.6770222838951923
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,B,none,83026370,9997,29393272,983148,30376420,498688,9997,8,53633098,110318,983148,1921,47793565,97434,0,0,750076,1481,59392,116,13133168,25690,12383092,24209,351867,699,439296,858,5145910,10087,4794043,9388,3255754,7809,0,0,33872184,71646,30616430,63837,0,0,0,0,0,0,0,0,4357697,498688,1600631,52151262,18777766,202729,85744,6630,61296,21666,15492,4800,0.25274079874706346,0.2215452783162559,41449,12954,43286349824,13520078848,0.6762105194466197
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,B,all,83026370,9997,29393272,1151204,30544476,211456,9997,13,53633098,110318,1151204,2253,47915029,97668,0,0,0,0,0,0,0,0,0,0,1102138,2181,211456,413,18398254,36006,17296116,33825,3253271,7803,0,0,33872184,71646,30618913,63843,0,0,0,0,0,0,0,0,4355409,211456,1313594,52270438,18609710,0,0,6750,263903,107640,102611,41429,0.388820892524905,0.38488480118914903,257832,102428,267874689024,106361622528,0.9769953354073277
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,B,all,83026370,9997,29393272,1150506,30543778,208896,9997,15,53633098,110318,1150506,2253,47919475,97675,0,0,0,0,0,0,0,0,0,0,1099965,2176,208896,408,18401512,36011,17301547,33835,3254256,7806,0,0,33872184,71646,30617928,63840,0,0,0,0,0,0,0,0,4354221,208896,1308861,52273696,18610408,0,0,6711,263942,107648,102444,41353,0.3881307256897349,0.38415019322235433,259385,103598,269537171456,107626620928,0.9827348432610195
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,B,all,83026370,9997,29393272,1157860,30551132,211075,9997,13,53633098,110318,1157860,2266,47909262,97655,0,0,0,0,0,0,0,0,0,0,1100615,2178,211075,413,18391979,35993,17291364,33815,3254286,7806,0,0,33872184,71646,30617898,63840,0,0,0,0,0,0,0,0,4354901,211075,1311690,52264163,18603054,0,0,6744,263909,107627,102439,41434,0.38816031283510605,0.38497774721956385,257206,102650,267234000896,106579742720,0.9746010935587646
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,B,all,83026370,9997,29393272,1149584,30542856,228352,9997,14,53633098,110318,1149584,2250,47900667,97639,0,0,0,0,0,0,0,0,0,0,1099793,2177,228352,446,18382978,35976,17283185,33799,3254702,7806,0,0,33872184,71646,30617482,63840,0,0,0,0,0,0,0,0,4354495,228352,1328145,52255162,18611330,0,0,6772,263881,107612,102235,41311,0.38742842417604906,0.3838884139315318,256945,102162,267024648192,106148192256,0.9737154247558558
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,B,all,83026370,9997,29393272,1156836,30550108,210051,9997,13,53633098,110318,1156836,2264,47911036,97659,0,0,0,0,0,0,0,0,0,0,1101431,2179,210051,411,18394027,35997,17292596,33818,3253744,7805,0,0,33872184,71646,30618440,63841,0,0,0,0,0,0,0,0,4355175,210051,1311482,52266211,18604078,0,0,6738,263915,107631,102547,41506,0.38856071083492794,0.38563239215467665,256926,102730,266917044224,106688866304,0.9735179887463766
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,B,direct_child,83026370,9997,29393272,1159396,30552668,236163,9997,13,53633098,110318,1159396,2269,47882312,97603,0,0,185325,376,0,0,4798932,9406,4613607,9030,915555,1803,236163,462,13566423,26535,12650868,24732,3254347,7805,0,0,33872184,71646,30617837,63841,0,0,0,0,0,0,0,0,4355227,236163,1337043,52237539,18601518,102625,43934,6854,161174,63639,66043,26125,0.40976212044126226,0.41051870708213517,176611,69584,184337192960,72613353472,1.0957784754364848
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,B,direct_child,83026370,9997,29393272,1160932,30554204,232448,9997,13,53633098,110318,1160932,2272,47885302,97608,0,0,195178,394,0,0,4797237,9402,4602059,9008,905632,1785,232448,454,13570297,26544,12664665,24759,3253606,7805,0,0,33872184,71646,30618578,63841,0,0,0,0,0,0,0,0,4354416,232448,1333258,52239718,18599982,103935,44976,6871,159847,62598,65451,25615,0.40946029640844056,0.4091983769449503,174370,67329,182004424704,70293506048,1.0908556306968538
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,B,direct_child,83026370,9997,29393272,1145255,30538527,246272,9997,14,53633098,110318,1145255,2242,47886417,97612,0,0,196231,394,0,0,5004820,9807,4808589,9413,906224,1787,246272,481,13364567,26142,12458343,24355,3252699,7802,0,0,33872184,71646,30619485,63844,0,0,0,0,0,0,0,0,4355154,246272,1348727,52241571,18615659,104647,45855,6886,159120,61725,65141,25283,0.4093828557063851,0.40960712839206154,173802,66208,181408759808,69120583680,1.0922699849170436
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,B,direct_child,83026370,9997,29393272,1193188,30586460,204419,9997,13,53633098,110318,1193188,2335,47880623,97599,0,0,189806,384,0,0,4982314,9764,4792508,9380,911522,1796,204419,400,13380993,26173,12469471,24377,3253540,7804,0,0,33872184,71646,30618644,63842,0,0,0,0,0,0,0,0,4354868,204419,1305747,52235491,18567726,104984,45234,6896,158773,62335,64996,25562,0.4093643125720368,0.4100745969359108,172664,66695,180194301952,69591074816,1.0874896865336046
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,B,direct_child,83026370,9997,29393272,1184484,30577756,216064,9997,13,53633098,110318,1184484,2318,47877553,97594,0,0,189453,383,512,1,4933726,9670,4744273,9287,911496,1797,215552,421,13426640,26262,12515144,24465,3254048,7804,0,0,33872184,71646,30618136,63842,0,0,0,0,0,0,0,0,4354997,216064,1317013,52232550,18576430,103463,44781,6913,160277,62779,65521,25725,0.40879851756646307,0.4097707832236894,174680,67607,182357932032,70574645248,1.0898631743793556
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,B,none,83026370,9997,29393272,1240292,30633564,248320,9997,13,53633098,110318,1240292,2427,47788825,97422,0,0,706805,1394,16896,33,12841279,25122,12134474,23728,394322,785,231424,452,5431023,10638,5036701,9853,3254534,7805,0,0,33872184,71646,30617650,63841,0,0,0,0,0,0,0,0,4355661,248320,1349447,52144486,18520622,202344,85922,7340,60969,21470,16038,5434,0.26305171480588496,0.25309734513274335,44679,15825,46673582080,16531421184,0.732815037150027
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,B,none,83026370,9997,29393272,1276132,30669404,220803,9997,13,53633098,110318,1276132,2497,47780592,97405,0,0,724457,1431,8192,16,12897838,25232,12173381,23801,375569,746,212611,416,5366141,10511,4990572,9765,3255545,7807,0,0,33872184,71646,30616639,63839,0,0,0,0,0,0,0,0,4355571,220803,1320829,52136163,18484782,203349,86295,7324,59980,21078,15964,5393,0.2661553851283761,0.2558591896764399,44615,15501,46591766528,16185200640,0.7438312770923641
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,B,none,83026370,9997,29393272,1235172,30628444,260096,9997,13,53633098,110318,1235172,2417,47781878,97409,0,0,716658,1417,9216,18,12937622,25310,12220964,23893,383749,760,250880,490,5328024,10437,4944275,9677,3255545,7807,0,0,33872184,71646,30616639,63839,0,0,0,0,0,0,0,0,4355952,260096,1360503,52137830,18525742,203023,86165,7321,60309,21210,16024,5318,0.26569832031703394,0.25073078736445076,44175,15392,46140024832,16079593472,0.7324777396408496
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,B,none,83026370,9997,29393272,1248996,30642268,230400,9997,13,53633098,110318,1248996,2444,47798557,97440,0,0,719735,1423,7168,14,12825219,25087,12105484,23664,379462,753,223232,436,5456299,10691,5076837,9938,3255948,7808,0,0,33872184,71646,30616236,63838,0,0,0,0,0,0,0,0,4355145,230400,1329597,52153702,18511918,203019,86119,7289,60345,21287,16068,5364,0.26626895351727564,0.25198477944285247,44622,15385,46610098176,16055394304,0.73944817300522
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,B,none,83026370,9997,29393272,1243364,30636636,245760,9997,13,53633098,110318,1243364,2433,47789442,97421,0,0,715628,1416,12800,25,12906948,25250,12191320,23834,384202,762,232960,455,5364842,10509,4980640,9747,3254702,7806,0,0,33872184,71646,30617482,63840,0,0,0,0,0,0,0,0,4354532,245760,1345590,52143974,18517550,202968,86168,7327,60358,21219,16079,5437,0.2663938500281653,0.25623262170696076,45166,15986,47183910912,16692678656,0.7483017992643891
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,B,all,83026370,9997,30578881,7806576,38385457,1211904,9997,37,52447489,107989,7806576,15250,39129925,80412,0,0,0,0,0,0,0,0,0,0,831573,1666,1211904,2367,9556825,18726,8725252,17060,3467511,8294,0,0,33872184,71646,30404673,63352,0,0,0,0,0,0,0,0,4299084,1211904,2043477,43429009,10768729,0,0,43379,215483,90398,88338,36921,0.4099534534046769,0.4084271775924246,362109,147151,378603720704,153488064512,1.680452750332973
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,B,all,83026370,9997,30578881,7796625,38375506,1233539,9997,37,52447489,107989,7796625,15231,39116150,80388,0,0,0,0,0,0,0,0,0,0,832987,1666,1233539,2410,9545141,18702,8712154,17036,3468188,8294,0,0,33872184,71646,30403996,63352,0,0,0,0,0,0,0,0,4301175,1233539,2066526,43417325,10778680,0,0,43367,215492,90360,88079,36788,0.408734430976556,0.4071270473660912,360130,145776,376487366656,152004945920,1.6711989308187776
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,B,all,83026370,9997,30578881,7730076,38308957,1276906,9997,38,52447489,107989,7730076,15102,39141552,80433,0,0,0,0,0,0,0,0,0,0,837240,1673,1276906,2495,9568323,18746,8731083,17073,3461715,8286,0,0,33872184,71646,30410469,63360,0,0,0,0,0,0,0,0,4298955,1276906,2114146,43440507,10845229,0,0,43309,215554,90411,88126,36718,0.4088349091179008,0.4061231487319021,361934,148587,378409711616,154986412032,1.6790873748573443
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,B,all,83026370,9997,30578881,7755918,38334799,1245184,9997,42,52447489,107989,7755918,15154,39148032,80448,0,0,0,0,0,0,0,0,0,0,832309,1661,1245184,2432,9574203,18757,8741894,17096,3466046,8294,0,0,33872184,71646,30406138,63352,0,0,0,0,0,0,0,0,4298355,1245184,2077493,43446387,10819387,0,0,43337,215520,90418,88161,36926,0.4090618040089087,0.40839213430954013,360503,147402,376830001152,153678628864,1.6727125092798811
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,B,all,83026370,9997,30578881,7733062,38311943,1294848,9997,41,52447489,107989,7733062,15109,39119188,80395,0,0,0,0,0,0,0,0,0,0,836036,1669,1294848,2529,9547395,18705,8711359,17036,3464355,8287,0,0,33872184,71646,30407829,63359,0,0,0,0,0,0,0,0,4300391,1294848,2130884,43419579,10842243,0,0,43364,215500,90372,87963,36721,0.40818097447795826,0.4063316071349533,360681,147114,377059031040,153413414912,1.67369373549884
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,B,direct_child,83026370,9997,30578881,7852710,38431591,1201664,9997,38,52447489,107989,7852710,15341,39092666,80342,0,0,14029,48,0,0,33639,96,19610,48,825644,1630,1201664,2347,9487292,18559,8661648,16929,3460776,8281,0,0,33872184,71646,30411408,63365,0,0,0,0,0,0,0,0,4300449,1201664,2041337,43393115,10722595,14660,6598,43481,200740,83714,87580,36410,0.43628574275181825,0.43493322502807175,356735,143991,373636784128,150675148800,1.7770997309953174
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,B,direct_child,83026370,9997,30578881,7693848,38272729,1321984,9997,35,52447489,107989,7693848,15029,39131595,80416,0,0,12855,48,0,0,28423,88,15568,40,813024,1605,1321984,2582,9531050,18644,8718026,17039,3474183,8309,0,0,33872184,71646,30398001,63337,0,0,0,0,0,0,0,0,4300062,1321984,2147863,43431657,10881457,14690,6522,43381,200815,83878,87460,36362,0.43552523466872495,0.43351057488256756,358479,145232,375441108992,151961190400,1.7851206334188183
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,B,direct_child,83026370,9997,30578881,7797326,38376207,1222144,9997,38,52447489,107989,7797326,15232,39129003,80411,0,0,13700,48,0,0,31418,93,17718,45,816813,1613,1222144,2387,9524417,18631,8707604,17018,3468503,8298,0,0,33872184,71646,30403681,63348,0,0,0,0,0,0,0,0,4299016,1222144,2052657,43428019,10777979,14564,6547,43330,200986,83843,87767,36520,0.43668215696615686,0.4355760170795415,357504,146028,374440564736,152806875136,1.7787507587593165
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,B,direct_child,83026370,9997,30578881,7747584,38326465,1249792,9997,33,52447489,107989,7747584,15132,39148662,80452,0,0,11533,41,0,0,27331,82,15798,41,821607,1627,1249792,2441,9550598,18688,8728991,17061,3468311,8296,0,0,33872184,71646,30403873,63350,0,0,0,0,0,0,0,0,4301451,1249792,2082932,43450113,10827721,14573,6523,43311,200999,83918,87885,36525,0.43724098129841443,0.4352463118758788,358568,145229,375516534784,151948603392,1.7839292732799665
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,B,direct_child,83026370,9997,30578881,7687511,38266392,1293824,9997,37,52447489,107989,7687511,15018,39165075,80484,0,0,13805,47,0,0,29180,86,15375,39,825031,1630,1293824,2527,9564790,18712,8739759,17082,3462243,8283,0,0,33872184,71646,30409941,63363,0,0,0,0,0,0,0,0,4301079,1293824,2132660,43466154,10887794,14553,6565,43322,201008,83899,87853,36408,0.43706220647934413,0.433950345057748,359894,145262,376895856640,151979833344,1.7904461513969594
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,B,none,83026370,9997,30578881,7875573,38454454,1098883,9997,35,52447489,107989,7875573,15383,39170299,80497,0,0,21502,60,64000,125,269084,555,247582,495,817706,1618,1034883,2022,9331765,18258,8514059,16640,3463526,8284,0,0,33872184,71646,30408658,63362,0,0,0,0,0,0,0,0,4302734,1098883,1938091,43473033,10699732,17761,9394,43375,197746,81081,84889,33916,0.4292830196312441,0.41829775163108496,321130,116395,336313624576,121751640064,1.62395193834515
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,B,none,83026370,9997,30578881,7912271,38491152,1062400,9997,37,52447489,107989,7912271,15456,39170409,80498,0,0,20667,60,38912,76,278553,576,257886,516,819983,1618,1023488,1999,9322081,18236,8502098,16618,3461759,8282,0,0,33872184,71646,30410425,63364,0,0,0,0,0,0,0,0,4302409,1062400,1903050,43472818,10663034,17668,9345,43367,197851,81132,84737,33689,0.42828694320473487,0.41523689789478874,322642,116657,337894109184,122043449344,1.6307322176789605
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,B,none,83026370,9997,30578881,7906739,38485620,1077760,9997,37,52447489,107989,7906739,15445,39161368,80479,0,0,20458,53,30720,60,306399,622,285941,569,813833,1614,1047040,2045,9284407,18171,8470574,16557,3467331,8293,0,0,33872184,71646,30404853,63353,0,0,0,0,0,0,0,0,4301622,1077760,1912051,43462990,10668566,17903,9462,43408,197571,80995,84653,33774,0.4284687530052487,0.41698870300635843,323121,116459,338401429504,121825284096,1.635467755895349
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,B,none,83026370,9997,30578881,7859204,38438085,1108480,9997,34,52447489,107989,7859204,15351,39178084,80510,0,0,26247,71,48128,94,274338,568,248091,497,807439,1595,1060352,2071,9333283,18259,8525844,16664,3468035,8297,0,0,33872184,71646,30404149,63349,0,0,0,0,0,0,0,0,4301721,1108480,1942166,43479805,10716101,17786,9423,43305,197799,81078,84786,33924,0.42864726313075396,0.4184118996521868,321254,117918,336450117632,123365111808,1.6241437014342843
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,B,none,83026370,9997,30578881,7901724,38480605,1057792,9997,36,52447489,107989,7901724,15436,39185422,80526,0,0,24657,73,51712,101,298055,616,273398,543,813394,1601,1006080,1965,9317734,18225,8504340,16624,3464500,8287,0,0,33872184,71646,30407684,63359,0,0,0,0,0,0,0,0,4302551,1057792,1895843,43487973,10673581,18043,9624,43318,197524,80883,84761,33732,0.429117474332233,0.41704684544341825,321002,115349,336209358848,120693557248,1.6251290982361637
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,B,all,83026370,9997,30578881,8627814,39206695,1611729,9997,78,52447489,107989,8627814,16878,37931195,78044,0,0,0,0,0,0,0,0,0,0,663984,1320,1611729,3148,8335762,16317,7671778,14997,3612767,8599,0,0,33872184,71646,30259417,63047,0,0,0,0,0,0,0,0,4276751,1611729,2275713,42207946,9947491,0,0,46874,211832,87992,86093,36126,0.4064211261754598,0.41056005091371944,359765,152687,373670641664,158090993664,1.6983505797046716
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,B,all,83026370,9997,30578881,8642597,39221478,1600416,9997,81,52447489,107989,8642597,16909,37929114,78038,0,0,0,0,0,0,0,0,0,0,657895,1309,1600416,3126,8332292,16308,7674397,14999,3617467,8607,0,0,33872184,71646,30254717,63039,0,0,0,0,0,0,0,0,4275362,1600416,2258311,42204476,9932708,0,0,46917,211789,87984,85993,36126,0.40603147472248324,0.4105973813420622,357917,152548,371622068224,157878829056,1.689969734027735
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,B,all,83026370,9997,30578881,8665592,39244473,1564672,9997,78,52447489,107989,8665592,16951,37940434,78063,0,0,0,0,0,0,0,0,0,0,658094,1309,1564672,3056,8345041,16336,7686947,15027,3618697,8610,0,0,33872184,71646,30253487,63036,0,0,0,0,0,0,0,0,4276791,1564672,2222766,42217225,9909713,0,0,46872,211834,88005,85997,36054,0.40596410396820154,0.4096812681097665,356881,151281,370648899584,156645105664,1.6847201110303351
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,B,all,83026370,9997,30578881,8566336,39145217,1663383,9997,81,52447489,107989,8566336,16760,37941946,78064,0,0,0,0,0,0,0,0,0,0,652975,1298,1663383,3249,8345586,16334,7692611,15036,3622849,8618,0,0,33872184,71646,30249335,63028,0,0,0,0,0,0,0,0,4275824,1663383,2316358,42217770,10008969,0,0,46801,211905,88007,86101,36093,0.40631886930464123,0.41011510448032545,359078,153367,372947816448,158861670400,1.6945234892994503
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,B,all,83026370,9997,30578881,8594407,39173288,1638930,9997,83,52447489,107989,8594407,16816,37938451,78057,0,0,0,0,0,0,0,0,0,0,658565,1307,1638930,3202,8341968,16325,7683403,15018,3617136,8607,0,0,33872184,71646,30255048,63039,0,0,0,0,0,0,0,0,4275701,1638930,2297495,42214152,9980898,0,0,46850,211852,87985,85947,36120,0.40569359741706473,0.4105245212252088,354440,151827,368191506432,157252489216,1.6730547740875705
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,B,direct_child,83026370,9997,30578881,8727675,39306556,1520640,9997,78,52447489,107989,8727675,17072,37922539,78028,0,0,0,0,0,0,0,0,0,0,656467,1306,1520640,2970,8326990,16301,7670523,14995,3620168,8613,0,0,33872184,71646,30252016,63033,0,0,0,0,0,0,0,0,4276635,1520640,2177107,42199174,9847630,6,6,46890,211812,87972,86129,36162,0.4066294638641814,0.4110626108307189,358666,151588,372505702400,156926054400,1.6933223802239723
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,B,direct_child,83026370,9997,30578881,8579855,39158736,1642418,9997,79,52447489,107989,8579855,16785,37949968,78077,0,0,0,0,0,0,0,0,0,0,658173,1311,1642418,3209,8353032,16349,7694859,15038,3617075,8607,0,0,33872184,71646,30255109,63039,0,0,0,0,0,0,0,0,4275248,1642418,2300591,42225216,9995450,3,3,46876,211834,88029,86004,36137,0.40599714871078296,0.41051244476252147,358346,152977,372112136192,158368897024,1.6916359035848825
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,B,direct_child,83026370,9997,30578881,8622128,39201009,1611282,9997,77,52447489,107989,8622128,16866,37937038,78055,0,0,0,0,0,0,0,0,0,0,659595,1312,1611282,3148,8341895,16329,7682300,15017,3617446,8608,0,0,33872184,71646,30254738,63038,0,0,0,0,0,0,0,0,4277041,1611282,2270877,42214079,9953177,1,1,46879,211829,88000,86005,36062,0.4060114526339642,0.4097954545454545,357290,151690,371127541760,157123747840,1.6866906797463992
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,B,direct_child,83026370,9997,30578881,8524057,39102938,1710487,9997,79,52447489,107989,8524057,16676,37936339,78054,0,0,0,0,0,0,0,0,0,0,655648,1303,1710487,3341,8340761,16326,7685113,15023,3620958,8615,0,0,33872184,71646,30251226,63031,0,0,0,0,0,0,0,0,4276606,1710487,2366135,42212945,10051248,2,2,46809,211902,88004,86063,36055,0.40614529357910734,0.40969728648697784,359136,153425,373023576064,158937430016,1.6948211909278819
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,B,direct_child,83026370,9997,30578881,8617044,39195925,1647104,9997,78,52447489,107989,8617044,16857,37907849,77996,0,0,0,0,0,0,0,0,0,0,662718,1320,1647104,3217,8311157,16269,7648439,14949,3612774,8599,0,0,33872184,71646,30259410,63047,0,0,0,0,0,0,0,0,4275492,1647104,2309822,42183341,9958261,4,4,46906,211801,87934,85853,36026,0.40534747239153734,0.40969363386175994,354314,151701,368020357120,157081339904,1.672862734359139
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,B,none,83026370,9997,30578881,8592037,39170918,1679255,9997,79,52447489,107989,8592037,16809,37899499,77982,0,0,0,0,0,0,0,0,0,0,652886,1297,1679255,3280,8304013,16254,7651127,14957,3623812,8621,0,0,33872184,71646,30248372,63025,0,0,0,0,0,0,0,0,4276698,1679255,2332141,42176197,9983268,1,1,46985,211720,87925,85987,35999,0.4061354619308521,0.40942849019050326,359392,154222,373225510912,159694331904,1.697487247307765
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,B,none,83026370,9997,30578881,8589337,39168218,1635603,9997,85,52447489,107989,8589337,16806,37947150,78075,0,0,0,0,0,0,0,0,0,0,660579,1309,1635603,3196,8350365,16341,7689786,15032,3614820,8603,0,0,33872184,71646,30257364,63043,0,0,0,0,0,0,0,0,4275399,1635603,2296182,42222549,9985968,2,2,46888,211817,88009,86201,36221,0.4069597813206683,0.4115601813450897,359243,153285,373112209408,158717622272,1.6960064584051326
