trace,l1_policy,l1_capacity_bytes,l2_policy,l2_capacity_bytes,hit_model,closure,measured_requests,requested_tokens,requested_blocks,avoided_prefill_tokens,l1_avoided_tokens,l2_avoided_tokens,l1_hit_blocks,l2_hit_blocks,l2_present_unusable_blocks,l2_present_unusable_tokens,l1_evictions,l2_admissions,l2_rejections,l2_evictions,l2_ancestor_copy_bytes,l2_byte_seconds,l2_already_held,offline_tiebreak,l2_eviction,l2_sample_width,l2_seed,l2_arm,l2_decisions,l2_byte_seconds_depth_1,l2_avoided_tokens_depth_1,l2_admitted_bytes_depth_1,l2_byte_seconds_depth_2-3,l2_avoided_tokens_depth_2-3,l2_admitted_bytes_depth_2-3,l2_byte_seconds_depth_4-7,l2_avoided_tokens_depth_4-7,l2_admitted_bytes_depth_4-7,l2_byte_seconds_depth_8-15,l2_avoided_tokens_depth_8-15,l2_admitted_bytes_depth_8-15,l2_byte_seconds_depth_16-31,l2_avoided_tokens_depth_16-31,l2_admitted_bytes_depth_16-31,l2_byte_seconds_depth_32-63,l2_avoided_tokens_depth_32-63,l2_admitted_bytes_depth_32-63,l2_byte_seconds_depth_64+,l2_avoided_tokens_depth_64+,l2_admitted_bytes_depth_64+,l1_fraction,l2_multiplier,l2_fraction,total_fraction,kind,arm,target,seed,seconds,extra_avoided_tokens,extra_fraction_of_input,gain_vs_lru_s_fraction,headroom_closure
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,412173,392704,19469,767,39,1106,566272,120847,19875,100972,18331,0,44497271846.911964,0,prefix_first,sampled,16,4,A_pd,119303,171699152.89600012,3085,99844096,499299817.4720003,5120,213098496,2031404892.160002,8704,529840128,3351949971.4560027,2560,805926912,7507156551.679995,0,1734742016,15405500186.62397,0,2133274624,15530261274.623997,0,1797793792,0.0025,1.0,0.0025,0.005,learned,A_pd,next_use,4,40.32448601722717,19469,0.0006067495204344537,-0.34953192268360117,-0.11105857222369866
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,502784,392704,110080,767,215,956,489472,120847,9715,111132,8207,0,44538504321.024025,0,prefix_first,sampled,16,0,B,119339,405756723.1999999,11776,119480320,1333398319.1040013,18944,228943872,2904948094.975994,29696,485634048,4169606303.7439976,25600,579846144,6428394053.632005,17408,1147809792,12549340788.736012,6656,1400004608,16747060037.632013,0,1094692864,0.0025,1.0,0.0025,0.005,learned,B,next_use,0,37.28871989250183,110080,0.0034306326575286182,-0.192838703877323,-0.05990896948792095
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,540160,392704,147456,767,288,832,425984,120847,8846,112001,7373,0,44538640300.031975,0,prefix_first,sampled,16,1,B,119374,563196383.2320006,13312,134219776,1280992579.583999,24576,234510336,3023865769.983997,36864,469311488,4193501421.5680046,28672,566503424,6250225823.743994,30720,1111851008,12386939135.999998,13312,1305980928,16839919185.919983,0,1067159552,0.0025,1.0,0.0025,0.005,learned,B,next_use,1,30.494029760360718,147456,0.004595452117991824,-0.10941106641165996,-0.03282831031163149
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,534528,392704,141824,767,277,850,435200,120847,9174,111673,7705,0,44535155666.94399,0,prefix_first,sampled,16,2,B,119378,703548002.3040007,15360,128133120,1244891336.7040005,27136,232552448,3000951005.1839986,36352,460277760,3678807658.496003,26624,588316672,6458131634.176003,22528,1124255744,12540680046.591997,13312,1364273152,16908145983.487988,512,1080696832,0.0025,1.0,0.0025,0.005,learned,B,next_use,2,42.54561758041382,141824,0.00441993137737408,-0.11571090141478844,-0.03456629539099588
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,530944,392704,138240,767,270,883,452096,120847,9790,111057,8290,0,44537555066.87996,0,prefix_first,sampled,16,3,B,119347,611657768.9600011,13824,136046592,1280091860.9919996,23552,253986816,3285507651.5839996,32256,478449664,3601821634.5600014,29696,575375360,6653999472.640002,25600,1145577472,11543650428.927986,13312,1398089728,17560826249.21597,0,1103783936,0.0025,1.0,0.0025,0.005,learned,B,next_use,3,35.801673889160156,138240,0.004308236360617335,-0.1384247900196025,-0.04240397912609149
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,531968,392704,139264,767,272,863,441856,120847,9096,111751,7627,0,44542113560.57602,0,prefix_first,sampled,16,4,B,119378,441211852.8000001,13312,126670848,1239538184.191999,21504,228954112,3123576078.3360004,34816,466190336,3637706256.384001,30720,578934784,6505567207.424001,25600,1115883520,12580359680.0,13312,1351575552,17014154301.440018,0,1061976064,0.0025,1.0,0.0025,0.005,learned,B,next_use,4,36.42324352264404,139264,0.004340149222547833,-0.16047824055954651,-0.0509895752373025
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,620045,392704,227341,767,445,642,328078,120847,24992,95855,23433,0,44514307289.08798,0,prefix_first,sampled,16,0,C_lfu,119288,1125850361.856,6669,240199680,1775236673.535999,13312,458655744,4109494360.064,23552,936869888,5977178144.768002,34816,1543948288,10167629316.095984,62464,2870444032,13304888004.607988,75264,3510528000,8054030428.160007,11264,2005065728,0.0025,1.0,0.0025,0.005,learned,C_lfu,next_use,0,42.632457971572876,227341,0.007085060492325704,-0.00458979232754967,-0.0014259052927569596
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,601613,392704,208909,767,409,693,354190,120847,25210,95637,23637,0,44514591232.00005,0,prefix_first,sampled,16,1,C_lfu,119274,1135030966.272001,6669,238587904,1796390289.4080014,12800,444758016,4142606456.8320036,21504,938565632,6083295711.232008,30208,1547698176,10061263081.472006,54272,2893021184,13347803676.672024,72192,3533867008,7948201050.112006,11264,2052136960,0.0025,1.0,0.0025,0.005,learned,C_lfu,next_use,1,24.198173761367798,208909,0.006510628977576727,-0.00809041746356262,-0.0024274942540562948
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,591373,392704,198669,767,389,704,359822,120847,24983,95864,23413,0,44504562464.76799,0,prefix_first,sampled,16,2,C_lfu,119277,1146051244.0319998,7181,248090624,1717935564.8000011,13312,462512128,4136797702.144,21504,925106176,6066188666.880001,30208,1544968192,10216422551.551989,54272,2918004736,13235992707.071991,60928,3529897984,7985174028.288005,11264,2024361984,0.0025,1.0,0.0025,0.005,learned,C_lfu,next_use,2,24.342209100723267,198669,0.006191500358271739,-0.02167015180190315,-0.006473520292328935
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,574477,392704,181773,767,356,729,372622,120847,25377,95470,23812,0,44515010752.51201,0,prefix_first,sampled,16,3,C_lfu,119282,1121647190.0159998,6669,256604160,1727177154.5599992,12288,441671680,4134089244.671996,21504,932048896,6004836802.560004,26112,1536616448,10112696412.159998,46080,2893379584,13393643546.624012,57856,3519528960,8020920401.920003,11264,2025363456,0.0025,1.0,0.0025,0.005,learned,C_lfu,next_use,3,22.003930807113647,181773,0.005664938136418509,-0.06778277576560086,-0.02076405106531895
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,572941,392704,180237,767,353,738,377036,120847,25213,95634,23652,0,44506055532.54398,0,prefix_first,sampled,16,4,C_lfu,119286,1094436958.2080014,6157,237991936,1695884560.384,12288,447496192,4075359559.679995,20480,947513344,5957175535.616003,26112,1553809408,10266669484.031996,46080,2913955840,13371898695.679983,57856,3559942144,8044630738.944007,11264,2024810496,0.0025,1.0,0.0025,0.005,learned,C_lfu,next_use,4,35.7789249420166,180237,0.005617068843522761,-0.095816973247314,-0.03044441881571888
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,458240,392704,65536,767,128,566,289792,120847,8886,111961,7851,0,44538453905.40803,0,prefix_first,sampled,16,0,C_lru,119812,531392921.60000026,10240,105627648,845710589.9520006,10752,180027392,2273639360.5120025,15872,384858112,3113706690.56,10752,443095040,5865248458.752006,11264,793366528,16268680015.872002,6656,991078400,15640075868.160019,0,887384064,0.0025,1.0,0.0025,0.005,learned,C_lru,next_use,0,38.59886646270752,65536,0.0020424231635519214,-0.2643489205399227,-0.08212496296835678
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,454144,392704,61440,767,120,571,292352,120847,7795,113052,6747,0,44537774397.43998,0,prefix_first,sampled,16,1,C_lru,119799,488496386.048,8704,88862720,812838809.6000006,13824,175038464,2133538445.3119988,15360,376655872,3145261641.7279987,8704,417136640,6386829078.527992,8192,774539264,15956169639.935995,6656,963457024,15614640396.287992,0,876650496,0.0025,1.0,0.0025,0.005,learned,C_lru,next_use,1,33.2895872592926,61440,0.0019147717158299264,-0.2512299676844951,-0.07538044924721458
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,459776,392704,67072,767,131,562,287744,120847,7584,113263,6560,0,44575293392.895996,0,prefix_first,sampled,16,2,C_lru,119823,344912461.8240001,7680,87769088,836845928.4480004,12800,160090112,2499469133.823999,17408,380082176,2513400315.903998,11264,365322240,6622596042.751996,11264,723736576,16186954096.639992,6656,884920320,15571115413.50401,0,790818816,0.0025,1.0,0.0025,0.005,learned,C_lru,next_use,2,34.0335750579834,67072,0.0020902924564476697,-0.23937585198321842,-0.07150870236039603
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,458240,392704,65536,767,128,610,312320,120847,7807,113040,6725,0,44545147439.10399,0,prefix_first,sampled,16,3,C_lru,119765,497250140.15999913,6144,97681408,1070859563.0079999,9216,178462720,2180824629.2479973,16896,375148544,3038413264.895998,15360,398954496,5603533078.527991,11264,805691392,15803275542.528025,6656,993665024,16350991220.735977,0,902279168,0.0025,1.0,0.0025,0.005,learned,C_lru,next_use,3,35.26911163330078,65536,0.0020424231635519214,-0.2564032662174969,-0.07854459267742972
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,456704,392704,64000,767,125,552,282624,120847,8252,112595,7233,0,44542901399.55196,0,prefix_first,sampled,16,4,C_lru,119828,379947397.12000066,7680,101183488,872868491.2640004,9216,188213248,2089301254.143996,15872,362076160,2997514438.655996,13312,404768768,6450519302.144001,11264,759478272,15953890547.71198,6656,911462400,15798859968.511986,0,840593408,0.0025,1.0,0.0025,0.005,learned,C_lru,next_use,4,41.1266610622406,64000,0.0019945538706561735,-0.27925562134659815,-0.0887293222149236
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,562701,392704,169997,767,333,799,408462,120847,19841,101006,18292,0,44492262627.32796,0,prefix_first,sampled,16,0,C_union,119298,994231840.7680011,7181,202391552,1490143989.7599988,11264,384350208,4080254167.039999,18944,862132224,5831746783.2319975,24576,1393362944,10661159962.623999,40960,2706219008,13151620980.73596,55808,3168790528,8283104903.168003,11264,2106972160,0.0025,1.0,0.0025,0.005,learned,C_union,next_use,0,25.626325845718384,169997,0.005297940224217774,-0.09664892182422974,-0.03002580494573181
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,564749,392704,172045,767,337,800,408974,120847,19772,101075,18222,0,44493041872.89601,0,prefix_first,sampled,16,1,C_union,119297,963576248.3199997,6669,199864320,1493865480.1919973,12800,394002432,4100055957.504,19456,840497152,5854253584.383998,25088,1399412736,10636611057.664003,40960,2729910272,13116214026.239994,55808,3224610816,8328465518.592015,11264,2135638016,0.0025,1.0,0.0025,0.005,learned,C_union,next_use,1,37.2343430519104,172045,0.005361765948078771,-0.06886994658049199,-0.020664125226449052
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,562688,392704,169984,767,332,802,409804,120847,19905,100942,18356,0,44490917163.00797,0,prefix_first,sampled,16,2,C_union,119298,947730665.4720004,5632,198653952,1529012353.0239973,11264,382474240,4176454494.2079906,18944,842717184,5922770679.808008,26112,1405511680,10527171149.824003,40960,2692046848,13104474433.535965,55808,3202236416,8283303387.136005,11264,2131458048,0.0025,1.0,0.0025,0.005,learned,C_union,next_use,2,37.132057428359985,169984,0.005297535080462796,-0.069124789899284,-0.020649635231290344
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,567309,392704,174605,767,342,800,409174,120847,19774,101073,18218,0,44492756557.82401,0,prefix_first,sampled,16,3,C_union,119291,970320842.752,6669,200415232,1535593920.5119977,12288,397424640,4038766237.6960006,20992,830990336,5861584269.31201,26624,1403136000,10769823293.43999,40960,2728624128,13001566689.279997,55808,3205629952,8315101304.832016,11264,2138832896,0.0025,1.0,0.0025,0.005,learned,C_union,next_use,3,35.78342294692993,174605,0.005441548102905018,-0.07941445651750594,-0.024327210147845252
synthetic_trace,lru,109270871,learned,109270871,tree,union,1674,32087376,63556,564237,392704,171533,767,336,796,407126,120847,19766,101081,18221,0,44493210836.992,0,prefix_first,sampled,16,4,C_union,119302,938066079.7440008,6669,198719488,1517525874.6879988,11776,394416128,4176675610.6239924,18944,830154752,5957803380.736006,26112,1396398080,10605432410.111994,40960,2727458816,13019729301.503988,55808,3193065472,8277978179.584019,11264,2119256064,0.0025,1.0,0.0025,0.005,learned,C_union,next_use,4,40.69829058647156,171533,0.005345809517113521,-0.10955313293017031,-0.03480887935054581
synthetic_trace,lru,109270871,lfu,437083484,tree,union,1674,32087376,63556,2878989,392704,2486285,767,4857,0,0,120847,120847,0,114994,0,178303198814.2079,0,prefix_first,heap,16,0,lfu,0,4788005734.399996,66061,1557209088,9546157559.807995,132096,2975152128,17121348919.295992,235008,5672136704,27360676509.695976,344064,9431748608,46051680770.048004,536576,15910316032,47028172890.1119,710144,17543647232,26407156430.848015,462336,11820316672,0.0025,4.0,0.01,0.0125,heap,lfu,,0,0.726219892501831,2486285,0.077484833911006,0.38868595270539147,0.14010167887855232
synthetic_trace,lru,109270871,lfu,437083484,tree,union,1674,32087376,63556,2878989,392704,2486285,767,4857,0,0,120847,120847,0,114994,0,178303198814.2079,0,prefix_first,heap,16,0,lfu,0,4788005734.399996,66061,1557209088,9546157559.807995,132096,2975152128,17121348919.295992,235008,5672136704,27360676509.695976,344064,9431748608,46051680770.048004,536576,15910316032,47028172890.1119,710144,17543647232,26407156430.848015,462336,11820316672,0.0025,4.0,0.01,0.0125,heap,lfu,,1,0.726219892501831,2486285,0.077484833911006,0.35816294904109747,0.133079055467573
synthetic_trace,lru,109270871,lfu,437083484,tree,union,1674,32087376,63556,2878989,392704,2486285,767,4857,0,0,120847,120847,0,114994,0,178303198814.2079,0,prefix_first,heap,16,0,lfu,0,4788005734.399996,66061,1557209088,9546157559.807995,132096,2975152128,17121348919.295992,235008,5672136704,27360676509.695976,344064,9431748608,46051680770.048004,536576,15910316032,47028172890.1119,710144,17543647232,26407156430.848015,462336,11820316672,0.0025,4.0,0.01,0.0125,heap,lfu,,2,0.726219892501831,2486285,0.077484833911006,0.37510191507196744,0.1370288756703053
synthetic_trace,lru,109270871,lfu,437083484,tree,union,1674,32087376,63556,2878989,392704,2486285,767,4857,0,0,120847,120847,0,114994,0,178303198814.2079,0,prefix_first,heap,16,0,lfu,0,4788005734.399996,66061,1557209088,9546157559.807995,132096,2975152128,17121348919.295992,235008,5672136704,27360676509.695976,344064,9431748608,46051680770.048004,536576,15910316032,47028172890.1119,710144,17543647232,26407156430.848015,462336,11820316672,0.0025,4.0,0.01,0.0125,heap,lfu,,3,0.726219892501831,2486285,0.077484833911006,0.4032410654534767,0.14330465859053157
synthetic_trace,lru,109270871,lfu,437083484,tree,union,1674,32087376,63556,2878989,392704,2486285,767,4857,0,0,120847,120847,0,114994,0,178303198814.2079,0,prefix_first,heap,16,0,lfu,0,4788005734.399996,66061,1557209088,9546157559.807995,132096,2975152128,17121348919.295992,235008,5672136704,27360676509.695976,344064,9431748608,46051680770.048004,536576,15910316032,47028172890.1119,710144,17543647232,26407156430.848015,462336,11820316672,0.0025,4.0,0.01,0.0125,heap,lfu,,4,0.726219892501831,2486285,0.077484833911006,0.3509841011228837,0.1313640268215444
synthetic_trace,lru,109270871,lfu,437083484,tree,union,1674,32087376,63556,2352965,392704,1960261,767,3830,1123,574976,120847,36787,84060,30809,0,178379951943.68008,0,prefix_first,sampled,16,0,lfu_s,114869,4484519303.168009,59917,450459648,9103525189.632013,110080,872241152,15958482391.03998,180736,1639653376,25999492818.944046,244736,2477256704,45552918476.80005,410112,4274655232,48546688651.26396,568832,4800264192,28734325112.83203,385848,2849474560,0.0025,4.0,0.01,0.0125,sampled,lfu_s,,0,4.7984912395477295,1960261,0.06109134632884908,0.13495725155859972,0.048645281334687845
synthetic_trace,lru,109270871,lfu,437083484,tree,union,1674,32087376,63556,2429253,392704,2036549,767,3979,992,507904,120847,36278,84569,30281,0,178374582575.10403,0,prefix_first,sampled,16,1,lfu_s,114850,4576388100.095999,63501,447893504,9065381834.75199,112128,851165184,16235469996.031998,180736,1626787840,25689311344.64004,253440,2478163968,45608142862.336,420864,4222552064,48510053404.67198,590848,4788533248,28689835032.57602,415032,2790817792,0.0025,4.0,0.01,0.0125,sampled,lfu_s,,1,1.713611125946045,2036549,0.06346885454267123,0.1460000084914993,0.05424777543384846
synthetic_trace,lru,109270871,lfu,437083484,tree,union,1674,32087376,63556,2379077,392704,1986373,767,3881,1078,551936,120847,36537,84310,30543,0,178380314609.66394,0,prefix_first,sampled,16,2,lfu_s,114853,4466776279.04,66061,457363456,9094792167.424,110080,860209152,16017150953.472015,182272,1626699776,26024047841.28001,246272,2504206336,45568273524.73593,403968,4269295616,48379059724.28795,565760,4765677568,28830214119.424034,411960,2825316352,0.0025,4.0,0.01,0.0125,sampled,lfu_s,,2,3.2932119369506836,1986373,0.0619051243080768,0.13632714081355332,0.04980181139689595
synthetic_trace,lru,109270871,lfu,437083484,tree,union,1674,32087376,63556,2343749,392704,1951045,767,3812,1159,593408,120847,36595,84252,30601,0,178384306520.064,0,prefix_first,sampled,16,3,lfu_s,114853,4495204190.208001,61453,445435904,9180273227.775988,113664,860579840,16453692278.78403,179712,1617369088,25803481876.48,242688,2475407360,45230841184.25596,404992,4243296256,48399785863.168045,556544,4782413824,28821027899.391983,391992,2832762880,0.0025,4.0,0.01,0.0125,sampled,lfu_s,,3,3.2826666831970215,1951045,0.06080413057147459,0.14236103156890165,0.05059256304323764
synthetic_trace,lru,109270871,lfu,437083484,tree,union,1674,32087376,63556,2422597,392704,2029893,767,3966,1010,517120,120847,36835,84012,30821,0,178381362739.20007,0,prefix_first,sampled,16,4,lfu_s,114833,4647461003.263994,60941,460630016,9205794013.183994,114688,867852288,16384479537.151989,186880,1599979520,25606355752.95997,262656,2430371840,45363004669.952,421888,4231436288,48466103857.15211,579584,4824877056,28708163905.53603,403256,2845358080,0.0025,4.0,0.01,0.0125,sampled,lfu_s,,4,3.0538711547851562,2029893,0.06326142094012299,0.1368192203679815,0.05120780022975945
synthetic_trace,lru,109270871,lru,437083484,tree,union,1674,32087376,63556,2628141,392704,2235437,767,4367,0,0,120847,120847,0,115533,0,178427901718.52805,0,prefix_first,heap,16,0,lru,0,4313748455.423999,50688,1557209088,8223942588.4159975,100352,2975152128,15696942397.439997,182689,5672136704,26369979635.712017,298496,9431748608,44331405740.03213,508756,15910316032,48239403106.3039,697344,17543647232,31252479795.200016,397112,11820316672,0.0025,4.0,0.01,0.0125,heap,lru,,0,0.6914961338043213,2235437,0.06966718001496913,0.267688931228671,0.09648835627144063
synthetic_trace,lru,109270871,lru,437083484,tree,union,1674,32087376,63556,2628141,392704,2235437,767,4367,0,0,120847,120847,0,115533,0,178427901718.52805,0,prefix_first,heap,16,0,lru,0,4313748455.423999,50688,1557209088,8223942588.4159975,100352,2975152128,15696942397.439997,182689,5672136704,26369979635.712017,298496,9431748608,44331405740.03213,508756,15910316032,48239403106.3039,697344,17543647232,31252479795.200016,397112,11820316672,0.0025,4.0,0.01,0.0125,heap,lru,,1,0.6914961338043213,2235437,0.06966718001496913,0.23982541477435965,0.08910955128311872
synthetic_trace,lru,109270871,lru,437083484,tree,union,1674,32087376,63556,2628141,392704,2235437,767,4367,0,0,120847,120847,0,115533,0,178427901718.52805,0,prefix_first,heap,16,0,lru,0,4313748455.423999,50688,1557209088,8223942588.4159975,100352,2975152128,15696942397.439997,182689,5672136704,26369979635.712017,298496,9431748608,44331405740.03213,508756,15910316032,48239403106.3039,697344,17543647232,31252479795.200016,397112,11820316672,0.0025,4.0,0.01,0.0125,heap,lru,,2,0.6914961338043213,2235437,0.06966718001496913,0.25528847876082733,0.0932597030582132
synthetic_trace,lru,109270871,lru,437083484,tree,union,1674,32087376,63556,2628141,392704,2235437,767,4367,0,0,120847,120847,0,115533,0,178427901718.52805,0,prefix_first,heap,16,0,lru,0,4313748455.423999,50688,1557209088,8223942588.4159975,100352,2975152128,15696942397.439997,182689,5672136704,26369979635.712017,298496,9431748608,44331405740.03213,508756,15910316032,48239403106.3039,697344,17543647232,31252479795.200016,397112,11820316672,0.0025,4.0,0.01,0.0125,heap,lru,,3,0.6914961338043213,2235437,0.06966718001496913,0.2809758484669326,0.09985378843163539
synthetic_trace,lru,109270871,lru,437083484,tree,union,1674,32087376,63556,2628141,392704,2235437,767,4367,0,0,120847,120847,0,115533,0,178427901718.52805,0,prefix_first,heap,16,0,lru,0,4313748455.423999,50688,1557209088,8223942588.4159975,100352,2975152128,15696942397.439997,182689,5672136704,26369979635.712017,298496,9431748608,44331405740.03213,508756,15910316032,48239403106.3039,697344,17543647232,31252479795.200016,397112,11820316672,0.0025,4.0,0.01,0.0125,heap,lru,,4,0.6914961338043213,2235437,0.06966718001496913,0.23327206408541218,0.08730753782065029
synthetic_trace,lru,109270871,lru_2hit,437083484,tree,union,1674,32087376,63556,2696192,392704,2303488,767,4499,0,0,120847,76956,43891,71564,0,178191602526.20798,0,prefix_first,heap,16,0,lru_2hit,0,4104431128.5759916,53760,1327593472,8130618458.11199,107520,2636120064,15468829726.719994,191488,5017810944,25755826075.648014,305152,8253022208,43265104001.023994,526336,13847160832,49448538843.13597,704512,16047691776,32018254292.99201,414720,11152830464,0.0025,4.0,0.01,0.0125,heap,lru_2hit,,0,1.028031349182129,2303488,0.07178798291265699,0.3005134636487513,0.10831994439148368
synthetic_trace,lru,109270871,lru_2hit,437083484,tree,union,1674,32087376,63556,2696192,392704,2303488,767,4499,0,0,120847,76956,43891,71564,0,178191602526.20798,0,prefix_first,heap,16,0,lru_2hit,0,4104431128.5759916,53760,1327593472,8130618458.11199,107520,2636120064,15468829726.719994,191488,5017810944,25755826075.648014,305152,8253022208,43265104001.023994,526336,13847160832,49448538843.13597,704512,16047691776,32018254292.99201,414720,11152830464,0.0025,4.0,0.01,0.0125,heap,lru_2hit,,1,1.028031349182129,2303488,0.07178798291265699,0.2719284713838832,0.10103776569685252
synthetic_trace,lru,109270871,lru_2hit,437083484,tree,union,1674,32087376,63556,2696192,392704,2303488,767,4499,0,0,120847,76956,43891,71564,0,178191602526.20798,0,prefix_first,heap,16,0,lru_2hit,0,4104431128.5759916,53760,1327593472,8130618458.11199,107520,2636120064,15468829726.719994,191488,5017810944,25755826075.648014,305152,8253022208,43265104001.023994,526336,13847160832,49448538843.13597,704512,16047691776,32018254292.99201,414720,11152830464,0.0025,4.0,0.01,0.0125,heap,lru_2hit,,2,1.028031349182129,2303488,0.07178798291265699,0.2877919236932541,0.1051335707606684
synthetic_trace,lru,109270871,lru_2hit,437083484,tree,union,1674,32087376,63556,2696192,392704,2303488,767,4499,0,0,120847,76956,43891,71564,0,178191602526.20798,0,prefix_first,heap,16,0,lru_2hit,0,4104431128.5759916,53760,1327593472,8130618458.11199,107520,2636120064,15468829726.719994,191488,5017810944,25755826075.648014,305152,8253022208,43265104001.023994,526336,13847160832,49448538843.13597,704512,16047691776,32018254292.99201,414720,11152830464,0.0025,4.0,0.01,0.0125,heap,lru_2hit,,3,1.028031349182129,2303488,0.07178798291265699,0.3141444217908232,0.11164130583334099
synthetic_trace,lru,109270871,lru_2hit,437083484,tree,union,1674,32087376,63556,2696192,392704,2303488,767,4499,0,0,120847,76956,43891,71564,0,178191602526.20798,0,prefix_first,heap,16,0,lru_2hit,0,4104431128.5759916,53760,1327593472,8130618458.11199,107520,2636120064,15468829726.719994,191488,5017810944,25755826075.648014,305152,8253022208,43265104001.023994,526336,13847160832,49448538843.13597,704512,16047691776,32018254292.99201,414720,11152830464,0.0025,4.0,0.01,0.0125,heap,lru_2hit,,4,1.028031349182129,2303488,0.07178798291265699,0.2652054334263556,0.09925934980639403
synthetic_trace,lru,109270871,lru_2hit,437083484,tree,union,1674,32087376,63556,2151936,392704,1759232,767,3436,1107,566784,120847,76922,43925,71452,0,178191964983.29608,0,prefix_first,sampled,16,0,lru_2hit_s,71486,3869113853.9519935,49664,1326544896,7733121122.303995,93184,2635071488,14831417585.664019,157696,5010470912,24760528650.240025,236544,8249876480,42411063228.416,390656,13836675072,49854070824.96008,532480,16041400320,34732649717.759964,299008,11151781888,0.0025,4.0,0.01,0.0125,sampled,lru_2hit_s,,0,2.0253524780273438,1759232,0.05482629679659689,0.037990521784219855,0.013693666690022336
synthetic_trace,lru,109270871,lru_2hit,437083484,tree,union,1674,32087376,63556,2113536,392704,1720832,767,3361,1166,596992,120847,76931,43916,71486,0,178199631243.26407,0,prefix_first,sampled,16,1,lru_2hit_s,71511,3916466280.4480023,50688,1324447744,7782694649.855995,93696,2635071488,14802055890.944,158208,5013616640,24743280685.05601,251904,8248827904,42297686833.15192,403968,13840869376,49878441562.11208,482816,16042448896,34779005341.69605,279552,11152830464,0.0025,4.0,0.01,0.0125,sampled,lru_2hit_s,,1,2.1441571712493896,1720832,0.05362956447420319,-0.0029394740082282628,-0.0010921912097100024
synthetic_trace,lru,109270871,lru_2hit,437083484,tree,union,1674,32087376,63556,2152960,392704,1760256,767,3438,1101,563712,120847,76929,43918,71476,0,178200547420.16003,0,prefix_first,sampled,16,2,lru_2hit_s,71503,3868243552.256003,50688,1326544896,7742928453.631991,93184,2635071488,14776548003.840015,155648,5013616640,24779896791.040005,236032,8245682176,42359442786.30406,398848,13839820800,49941042186.23995,521216,16043497472,34732445646.84799,304640,11151781888,0.0025,4.0,0.01,0.0125,sampled,lru_2hit_s,,2,1.658851146697998,1760256,0.05485820965852739,0.02832606136159014,0.01034782331037171
synthetic_trace,lru,109270871,lru_2hit,437083484,tree,union,1674,32087376,63556,2173952,392704,1781248,767,3479,1058,541696,120847,76925,43922,71455,0,178198589880.32007,0,prefix_first,sampled,16,3,lru_2hit_s,71486,3898938310.6559997,47616,1326544896,7759922724.8639965,89600,2632974336,14870216335.359978,148992,5012568064,24724574949.375984,238592,8245682176,42356271548.415955,410112,13836675072,49822943690.75209,530944,16044546048,34765722320.89606,315392,11152830464,0.0025,4.0,0.01,0.0125,sampled,lru_2hit_s,,3,2.1418678760528564,1781248,0.05551242332810261,0.05960068646483769,0.02118101740456365
synthetic_trace,lru,109270871,lru_2hit,437083484,tree,union,1674,32087376,63556,2155520,392704,1762816,767,3443,1107,566784,120847,76939,43908,71477,0,178197188939.776,0,prefix_first,sampled,16,4,lru_2hit_s,71494,3887087495.1679955,48640,1327593472,7748749099.008001,91136,2636120064,14846179760.128002,154624,5014665216,24741576103.936016,240640,8249876480,42442867218.43197,424960,13841917952,49792731418.62396,521216,16045594624,34737997844.48005,281600,11152830464,0.0025,4.0,0.01,0.0125,sampled,lru_2hit_s,,4,1.586885690689087,1762816,0.05493799181335364,0.011491620722551667,0.0043010084160244304
