trace,l1_fraction,l2_multiplier,cell,target,seed,arm,variant,l1_policy,l1_capacity_bytes,l2_policy,l2_capacity_bytes,hit_model,closure,measured_requests,requested_tokens,requested_blocks,avoided_prefill_tokens,l1_avoided_tokens,l2_avoided_tokens,l1_hit_blocks,l2_hit_blocks,l2_present_unusable_blocks,l2_present_unusable_tokens,l1_evictions,l2_admissions,l2_rejections,l2_evictions,l2_ancestor_copy_bytes,l2_byte_seconds,l2_already_held,offline_tiebreak,l2_eviction,l2_sample_width,l2_seed,l2_arm,l2_decisions,l2_byte_seconds_depth_1,l2_avoided_tokens_depth_1,l2_admitted_bytes_depth_1,l2_byte_seconds_depth_2-3,l2_avoided_tokens_depth_2-3,l2_admitted_bytes_depth_2-3,l2_byte_seconds_depth_4-7,l2_avoided_tokens_depth_4-7,l2_admitted_bytes_depth_4-7,l2_byte_seconds_depth_8-15,l2_avoided_tokens_depth_8-15,l2_admitted_bytes_depth_8-15,l2_byte_seconds_depth_16-31,l2_avoided_tokens_depth_16-31,l2_admitted_bytes_depth_16-31,l2_byte_seconds_depth_32-63,l2_avoided_tokens_depth_32-63,l2_admitted_bytes_depth_32-63,l2_byte_seconds_depth_64+,l2_avoided_tokens_depth_64+,l2_admitted_bytes_depth_64+,protected_offer_count,protected_offer_window_count,protected_overflow_offer_count,protected_overflow_offer_window_count,first_round_override_count,first_round_override_window_count,oversized_ineligible_count,oversized_ineligible_window_count,seconds,best_heap_arm,best_heap_avoided_tokens,delta_vs_best_heap_tokens,best_sampled_arm,best_sampled_avoided_tokens,delta_vs_best_sampled_tokens,offline_avoided_tokens
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,B,direct_child,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,9327200,4770907,4556293,9329,8900,6916,3540547,261582,230491,31091,174283,0,20996008031315.965,0,prefix_first,sampled,16,2,B_direct_child,205374,0.0,0,0,2871932149862.4004,831493,8425480192,3867877488996.352,846848,13899841536,4885785274447.87,894464,20095397888,4678265751197.693,922112,23718168576,2943536464359.426,558592,17730125824,1748610902452.2227,502784,12871266304,220058,88726,166423,73852,87839,39793,0,0,85.50670170783997,lru,17433812,-8106612,lru_s,16360413,-7033213,23703489
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,B,direct_child,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,9445203,4770907,4674296,9329,9130,6729,3443893,261582,231036,30546,174735,0,20995977430984.703,0,prefix_first,sampled,16,3,B_direct_child,205281,0.0,0,0,2852517689305.0894,851192,8417697792,3883656366491.6465,864256,13991063552,4854622506641.408,902144,20236222464,4696776570716.159,952320,23718213632,2962480105674.753,608256,17702307840,1745924192155.6484,496128,13277616128,220527,89296,166778,74361,87949,40006,0,0,104.00282311439514,lru,17433812,-7988609,lru_s,16358745,-6913542,23703489
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,B,direct_child,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,9344608,4770907,4573701,9329,8934,6918,3541503,261582,231967,29615,175664,0,20995969180127.24,0,prefix_first,sampled,16,4,B_direct_child,205279,0.0,0,0,2888957748936.704,832005,8421982208,3892411755618.305,862720,13909925888,4840870464856.067,871936,20175968256,4709361388322.817,916992,23991580672,2930899347142.6562,590848,17850521600,1733468475250.6873,499200,13530810368,221476,89829,167700,74870,88790,40523,0,0,98.43298077583313,lru,17433812,-8089204,lru_s,16348637,-7004029,23703489
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,B,none,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,8470235,4770907,3699328,9329,7226,4316,2208452,261582,104541,157041,55192,0,20996016997382.145,0,prefix_first,sampled,16,0,B_none,212233,0.0,0,0,2781532613132.288,595584,3594500096,3836137043720.194,606208,5230233600,4829253831368.702,697856,6841368576,4719937241251.84,795136,7702493184,3005923367575.5503,523776,5288728576,1823232900333.5698,480768,3835340800,0,0,0,0,0,0,0,0,73.89721941947937,lru,17433812,-8963577,lru_s,16351126,-7880891,23703489
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,B,none,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,8408803,4770907,3637896,9329,7106,4437,2270860,261582,104351,157231,55044,0,20996005703149.57,0,prefix_first,sampled,16,1,B_none,212275,0.0,0,0,2782337772068.864,601736,3505299456,3852084474660.864,586752,5178046464,4838744231168.001,690176,6836670464,4716903073974.271,772096,7719309312,2979436958445.569,527872,5318100992,1826499192831.9995,459264,3835117568,0,0,0,0,0,0,0,0,78.86069536209106,lru,17433812,-9025009,lru_s,16284792,-7875989,23703489
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,B,none,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,8438368,4770907,3667461,9329,7164,4330,2216139,261582,104104,157478,54945,0,20996026488995.84,0,prefix_first,sampled,16,2,B_none,212423,0.0,0,0,2767562654593.0244,607237,3551586304,3894883371550.7217,622592,5114818560,4866614454767.612,710656,6850459648,4686598327341.057,752128,7638126592,2997902348611.583,514560,5290833920,1782465332131.8403,460288,3825489920,0,0,0,0,0,0,0,0,86.10617065429688,lru,17433812,-8995444,lru_s,16360413,-7922045,23703489
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,B,none,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,8488031,4770907,3717124,9329,7261,4319,2210209,261582,104773,156809,55418,0,20996027038224.387,0,prefix_first,sampled,16,3,B_none,212227,0.0,0,0,2802275639459.84,616452,3599163392,3875578680952.831,616448,5268262912,4815406779695.104,694784,6921228288,4655736050552.834,785920,7735750656,3005908479549.4414,528896,5299734528,1841121408014.336,474624,3834048512,0,0,0,0,0,0,0,0,77.34019112586975,lru,17433812,-8945781,lru_s,16358745,-7870714,23703489
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,B,none,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,8481508,4770907,3710601,9329,7248,4288,2195011,261582,104503,157079,55163,0,20996018448357.375,0,prefix_first,sampled,16,4,B_none,212242,0.0,0,0,2788473495326.7188,605321,3549376512,3858036982112.2573,608768,5172883456,4807120154406.909,701952,6993936384,4733660230709.249,782336,7696351232,2959984009242.6235,530432,5301026816,1848743576559.6157,481792,3814647808,0,0,0,0,0,0,0,0,74.58424878120422,lru,17433812,-8952304,lru_s,16348637,-7867129,23703489
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,B,all,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30326244,29393272,932972,57414,1823,847,433664,271080,271080,0,264602,0,629720539099.136,0,prefix_first,sampled,16,0,B_all,264602,182460612.60799998,34304,32505856,108563660253.18405,231424,9094715392,115149606031.35995,273920,16307265536,127301547450.36801,321132,26111893504,140889612339.19998,50688,25867444224,108750446194.68805,21504,18758035456,28883206217.72798,0,12766595072,271080,109440,251943,102336,94107,39445,0,0,60.49638795852661,lfu,30932586,-606342,lfu_s,30564132,-237888,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,B,all,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30315408,29393272,922136,57414,1802,857,438784,271080,271080,0,264616,0,629742111141.888,0,prefix_first,sampled,16,1,B_all,264616,261102764.03199998,34304,32505856,108510149879.80795,230912,9094715392,114654037075.96797,274432,16307265536,127926796912.64006,312344,26111893504,140795019819.008,47616,25867444224,108054374526.976,22528,18758035456,29540630163.455994,0,12766595072,271080,109440,251934,102319,94547,39568,0,0,100.58764600753784,lfu,30932586,-617178,lfu_s,30565264,-249856,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,B,all,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30299155,29393272,905883,57414,1771,888,454656,271080,271080,0,264623,0,629704351248.3839,0,prefix_first,sampled,16,2,B_all,264623,188748922.88,33792,32505856,108925801570.30396,227840,9094715392,115132940218.36794,270336,16307265536,128792495067.13606,310296,26111893504,138709671182.336,50307,25867444224,109026703554.56001,13312,18758035456,28927990732.79999,0,12766595072,271080,109440,251931,102331,94419,39539,0,0,91.86590671539307,lfu,30932586,-633431,lfu_s,30574456,-275301,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,B,all,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30326648,29393272,933376,57414,1823,831,425472,271080,271080,0,264649,0,629720889053.184,0,prefix_first,sampled,16,3,B_all,264649,264247443.456,34304,32505856,110510802755.58398,231936,9094715392,114419024115.71193,268288,16307265536,127389493338.11201,317440,26111893504,141207947919.36002,51200,25867444224,107057266880.51201,30208,18758035456,28872106600.447987,0,12766595072,271080,109440,251975,102345,94447,39592,0,0,53.86405086517334,lfu,30932586,-605938,lfu_s,30566692,-240044,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,B,all,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30324196,29393272,930924,57414,1819,856,438272,271080,271080,0,264576,0,629722256971.7761,0,prefix_first,sampled,16,4,B_all,264576,301994082.30399996,33792,32505856,108634818129.92007,229376,9094715392,116610228011.00801,276992,16307265536,127056364654.59206,319084,26111893504,140200194635.7759,54272,25867444224,107358687311.87209,17408,18758035456,29559970146.304005,0,12766595072,271080,109440,251857,102313,94289,39677,0,0,91.48816633224487,lfu,30932586,-608390,lfu_s,30557580,-233384,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,B,direct_child,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30340580,29393272,947308,57414,1851,864,442368,271080,172455,98625,165827,0,629787186458.6241,0,prefix_first,sampled,16,0,B_direct_child,264452,267393171.45599997,33792,32505856,111238501505.02411,238080,7394375680,117294220988.41606,277504,12443340800,128329324759.03995,321132,16339929088,139932105093.12003,55808,15333844992,105895334420.48004,20992,10315812864,26830306521.087997,0,6457790464,150862,58209,145493,56899,50286,20947,0,0,87.76398754119873,lfu,30932586,-592006,lfu_s,30564132,-223552,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,B,direct_child,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30332388,29393272,939116,57414,1835,872,446464,271080,171749,99331,165168,0,629792724586.4961,0,prefix_first,sampled,16,1,B_direct_child,264499,248518803.456,34304,32505856,111814678609.91995,231936,7345582080,117597291225.08803,273920,12487585792,126493410164.73602,314988,16546818048,140498437982.2081,53248,15426889728,105789627836.41597,30720,9986260992,27350759964.671997,0,6731892736,150042,58302,144722,56992,50105,20930,0,0,102.76579904556274,lfu,30932586,-600198,lfu_s,30565264,-232876,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,B,direct_child,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30328292,29393272,935020,57414,1827,890,455299,271080,173357,97723,166727,0,629785381611.5201,0,prefix_first,sampled,16,2,B_direct_child,264450,254812356.608,34304,32505856,110553678516.22392,229376,7364155392,117575515236.35202,275968,12489338880,126773393743.87206,317548,16468094976,139832126642.1761,47616,15512412160,106891274545.15207,30208,10367016960,27904580571.135998,0,6992879616,151586,58965,146228,57649,50549,21070,0,0,91.2977614402771,lfu,30932586,-604294,lfu_s,30574456,-246164,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,B,direct_child,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30344164,29393272,950892,57414,1858,864,442368,271080,173616,97464,166983,0,629790238253.0559,0,prefix_first,sampled,16,3,B_direct_child,264447,257955987.456,33792,32505856,111559742990.33598,242176,7475433472,116375389087.74393,274944,12657561600,128211395051.52005,316012,16740587520,138649602494.464,53760,15415855104,107446147700.73601,30208,10282401792,27290004940.800007,0,6982459392,151811,59240,146463,57928,50611,21243,0,0,87.01146388053894,lfu,30932586,-588422,lfu_s,30566692,-222528,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,B,direct_child,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30339044,29393272,945772,57414,1848,878,449536,271080,171361,99719,164698,0,629786629238.784,0,prefix_first,sampled,16,4,B_direct_child,264417,261098569.72800002,33792,32505856,110048602986.49605,237056,7360174080,117708023136.25601,277504,12399048704,127157380026.3681,317548,16410136576,141090248906.75198,49664,15295617024,106520451069.95195,30208,10007844864,27000824543.232018,0,6618763264,149961,58013,144585,56686,49728,20756,0,0,87.71862268447876,lfu,30932586,-593542,lfu_s,30557580,-218536,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,B,none,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30374372,29393272,981100,57414,1917,971,497152,271080,68555,202525,61494,0,629797097129.984,0,prefix_first,sampled,16,0,B_none,264019,339744915.45600003,34304,32505856,112440001392.64008,244736,2676236288,117019135850.49599,290304,4105832448,123864838791.168,327788,5395197952,138724793997.31192,53760,4872241152,108771592337.40807,30208,3181221888,28636989845.504005,0,2131423232,0,0,0,0,0,0,0,0,86.17909479141235,lfu,30932586,-558214,lfu_s,30564132,-189760,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,1,B,none,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30372836,29393272,979564,57414,1914,995,509440,271080,68283,202797,61222,0,629798348556.2881,0,prefix_first,sampled,16,1,B_none,264019,292557946.88,33792,32505856,112831123468.28801,243712,2718550016,116936161351.6801,293888,4140879872,125354655924.22392,331372,5403998208,138637879265.28003,46080,4898213888,107822065293.31201,30720,3179452416,27923905306.624,0,2042906624,0,0,0,0,0,0,0,0,104.57920455932617,lfu,30932586,-559750,lfu_s,30565264,-192428,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,2,B,none,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30372836,29393272,979564,57414,1914,982,502784,271080,68393,202687,61349,0,629794325100.5441,0,prefix_first,sampled,16,2,B_none,264036,286269636.60800004,34304,31457280,114222778292.22401,249856,2739619840,115272981866.49602,287744,4118339584,124554510270.4641,329836,5336995840,137420539129.856,53760,4771893248,109771738963.96799,24064,3143643136,28265506940.92801,0,2144403456,0,0,0,0,0,0,0,0,95.16924262046814,lfu,30932586,-559750,lfu_s,30574456,-201620,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,B,none,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30394340,29393272,1001068,57414,1956,946,484352,271080,68312,202768,61255,0,629788990664.7039,0,prefix_first,sampled,16,3,B_none,264023,264248492.032,34304,31457280,112731103797.248,246272,2687248384,115043656239.10399,295936,4155547648,124950569428.99196,339564,5378856960,138649266454.528,54272,4776605696,109262335039.48793,30720,3138576384,28887811213.312004,0,2098204672,0,0,0,0,0,0,0,0,86.91158056259155,lfu,30932586,-538246,lfu_s,30566692,-172352,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,B,none,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30376420,29393272,983148,57414,1921,974,498688,271080,68351,202729,61296,0,629788350750.72,0,prefix_first,sampled,16,4,B_none,264025,286269636.608,34304,32505856,114445298800.63995,246272,2722324480,115187526088.70404,290816,4153950208,123681800294.4,327788,5480280064,138760202170.36804,53248,4865003520,108680852125.69597,30720,3207436288,28746401634.304005,0,2111588352,0,0,0,0,0,0,0,0,87.01839566230774,lfu,30932586,-556166,lfu_s,30557580,-181160,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,B,all,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30544476,29393272,1151204,57414,2253,413,211456,271080,271080,0,263903,0,629806105665.5359,0,prefix_first,sampled,16,0,B_all,263903,349183148.032,34816,32505856,91628054626.30405,242688,9094715392,115128303208.44792,333312,16307265536,142260478920.70398,406232,26111893504,155308784095.2319,112140,25867444224,98152626493.43999,22016,18758035456,26978675173.376007,0,12766595072,271080,109440,251234,102345,94331,39430,0,0,55.29881000518799,lfu,30932586,-388110,lfu_s,30564132,-19656,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,B,all,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30543778,29393272,1150506,57414,2253,408,208896,271080,271080,0,263942,0,629772802371.5839,0,prefix_first,sampled,16,1,B_all,263942,317724819.456,34304,32505856,92336174702.59198,248832,9094715392,115170737764.35194,332995,16307265536,142399665528.832,408792,26111893504,153819404234.75195,105103,25867444224,98577051965.43996,20480,18758035456,27152043356.160007,0,12766595072,271080,109440,251267,102355,94535,39536,0,0,94.15402603149414,lfu,30932586,-388808,lfu_s,30565264,-21486,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,B,all,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30551132,29393272,1157860,57414,2266,413,211075,271080,271080,0,263909,0,629817027457.024,0,prefix_first,sampled,16,2,B_all,263909,339744915.45600003,34816,32505856,91449258270.72003,240128,9094715392,115613394556.928,335872,16307265536,142303608637.44,401624,26111893504,154799660253.18402,121356,25867444224,98325457172.48003,24064,18758035456,26985903650.816,0,12766595072,271080,109440,251248,102343,94435,39596,0,0,93.09895610809326,lfu,30932586,-381454,lfu_s,30574456,-23324,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,B,all,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30542856,29393272,1149584,57414,2250,446,228352,271080,271080,0,263881,0,629790198581.2478,0,prefix_first,sampled,16,3,B_all,263881,364912836.608,34816,32505856,91922088873.98396,244224,9094715392,114956282691.58394,332800,16307265536,141443675992.0641,406660,26111893504,154786032646.14383,107532,25867444224,98893598836.73598,23552,18758035456,27423606704.127987,0,12766595072,271080,109440,251291,102343,94469,39563,0,0,89.72997522354126,lfu,30932586,-389730,lfu_s,30566692,-23836,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,B,all,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30550108,29393272,1156836,57414,2264,411,210051,271080,271080,0,263915,0,629814058309.6321,0,prefix_first,sampled,16,4,B_all,263915,346039517.18399996,34816,32505856,92728478586.88007,241664,9094715392,114557050757.11995,335360,16307265536,142258404372.48007,404184,26111893504,154211049693.18396,114188,25867444224,97802211190.78401,26624,18758035456,27910824192.0,0,12766595072,271080,109440,251249,102354,94484,39558,0,0,55.26209092140198,lfu,30932586,-382478,lfu_s,30557580,-7472,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,B,direct_child,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30552668,29393272,1159396,57414,2269,462,236163,271080,168455,102625,161174,0,629908792637.44,0,prefix_first,sampled,16,0,B_direct_child,263799,371203244.032,34816,32505856,92884764469.24799,249856,7222722560,116024861382.65598,333312,12065138688,141929400627.20007,405208,15928100864,155906411079.67996,114188,14777546752,97250714038.272,22016,9679140864,25541437796.351997,0,6917685248,147715,56978,141610,55574,48337,19848,0,0,55.79136109352112,lfu,30932586,-379918,lfu_s,30564132,-11464,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,B,direct_child,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30554204,29393272,1160932,57414,2272,454,232448,271080,167145,103935,159847,0,629889546625.0239,0,prefix_first,sampled,16,1,B_direct_child,263782,364909690.88,34304,32505856,92882536759.296,242688,7118827520,116167489959.93593,338432,11895572480,141820813070.33597,401624,15697369088,155948889616.384,114188,14794018816,97159786100.73601,29696,9622976512,25545121427.45601,0,6358145024,146094,55811,139974,54427,48501,19654,0,0,95.06947231292725,lfu,30932586,-378382,lfu_s,30565264,-11060,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,B,direct_child,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30538527,29393272,1145255,57414,2242,481,246272,271080,166433,104647,159120,0,629916173867.008,0,prefix_first,sampled,16,2,B_direct_child,263767,346034274.30399996,34304,32505856,93436873830.40004,245760,7087857664,116144060848.12807,335043,11827329024,141173174427.64798,401624,15495294976,155742012588.032,102924,14479941632,97160788881.408,25600,9517025280,25913229017.08801,0,6203265024,145648,55106,139502,53712,47914,19446,0,0,90.53274703025818,lfu,30932586,-394059,lfu_s,30574456,-35929,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,B,direct_child,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30586460,29393272,1193188,57414,2335,400,204419,271080,166096,104984,158773,0,629920074250.2401,0,prefix_first,sampled,16,3,B_direct_child,263757,333453459.456,34816,32505856,93366881472.51198,249856,7148277760,117051970801.66403,344576,11944089600,140623207579.64798,415448,15619966976,155332314894.33603,117772,14501969920,97380783022.08005,30720,9527205888,25831463020.544006,0,6503811072,145227,55646,139078,54247,47779,19441,0,0,75.87944054603577,lfu,30932586,-346126,lfu_s,30566692,19768,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,B,direct_child,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30577756,29393272,1184484,57414,2318,422,216064,271080,167617,103463,160277,0,629896702826.4958,0,prefix_first,sampled,16,4,B_direct_child,263740,333454508.032,34816,32505856,92946299060.22395,248320,7171680256,116437919059.96797,335872,12025153536,141302310535.16797,409304,15814950912,155774742122.49597,125964,14787229696,97116722300.928,30208,9558241280,25985255239.679996,0,6352605184,146676,56100,140512,54690,48270,19777,0,0,56.321308851242065,lfu,30932586,-354830,lfu_s,30557580,20176,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,B,none,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30633564,29393272,1240292,57414,2427,485,248320,271080,68736,202344,60969,0,629918667114.496,0,prefix_first,sampled,16,0,B_none,263313,386931884.03199995,34816,32505856,92139471984.64001,257024,2779713536,111985765498.87999,350720,4178137088,139150476724.22394,426200,5567191040,158698930909.18408,136716,4985337856,99555557126.144,34816,3124140032,28001532987.392002,0,1967218688,0,0,0,0,0,0,0,0,61.20447254180908,lfu,30932586,-299022,lfu_s,30564132,69432,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,B,none,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30669404,29393272,1276132,57414,2497,432,220803,271080,67731,203349,59980,0,629926353655.808,0,prefix_first,sampled,16,1,B_none,263329,377490505.728,34304,32505856,92058744625.15202,255488,2701772800,111768741062.65593,358400,4160120832,139634079248.384,441048,5398470656,158581436215.296,152588,4956422144,99376099039.23201,34304,3104053248,28129762959.360004,0,1986408448,0,0,0,0,0,0,0,0,97.97989416122437,lfu,30932586,-263182,lfu_s,30565264,104140,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,B,none,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30628444,29393272,1235172,57414,2417,508,260096,271080,68057,203023,60309,0,629915598591.9999,0,prefix_first,sampled,16,2,B_none,263332,402658426.88000005,34816,31457280,91724575508.48003,257024,2712449024,111831584858.11194,350720,4144529408,140493047771.136,430296,5443995648,158155689551.87198,130572,4999178240,99032960724.99199,31744,3131582464,28275081750.528004,0,1949054976,0,0,0,0,0,0,0,0,91.47403693199158,lfu,30932586,-304142,lfu_s,30574456,53988,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,B,none,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30642268,29393272,1248996,57414,2444,450,230400,271080,68061,203019,60345,0,629906742888.448,0,prefix_first,sampled,16,3,B_none,263364,355472506.88,34304,31457280,92582943571.96802,254464,2747140096,112238452385.79198,353280,4191203328,138965926297.59998,427736,5485002752,157662735867.904,145420,4970940416,99547003136.0,33792,3051014144,28554209122.304005,0,1992927232,0,0,0,0,0,0,0,0,63.284756898880005,lfu,30932586,-290318,lfu_s,30566692,75576,34821090
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,4,B,none,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30636636,29393272,1243364,57414,2433,480,245760,271080,68112,202968,60358,0,629922452076.544,0,prefix_first,sampled,16,4,B_none,263326,408951980.032,34816,31457280,91623168016.384,256000,2691241984,113208876195.84,352768,4197505024,139416936988.67194,431320,5468887040,157500887107.58395,129548,4988080128,99211134728.19199,38912,3091658752,28552497059.84001,0,1983088640,0,0,0,0,0,0,0,0,55.06535601615906,lfu,30932586,-295950,lfu_s,30557580,79056,34821090
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,B,all,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,38385457,30578881,7806576,59743,15250,2367,1211904,265705,265705,0,215483,0,10086155135956.992,0,prefix_first,sampled,16,0,B_all,215483,1321202614.272,2560,5242880,1237367623770.1128,1040881,8919764992,1741303229587.4573,1323520,16070215680,2340104625182.7197,1624072,25780889600,2294690652401.663,1773056,25609005056,1544324774039.5515,1235063,18607943680,927043028361.2158,807424,12417691648,265705,108010,202520,84873,10026,5562,0,0,61.36868190765381,lru_2hit,40318275,-1932818,lru_2hit_s,39692580,-1307123,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,B,all,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,38375506,30578881,7796625,59743,15231,2410,1233539,265705,265705,0,215492,0,10086126306203.65,0,prefix_first,sampled,16,1,B_all,215492,1321202614.272,2560,5242880,1244273682618.3687,1038336,8919764992,1745234827632.639,1330688,16070215680,2337076784361.4717,1603866,25780889600,2294234806415.3623,1781760,25609005056,1538677209794.5603,1221751,18607943680,925307792766.9761,817664,12417691648,265705,108010,202546,84877,10076,5622,0,0,62.24467158317566,lru_2hit,40318275,-1942769,lru_2hit_s,39681859,-1306353,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,B,all,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,38308957,30578881,7730076,59743,15102,2495,1276906,265705,265705,0,215554,0,10086131885426.688,0,prefix_first,sampled,16,2,B_all,215554,1321202614.272,2560,5242880,1241772348868.608,1023488,8919764992,1740837676007.4238,1309184,16070215680,2329288455311.36,1607842,25780889600,2300674957260.8,1777283,25609005056,1549565423745.0237,1212535,18607943680,922671821619.1995,797184,12417691648,265705,108010,202612,84901,10103,5579,0,0,62.35700249671936,lru_2hit,40318275,-2009318,lru_2hit_s,39568195,-1259238,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,B,all,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,38334799,30578881,7755918,59743,15154,2432,1245184,265705,265705,0,215520,0,10086133564954.625,0,prefix_first,sampled,16,3,B_all,215520,1321202614.272,2560,5242880,1238462764713.984,1032046,8919764992,1741012782960.64,1314683,16070215680,2336267195342.8496,1598254,25780889600,2302776748949.5044,1769984,25609005056,1541814603177.9844,1218167,18607943680,924478267195.3917,820224,12417691648,265705,108010,202614,84933,10170,5719,0,0,61.500869274139404,lru_2hit,40318275,-1983476,lru_2hit_s,39611051,-1276252,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,B,all,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,38311943,30578881,7733062,59743,15109,2529,1294848,265705,265705,0,215500,0,10086131319054.334,0,prefix_first,sampled,16,4,B_all,215500,1321202614.272,2560,5242880,1236668348067.84,1030129,8919764992,1740748100745.215,1322496,16070215680,2340751425368.0635,1607075,25780889600,2294834298101.76,1750843,25609005056,1547594804234.2402,1197687,18607943680,924213139922.9441,822272,12417691648,265705,108010,202575,84872,10081,5585,0,0,59.92585849761963,lru_2hit,40318275,-2006332,lru_2hit_s,39556931,-1244988,49154186
