trace,l1_policy,l1_capacity_bytes,l2_policy,l2_capacity_bytes,hit_model,closure,measured_requests,requested_tokens,requested_blocks,avoided_prefill_tokens,l1_avoided_tokens,l2_avoided_tokens,l1_hit_blocks,l2_hit_blocks,l2_present_unusable_blocks,l2_present_unusable_tokens,l1_evictions,l2_admissions,l2_rejections,l2_evictions,l2_ancestor_copy_bytes,l2_byte_seconds,l2_already_held,offline_tiebreak,l2_byte_seconds_depth_1,l2_avoided_tokens_depth_1,l2_admitted_bytes_depth_1,l2_byte_seconds_depth_2-3,l2_avoided_tokens_depth_2-3,l2_admitted_bytes_depth_2-3,l2_byte_seconds_depth_4-7,l2_avoided_tokens_depth_4-7,l2_admitted_bytes_depth_4-7,l2_byte_seconds_depth_8-15,l2_avoided_tokens_depth_8-15,l2_admitted_bytes_depth_8-15,l2_byte_seconds_depth_16-31,l2_avoided_tokens_depth_16-31,l2_admitted_bytes_depth_16-31,l2_byte_seconds_depth_32-63,l2_avoided_tokens_depth_32-63,l2_admitted_bytes_depth_32-63,l2_byte_seconds_depth_64+,l2_avoided_tokens_depth_64+,l2_admitted_bytes_depth_64+,l1_fraction,l2_multiplier,l2_fraction,total_fraction,seconds,l1_only_avoided_tokens,extra_avoided_tokens,extra_fraction_of_input,rescue_ceiling_tokens,extra_over_rescue_ceiling,single_tier_lru_avoided_tokens,single_tier_lfu_avoided_tokens,single_tier_offline_next_use_avoided_tokens,l2_closure_vs_offline,standalone_cost_tokens,standalone_cost_fraction,dependency_cost_tokens,dependency_cost_fraction
synthetic_trace,lfu,874166968,lru,3496667873,tree,union,1674,32087376,63556,13017829,3986445,9031384,7787,17658,0,0,112094,112094,0,87393,0,1428953864015.8718,0,prefix_first,34487601291.26397,208896,1369513984,64209142667.264046,416768,2597664768,123605295241.21597,800295,4995686400,211394684225.53607,1281021,8399112192,357309190621.18396,2098695,14189602816,378482302076.92786,2375058,15543033856,259465647892.47998,1850651,10456119296,0.02,4.0,0.08,0.1,0.7132885456085205,3986445,9031384,0.2814622174153474,24863355,0.36324076135340544,13373701,11134477,22051338,0.0,,,0,0.0
synthetic_trace,lfu,874166968,lru_2hit,3496667873,tree,union,1674,32087376,63556,13799060,3986445,9812615,7787,19166,0,0,112094,68288,43806,41575,0,1428976351363.073,0,prefix_first,31339163930.623985,222720,1138849792,61826257215.48798,444416,2258632704,119467613732.8642,848384,4340430848,203369300355.07245,1366151,7220174848,343210506590.20825,2241024,12126447616,392788860628.9924,2566144,14047008768,276974648909.82367,2123776,9788633088,0.02,4.0,0.08,0.1,1.1743202209472656,3986445,9812615,0.3058092067110754,24863355,0.3946617421502448,13373701,11134477,22051338,0.09542957852631404,,,0,0.0
synthetic_trace,lfu,874166968,offline_next_use,3496667873,tree,union,1674,32087376,63556,21204295,3986445,17217850,7787,33674,560,286720,112094,112094,0,58286,0,1428972579321.857,0,prefix_first,26671408001.023968,393762,1369513984,54166082789.376076,781824,2597664768,104853212827.64795,1493699,4995686400,180497749657.59985,2431350,8399112192,317621099264.00024,4039004,14189602816,387220283482.1125,4524984,15543033856,357942743300.0964,3553227,10456119296,0.02,4.0,0.08,0.1,1.514467716217041,3986445,17217850,0.5365926462793342,24863355,0.6924990613696341,13373701,11134477,22051338,1.0,,,286720,0.016379722552453443
synthetic_trace,lru,109270871,lfu,109270871,tree,standalone,1674,32087376,63556,1119744,392704,727040,767,1420,0,0,120847,114212,0,4226277,4311921721344,44574367510.528,6635,prefix_first,1605227737.0880013,24576,62141833216,3191584325.6320024,48128,119899764736,5399572905.983997,82432,223027261440,6900433289.21599,99328,387119386624,10457401262.080002,145408,584320296960,13169831444.480013,240640,618745745408,3850316546.047996,86528,565816571904,0.0025,1.0,0.0025,0.005,14.710501670837402,392704,727040,0.022658131970654128,28457096,0.025548636445545954,971576,1392640,5520365,0.133490142552832,16384,0.02203856749311295,,
synthetic_trace,lru,109270871,lru,109270871,tree,standalone,1674,32087376,63556,716800,392704,324096,767,633,0,0,120847,9017,0,509367,524764053504,44470639177.72801,111830,prefix_first,1133291051.008,5632,1554063360,2165624930.303999,11264,2965714944,4064144867.3279986,21504,5642776576,7022320783.360006,44544,9341571072,11536950857.728014,90112,16324503552,12050844518.399996,124928,21586956288,6497462169.599996,26112,298829199360,0.0025,1.0,0.0025,0.005,2.269512414932251,392704,324096,0.010100420801002862,28457096,0.0113889344155145,971576,1392640,5520365,0.0,250680,0.43613512046432,,
synthetic_trace,lru,109270871,offline_next_use,109270871,tree,standalone,1674,32087376,63556,3735330,392704,3342626,767,6530,0,0,120847,99050,0,3624444,3696752590848,44562120744.95998,21797,prefix_first,1641410529.279997,99328,42300678144,3097165299.711996,194560,83556120576,5540058318.847996,356252,157439881216,8678761201.663984,565248,281270882304,12792044568.575994,884400,439339984896,10104536236.032007,899072,507308331008,2708144590.8479996,343766,541264164864,0.0025,1.0,0.0025,0.005,27.597038984298706,392704,3342626,0.1041726191633744,28457096,0.11746195043935614,971576,1392640,5520365,1.0,-1107384,-0.495420182691628,,
synthetic_trace,lru,109270871,lfu,109270871,independent,union,1674,32087376,63556,1136128,392704,743424,767,1452,0,0,120847,120847,0,119150,0,44574181885.952,0,prefix_first,1591161090.048002,25600,1557209088,3167405211.648002,50176,2975152128,5345752645.631998,86528,5672136704,6875961243.647996,100864,9431748608,10533981913.088007,145408,15910316032,13208126464.000006,240640,17543647232,3851793317.887996,94208,11820316672,0.0025,1.0,0.0025,0.005,1.2565743923187256,392704,743424,0.02316873776154211,28457096,0.026124380365445583,971576,1392640,5520365,0.05899254303026233,,,0,0.0
synthetic_trace,lru,109270871,lru,109270871,independent,union,1674,32087376,63556,967480,392704,574776,767,1123,0,0,120847,120847,0,119378,0,44454022983.67998,0,prefix_first,1108659515.3920014,12288,1557209088,2115850842.1119986,23040,2975152128,3998960367.615989,43520,5672136704,6661714501.631993,74240,9431748608,11028319932.415997,139264,15910316032,11914529312.768007,211456,17543647232,7625988511.743995,70968,11820316672,0.0025,1.0,0.0025,0.005,1.2603724002838135,392704,574776,0.01791283899312926,28457096,0.020197985064955327,971576,1392640,5520365,0.0,,,0,0.0
synthetic_trace,lru,109270871,lru_2hit,109270871,independent,union,1674,32087376,63556,1034752,392704,642048,767,1254,0,0,120847,76956,43891,75395,0,44442539427.84001,0,prefix_first,1071360833.5359981,14336,1327593472,2131500204.0319974,26624,2636120064,4039780214.783993,52224,5017810944,6738299219.967995,90624,8253022208,10949777061.888006,155136,13847160832,12087431645.184025,218624,16047691776,7424390248.448,84480,11152830464,0.0025,1.0,0.0025,0.005,1.0774083137512207,392704,642048,0.02000936443042273,28457096,0.02256196486106664,971576,1392640,5520365,0.02353153523748759,,,0,0.0
synthetic_trace,lru,109270871,offline_next_use,109270871,independent,union,1674,32087376,63556,3826282,392704,3433578,767,6710,0,0,120847,120847,0,111548,0,44539499956.22403,0,prefix_first,919691833.3439988,71168,1557209088,1880589615.1039991,142336,2975152128,3649188390.9119983,270508,5672136704,5740588359.680015,420864,9431748608,10550305214.464005,755376,15910316032,12186808168.448019,1012170,17543647232,9612328374.271996,761156,11820316672,0.0025,1.0,0.0025,0.005,1.4267144203186035,392704,3433578,0.10700712953281066,28457096,0.12065806011969739,971576,1392640,5520365,1.0,,,1198336,0.3490050320685885
synthetic_trace,lru,109270871,lfu,109270871,tree,union,1674,32087376,63556,1136128,392704,743424,767,1452,0,0,120847,120847,0,119150,0,44574181885.952,0,prefix_first,1591161090.048002,25600,1557209088,3167405211.648002,50176,2975152128,5345752645.631998,86528,5672136704,6875961243.647996,100864,9431748608,10533981913.088007,145408,15910316032,13208126464.000006,240640,17543647232,3851793317.887996,94208,11820316672,0.0025,1.0,0.0025,0.005,1.9154276847839355,392704,743424,0.02316873776154211,28457096,0.026124380365445583,971576,1392640,5520365,0.10156666863398588,,,0,0.0
synthetic_trace,lru,109270871,lru,109270871,tree,union,1674,32087376,63556,967480,392704,574776,767,1123,0,0,120847,120847,0,119378,0,44454022983.67998,0,prefix_first,1108659515.3920014,12288,1557209088,2115850842.1119986,23040,2975152128,3998960367.615989,43520,5672136704,6661714501.631993,74240,9431748608,11028319932.415997,139264,15910316032,11914529312.768007,211456,17543647232,7625988511.743995,70968,11820316672,0.0025,1.0,0.0025,0.005,1.2855558395385742,392704,574776,0.01791283899312926,28457096,0.020197985064955327,971576,1392640,5520365,0.0,,,0,0.0
synthetic_trace,lru,109270871,lru_2hit,109270871,tree,union,1674,32087376,63556,1034752,392704,642048,767,1254,0,0,120847,76956,43891,75395,0,44442539427.84001,0,prefix_first,1071360833.5359981,14336,1327593472,2131500204.0319974,26624,2636120064,4039780214.783993,52224,5017810944,6738299219.967995,90624,8253022208,10949777061.888006,155136,13847160832,12087431645.184025,218624,16047691776,7424390248.448,84480,11152830464,0.0025,1.0,0.0025,0.005,0.6606433391571045,392704,642048,0.02000936443042273,28457096,0.02256196486106664,971576,1392640,5520365,0.040513928017797414,,,0,0.0
synthetic_trace,lru,109270871,offline_next_use,109270871,tree,union,1674,32087376,63556,2627946,392704,2235242,767,4368,2342,1198336,120847,120847,0,111548,0,44539499956.22403,0,prefix_first,919691833.3439988,71168,1557209088,1880589615.1039991,142336,2975152128,3649188390.9119983,259756,5672136704,5740588359.680015,375808,9431748608,10550305214.464005,577200,15910316032,12186808168.448019,604672,17543647232,9612328374.271996,204302,11820316672,0.0025,1.0,0.0025,0.005,0.8423159122467041,392704,2235242,0.06966110285864448,28457096,0.07854778997828872,971576,1392640,5520365,1.0,,,1198336,0.3490050320685885
synthetic_trace,lru,109270871,lfu,218541742,tree,standalone,1674,32087376,63556,1736192,392704,1343488,767,2624,0,0,120847,108413,0,4027372,4109544456192,89149303445.50401,12434,prefix_first,2555807381.504002,35840,60441042944,5098067460.096005,71680,116603041792,8681713278.975998,122880,216867926016,12850528518.144003,164352,375644819456,22971638874.11201,300032,559339022336,24467351797.75998,418304,587331457024,12524196134.91201,230400,551976417280,0.0025,2.0,0.005,0.0075,22.631114959716797,392704,1343488,0.04186967485281439,28457096,0.04721100143176943,1513219,1930240,7051764,0.09490687001089344,29696,0.02162565249813572,,
synthetic_trace,lru,109270871,lru,218541742,tree,standalone,1674,32087376,63556,1311032,392704,918328,767,1794,0,0,120847,5568,0,244235,250480689152,89121653258.23999,115279,prefix_first,2244113264.6400023,20480,1517363200,4292216229.8880014,40960,2895460352,8120336834.5599985,74240,5528481792,13732577601.53603,113664,9207353344,22684696946.687996,209408,15498225664,24000387006.46394,286720,16952250368,14047325374.464016,172856,111945054208,0.0025,2.0,0.005,0.0075,2.5991017818450928,392704,918328,0.028619604170811597,28457096,0.032270615385350636,1513219,1930240,7051764,0.0,199115,0.17818805970416388,,
synthetic_trace,lru,109270871,offline_next_use,218541742,tree,standalone,1674,32087376,63556,5790792,392704,5398088,767,10547,0,0,120847,88549,0,3202389,3265315995648,89122504386.56,32298,prefix_first,2865141028.8639984,144384,33971838976,5588702461.951997,285696,66695018496,10242770909.183994,529538,126118916096,16108015908.864006,830795,229560356864,24322711601.151974,1353904,360433592320,21613695991.808018,1510628,414977019904,8381466484.736008,743143,500388575232,0.0025,2.0,0.005,0.0075,21.858011960983276,392704,5398088,0.16823089553972878,28457096,0.18969215973407827,1513219,1930240,7051764,1.0,-1002496,-0.2280684831531225,,
synthetic_trace,lru,109270871,lfu,218541742,independent,union,1674,32087376,63556,1765888,392704,1373184,767,2682,0,0,120847,120847,0,117573,0,89149537077.24799,0,prefix_first,2539904522.2399993,37376,1557209088,5071414755.328,74752,2975152128,8648591138.816,129024,5672136704,12873530548.223999,168960,9431748608,23018460794.880005,309760,15910316032,24515377172.47997,422912,17543647232,12482258145.280012,230400,11820316672,0.0025,2.0,0.005,0.0075,1.2802691459655762,392704,1373184,0.042795147848798856,28457096,0.0482545372865875,1513219,1930240,7051764,0.05804231530149136,,,0,0.0
synthetic_trace,lru,109270871,lru,218541742,independent,union,1674,32087376,63556,1510147,392704,1117443,767,2183,0,0,120847,120847,0,118091,0,89109318959.10393,0,prefix_first,2154987102.2080026,25600,1557209088,4113282740.224003,51200,2975152128,7823429435.391997,88523,5672136704,13075521132.54399,139776,9431748608,22231637114.879963,244224,15910316032,24429140019.19996,354304,17543647232,15281321414.656012,213816,11820316672,0.0025,2.0,0.005,0.0075,1.2914469242095947,392704,1117443,0.03482500407636947,28457096,0.03926763995876459,1513219,1930240,7051764,0.0,,,0,0.0
synthetic_trace,lru,109270871,lru_2hit,218541742,independent,union,1674,32087376,63556,1565696,392704,1172992,767,2291,0,0,120847,76956,43891,74097,0,88951949094.91193,0,prefix_first,2051852623.8720007,27648,1327593472,4071899529.2160015,54784,2636120064,7723960227.840009,96256,5017810944,12882840791.039988,154624,8253022208,21786387091.45598,260096,13847160832,24996963913.727966,356864,16047691776,15438044917.759975,222720,11152830464,0.0025,2.0,0.005,0.0075,1.0608444213867188,392704,1172992,0.03655618334138634,28457096,0.04121966626531393,1513219,1930240,7051764,0.012607257235572487,,,0,0.0
synthetic_trace,lru,109270871,offline_next_use,218541742,independent,union,1674,32087376,63556,5916260,392704,5523556,767,10793,0,0,120847,120847,0,105986,0,89127323279.36009,0,prefix_first,1888069898.2399983,120832,1557209088,3835609497.5999975,242688,2975152128,7330823874.560003,454786,5672136704,12040468025.344042,714059,9431748608,21002750400.51206,1237680,15910316032,23808590985.215973,1603018,17543647232,19221010597.888023,1150493,11820316672,0.0025,2.0,0.005,0.0075,1.4957969188690186,392704,5523556,0.17214109374353329,28457096,0.1941011830581729,1513219,1930240,7051764,1.0,,,1127964,0.20420975183378243
synthetic_trace,lru,109270871,lfu,218541742,tree,union,1674,32087376,63556,1765888,392704,1373184,767,2682,0,0,120847,120847,0,117573,0,89149537077.24799,0,prefix_first,2539904522.2399993,37376,1557209088,5071414755.328,74752,2975152128,8648591138.816,129024,5672136704,12873530548.223999,168960,9431748608,23018460794.880005,309760,15910316032,24515377172.47997,422912,17543647232,12482258145.280012,230400,11820316672,0.0025,2.0,0.005,0.0075,1.2850453853607178,392704,1373184,0.042795147848798856,28457096,0.0482545372865875,1513219,1930240,7051764,0.07801384256786376,,,0,0.0
synthetic_trace,lru,109270871,lru,218541742,tree,union,1674,32087376,63556,1510147,392704,1117443,767,2183,0,0,120847,120847,0,118091,0,89109318959.10393,0,prefix_first,2154987102.2080026,25600,1557209088,4113282740.224003,51200,2975152128,7823429435.391997,88523,5672136704,13075521132.54399,139776,9431748608,22231637114.879963,244224,15910316032,24429140019.19996,354304,17543647232,15281321414.656012,213816,11820316672,0.0025,2.0,0.005,0.0075,1.2789266109466553,392704,1117443,0.03482500407636947,28457096,0.03926763995876459,1513219,1930240,7051764,0.0,,,0,0.0
synthetic_trace,lru,109270871,lru_2hit,218541742,tree,union,1674,32087376,63556,1565696,392704,1172992,767,2291,0,0,120847,76956,43891,74097,0,88951949094.91193,0,prefix_first,2051852623.8720007,27648,1327593472,4071899529.2160015,54784,2636120064,7723960227.840009,96256,5017810944,12882840791.039988,154624,8253022208,21786387091.45598,260096,13847160832,24996963913.727966,356864,16047691776,15438044917.759975,222720,11152830464,0.0025,2.0,0.005,0.0075,1.0564532279968262,392704,1172992,0.03655618334138634,28457096,0.04121966626531393,1513219,1930240,7051764,0.016945233422885904,,,0,0.0
synthetic_trace,lru,109270871,offline_next_use,218541742,tree,union,1674,32087376,63556,4788296,392704,4395592,767,8589,2204,1127964,120847,120847,0,105986,0,89127323279.36009,0,prefix_first,1888069898.2399983,120832,1557209088,3835609497.5999975,241664,2975152128,7330823874.560003,445570,5672136704,12040468025.344042,672075,9431748608,21002750400.51206,1078960,15910316032,23808590985.215973,1201380,17543647232,19221010597.888023,635111,11820316672,0.0025,2.0,0.005,0.0075,1.4338624477386475,392704,4395592,0.13698820370977047,28457096,0.15446382863521985,1513219,1930240,7051764,1.0,,,1127964,0.20420975183378243
synthetic_trace,lru,109270871,lfu,437083484,tree,standalone,1674,32087376,63556,2801165,392704,2408461,767,4705,0,0,120847,100172,0,3762507,3840672792576,178302893221.8879,20675,prefix_first,4802255687.6799965,63501,57635026944,9568332546.047998,126976,111255304192,17135796461.567993,224768,207231512576,27325433948.16,333312,360025231360,45978809856.00005,524288,537352480768,47003742463.99986,680960,568439263232,26488522258.432007,454656,547122558976,0.0025,4.0,0.01,0.0125,13.694092988967896,392704,2408461,0.07505945640428809,28457096,0.08463481305330664,2632749,3049485,9312140,0.0913990599304044,77824,0.031301319036232775,,
synthetic_trace,lru,109270871,lru,437083484,tree,standalone,1674,32087376,63556,2234455,392704,1841751,767,3598,0,0,120847,3985,0,116434,118355918848,178434460446.7199,116862,prefix_first,4361527224.320002,42496,1473323008,8313889853.439998,84992,2807379968,15804422576.12801,152011,5371303936,26559022964.73597,247296,8933675008,44608923574.27191,418132,15070758912,48336934807.552,554496,16403845120,30449739446.27203,342328,11076237312,0.0025,4.0,0.01,0.0125,1.7914140224456787,392704,1841751,0.05739799352866996,28457096,0.06472027223016713,2632749,3049485,9312140,0.0,393686,0.17611142698273313,,
synthetic_trace,lru,109270871,offline_next_use,437083484,tree,standalone,1674,32087376,63556,8434847,392704,8042143,767,15717,0,0,120847,76195,0,2650349,2699635458048,178396238192.63998,44652,prefix_first,5138036746.239999,201728,25058942976,10128535322.623991,401408,49077893120,18795763165.184067,744808,94590332928,30220843212.799942,1185270,174825388032,47257957101.56794,1951920,275243083776,44546863050.75204,2229422,319404560384,22308239593.47202,1327587,354698975232,0.0025,4.0,0.01,0.0125,18.53721284866333,392704,8042143,0.25063261639094453,28457096,0.2826058920418303,2632749,3049485,9312140,1.0,-610035,-0.08208101927474681,,
synthetic_trace,lru,109270871,lfu,437083484,independent,union,1674,32087376,63556,2878989,392704,2486285,767,4857,0,0,120847,120847,0,114994,0,178303198814.2079,0,prefix_first,4788005734.399996,66061,1557209088,9546157559.807995,132096,2975152128,17121348919.295992,235008,5672136704,27360676509.695976,344064,9431748608,46051680770.048004,536576,15910316032,47028172890.1119,710144,17543647232,26407156430.848015,462336,11820316672,0.0025,4.0,0.01,0.0125,1.3734891414642334,392704,2486285,0.077484833911006,28457096,0.08736959667282987,2632749,3049485,9312140,0.04206460813113597,,,0,0.0
synthetic_trace,lru,109270871,lru,437083484,independent,union,1674,32087376,63556,2628141,392704,2235437,767,4367,0,0,120847,120847,0,115533,0,178427901718.52805,0,prefix_first,4313748455.423999,50688,1557209088,8223942588.4159975,100352,2975152128,15696942397.439997,182689,5672136704,26369979635.712017,298496,9431748608,44331405740.03213,508756,15910316032,48239403106.3039,697344,17543647232,31252479795.200016,397112,11820316672,0.0025,4.0,0.01,0.0125,1.3718228340148926,392704,2235437,0.06966718001496913,28457096,0.07855464239921038,2632749,3049485,9312140,0.0,,,0,0.0
synthetic_trace,lru,109270871,lru_2hit,437083484,independent,union,1674,32087376,63556,2696192,392704,2303488,767,4499,0,0,120847,76956,43891,71564,0,178191602526.20798,0,prefix_first,4104431128.5759916,53760,1327593472,8130618458.11199,107520,2636120064,15468829726.719994,191488,5017810944,25755826075.648014,305152,8253022208,43265104001.023994,526336,13847160832,49448538843.13597,704512,16047691776,32018254292.99201,414720,11152830464,0.0025,4.0,0.01,0.0125,1.1624906063079834,392704,2303488,0.07178798291265699,28457096,0.0809459967383882,2632749,3049485,9312140,0.011411446963627113,,,0,0.0
synthetic_trace,lru,109270871,offline_next_use,437083484,independent,union,1674,32087376,63556,8591539,392704,8198835,767,16025,0,0,120847,120847,0,98661,0,178408351870.97607,0,prefix_first,3995176032.2559953,190464,1557209088,8109800835.071988,381952,2975152128,15399043846.144007,716405,5672136704,25404238333.95197,1139007,9431748608,44107871369.21607,1932464,15910316032,47431384320.000046,2279314,17543647232,33960837134.33599,1559229,11820316672,0.0025,4.0,0.01,0.0125,2.0474050045013428,392704,8198835,0.2555159075643954,28457096,0.2881121460882727,2632749,3049485,9312140,1.0,,,766727,0.09351657887980426
synthetic_trace,lru,109270871,lfu,437083484,tree,union,1674,32087376,63556,2878989,392704,2486285,767,4857,0,0,120847,120847,0,114994,0,178303198814.2079,0,prefix_first,4788005734.399996,66061,1557209088,9546157559.807995,132096,2975152128,17121348919.295992,235008,5672136704,27360676509.695976,344064,9431748608,46051680770.048004,536576,15910316032,47028172890.1119,710144,17543647232,26407156430.848015,462336,11820316672,0.0025,4.0,0.01,0.0125,0.744647741317749,392704,2486285,0.077484833911006,28457096,0.08736959667282987,2632749,3049485,9312140,0.04827090266056866,,,0,0.0
synthetic_trace,lru,109270871,lru,437083484,tree,union,1674,32087376,63556,2628141,392704,2235437,767,4367,0,0,120847,120847,0,115533,0,178427901718.52805,0,prefix_first,4313748455.423999,50688,1557209088,8223942588.4159975,100352,2975152128,15696942397.439997,182689,5672136704,26369979635.712017,298496,9431748608,44331405740.03213,508756,15910316032,48239403106.3039,697344,17543647232,31252479795.200016,397112,11820316672,0.0025,4.0,0.01,0.0125,0.748345136642456,392704,2235437,0.06966718001496913,28457096,0.07855464239921038,2632749,3049485,9312140,0.0,,,0,0.0
synthetic_trace,lru,109270871,lru_2hit,437083484,tree,union,1674,32087376,63556,2696192,392704,2303488,767,4499,0,0,120847,76956,43891,71564,0,178191602526.20798,0,prefix_first,4104431128.5759916,53760,1327593472,8130618458.11199,107520,2636120064,15468829726.719994,191488,5017810944,25755826075.648014,305152,8253022208,43265104001.023994,526336,13847160832,49448538843.13597,704512,16047691776,32018254292.99201,414720,11152830464,0.0025,4.0,0.01,0.0125,1.0816826820373535,392704,2303488,0.07178798291265699,28457096,0.0809459967383882,2632749,3049485,9312140,0.013095114160584728,,,0,0.0
synthetic_trace,lru,109270871,offline_next_use,437083484,tree,union,1674,32087376,63556,7824812,392704,7432108,767,14526,1499,766727,120847,120847,0,98661,0,178408351870.97607,0,prefix_first,3995176032.2559953,190464,1557209088,8109800835.071988,380928,2975152128,15399043846.144007,708213,5672136704,25404238333.95197,1098230,9431748608,44107871369.21607,1800880,15910316032,47431384320.000046,2054318,17543647232,33960837134.33599,1199075,11820316672,0.0025,4.0,0.01,0.0125,1.4847853183746338,392704,7432108,0.23162093403960485,28457096,0.261168883852379,2632749,3049485,9312140,1.0,,,766727,0.09351657887980426
synthetic_trace,lru,109270871,lfu,874166968,tree,standalone,1674,32087376,63556,4224013,392704,3831309,767,7484,0,0,120847,86989,0,3205918,3271307558912,357026447558.6559,33858,prefix_first,9405336029.183989,101389,50684016640,18771909541.887997,202752,97762228224,34620905615.36001,369152,181884284928,56959278067.711914,563712,314656493568,95458236927.99991,930304,467948283904,96289570009.08797,1030656,496019361792,45521211367.424095,633344,458313414656,0.0025,8.0,0.02,0.0225,20.70621156692505,392704,3831309,0.11940237805671614,28457096,0.13463457409708987,4563642,4253709,12195513,-0.032173593669528044,112128,0.028434079205525535,,
synthetic_trace,lru,109270871,lru,874166968,tree,standalone,1674,32087376,63556,4457028,392704,4064324,767,7942,0,0,120847,3978,0,111363,113493671936,357090742859.77625,116869,prefix_first,8776792950.784004,95232,1365319680,16703994402.816023,190464,2591373312,31831410954.240005,352033,4961658880,53268141074.43214,542720,8328646656,89033389455.36009,897364,14089291776,96021186121.72803,1199844,15082172416,61455827900.415985,786667,10166231040,0.0025,8.0,0.02,0.0225,2.0145444869995117,392704,4064324,0.1266642682156372,28457096,0.14282286569226882,4563642,4253709,12195513,0.0,105590,0.02532186515117578,,
synthetic_trace,lru,109270871,offline_next_use,874166968,tree,standalone,1674,32087376,63556,11699458,392704,11306754,767,22098,0,0,120847,62237,0,2021080,2054880755712,357095579985.9199,58610,prefix_first,10027880974.336002,286720,18737078272,19898493304.832024,571904,36617664512,37444291426.30404,1074805,69882845184,59980199053.31199,1694969,125798285312,92206678796.28806,2726407,201395021824,88561387407.3598,3047919,233417715712,48976649023.48804,1904030,225961934848,0.0025,8.0,0.02,0.0225,14.684138298034668,392704,11306754,0.35237390555089326,28457096,0.39732634700322195,4563642,4253709,12195513,1.0,-229888,-0.020753884717933754,,
synthetic_trace,lru,109270871,lfu,874166968,independent,union,1674,32087376,63556,4336141,392704,3943437,767,7703,0,0,120847,120847,0,111110,0,357021370425.34393,0,prefix_first,9369570996.223997,104461,1557209088,18698046050.303997,208896,2975152128,34475502766.08001,381440,5672136704,56801574979.58404,577536,9431748608,95398146463.7439,949760,15910316032,96506684469.24794,1079808,17543647232,45771844700.16005,641536,11820316672,0.0025,8.0,0.02,0.0225,1.3966200351715088,392704,3943437,0.12289683643810576,28457096,0.13857482154890297,4563642,4253709,12195513,-0.03082678622957603,,,0,0.0
synthetic_trace,lru,109270871,lru,874166968,independent,union,1674,32087376,63556,4562618,392704,4169914,767,8149,0,0,120847,120847,0,110970,0,357092334176.256,0,prefix_first,8690443350.015991,96768,1557209088,16520915480.576021,193536,2975152128,31557123823.61607,357783,5672136704,52805305200.64018,553472,9431748608,88709945608.1918,928084,15910316032,96000520284.15991,1221860,17543647232,62808080429.05599,818411,11820316672,0.0025,8.0,0.02,0.0225,1.278398036956787,392704,4169914,0.1299549704531776,28457096,0.14653336376979575,4563642,4253709,12195513,0.0,,,0,0.0
synthetic_trace,lru,109270871,lru_2hit,874166968,independent,union,1674,32087376,63556,4597248,392704,4204544,767,8212,0,0,120847,76956,43891,66832,0,356822677581.8239,0,prefix_first,8198592837.632003,98816,1327593472,16229711478.784006,197632,2636120064,30958512134.14402,360960,5017810944,51485846310.912094,556544,8253022208,85922720884.73605,918528,13847160832,97710863878.14394,1231872,16047691776,66316430057.471794,840192,11152830464,0.0025,8.0,0.02,0.0225,1.1309258937835693,392704,4204544,0.13103421108662797,28457096,0.14775028344424182,4563642,4253709,12195513,0.00471364247641137,,,0,0.0
synthetic_trace,lru,109270871,offline_next_use,874166968,independent,union,1674,32087376,63556,11909378,392704,11516674,767,22508,0,0,120847,120847,0,89066,0,357084967118.8477,0,prefix_first,8433255122.944012,276992,1557209088,16945798176.768023,552960,2975152128,32173870317.568,1039989,5672136704,52182279606.27197,1647865,9431748608,87708493967.3599,2744839,15910316032,91696172296.19193,3136495,17543647232,67945097631.74392,2117534,11820316672,0.0025,8.0,0.02,0.0225,1.4717025756835938,392704,11516674,0.35891604224664553,28457096,0.40470306597693595,4563642,4253709,12195513,1.0,,,439808,0.038188803468779266
synthetic_trace,lru,109270871,lfu,874166968,tree,union,1674,32087376,63556,4336141,392704,3943437,767,7703,0,0,120847,120847,0,111110,0,357021370425.34393,0,prefix_first,9369570996.223997,104461,1557209088,18698046050.303997,208896,2975152128,34475502766.08001,381440,5672136704,56801574979.58404,577536,9431748608,95398146463.7439,949760,15910316032,96506684469.24794,1079808,17543647232,45771844700.16005,641536,11820316672,0.0025,8.0,0.02,0.0225,2.423361301422119,392704,3943437,0.12289683643810576,28457096,0.13857482154890297,4563642,4253709,12195513,-0.03278971679548374,,,0,0.0
synthetic_trace,lru,109270871,lru,874166968,tree,union,1674,32087376,63556,4562618,392704,4169914,767,8149,0,0,120847,120847,0,110970,0,357092334176.256,0,prefix_first,8690443350.015991,96768,1557209088,16520915480.576021,193536,2975152128,31557123823.61607,357783,5672136704,52805305200.64018,553472,9431748608,88709945608.1918,928084,15910316032,96000520284.15991,1221860,17543647232,62808080429.05599,818411,11820316672,0.0025,8.0,0.02,0.0225,1.316162347793579,392704,4169914,0.1299549704531776,28457096,0.14653336376979575,4563642,4253709,12195513,0.0,,,0,0.0
